Rank,University,Lowest Place,#
1,Recinto Universitario de Mayagüez,25th,1
2,University of Puerto Rico,35th,1
3,Ana G. Méndez University - Gurabo,N/A,0
4,Polytechnic University of Puerto Rico,N/A,0
5,Universidad Interamericana de Puerto Rico,N/A,0
