Rank,University,Lowest Place,#
1,Technische Universität Graz,1st,10
2,Hochschule Darmstadt UAS,1st,5
3,Hochschule Darmstadt UAS,1st,5
4,Hochschule Karlsruhe,1st,5
5,GFR DHBW Ravensburg & Oregon State University,1st,4
6,GFR DHBW Ravensburg & Oregon State University,1st,4
7,École de Technologie Superieure,1st,4
8,Indian Institute of Technology Madras,1st,3
9,Kettering University,1st,3
10,Széchenyi István University,1st,3
11,Technische Universität Berlin,1st,3
12,TU Delft,1st,3
13,Ulm University of Applied Sciences,1st,3
14,Universität Stuttgart,1st,3
15,Centro Universitário da FEI,1st,2
16,Gujarat Technological University,1st,2
17,Hochschule Heilbronn,1st,2
18,RMIT University,1st,2
19,Swansea University,1st,2
20,Technical University of Munich,1st,2
21,The University of Akron,1st,2
22,Universidade Estadual de Campinas,1st,2
23,Universitatea Transilvania din Braşov,1st,2
24,University of California Irvine,1st,2
25,University Of Hertfordshire,1st,2
26,University of Modena and Reggio Emilia,1st,2
27,University of Wisconsin-Madison,1st,2
28,Università degli Studi di Parma,1st,2
29,Villanova University,1st,2
30,École Polytechnique de Montréal,1st,2
31,Alma Mater Studiorum - Università di Bologna,1st,1
32,Białystok University of Technology,1st,1
33,Brno University of Technology,1st,1
34,Budapest University of Technology and Economics,1st,1
35,California Baptist University,1st,1
36,California State Polytechnic University - San Luis Obispo,1st,1
37,California State University Chico,1st,1
38,California State University Chico,1st,1
39,Carleton University,1st,1
40,Centro Universitário Facens,1st,1
41,Coventry University,1st,1
42,Czech Technical University in Prague,1st,1
43,Escola de Engenharia de São Carlos da Universidade de São Paulo,1st,1
44,Escola Politècnica Superior d'Enginyeria de Manresa,1st,1
45,Escola Politécnica da Universidade de São Paulo,1st,1
46,Fachhochschule Joanneum Graz,1st,1
47,Fachhochschule München,1st,1
48,Friedrich-Alexander-Universität Erlangen-Nürnberg,1st,1
49,Harbin Institute of Technology at Weihai,1st,1
50,Hochschule Esslingen,1st,1
51,Hochschule Mannheim,1st,1
52,Hochschule Niederrhein,1st,1
53,Hokkaido Automotive Engineering College,1st,1
54,Kyoto Institute of Technology,1st,1
55,Kyoto University,1st,1
56,Lafayette College,1st,1
57,Loughborough University,1st,1
58,Mississippi State University,1st,1
59,Monash University,1st,1
60,Nagoya Institute of Technology,1st,1
61,Nippon Institute of Technology,1st,1
62,Ostbayerische Technische Hochschule Amberg-Weiden (OTH),1st,1
63,Ostfalia University of Applied Sciences,1st,1
64,Rutgers The State University of New Jersey,1st,1
65,Rutgers The State University of New Jersey,1st,1
66,South Dakota State University,1st,1
67,São Paulo State University - UNESP - Bauru,1st,1
68,Texas A&M University,1st,1
69,Texas A&M University,1st,1
70,Togliatti State University,1st,1
71,Tokyo City University,1st,1
72,Universidade Federal de Santa Maria,1st,1
73,Universidade Federal do Rio Grande do Sul,1st,1
74,Universidade Paulista,1st,1
75,University College Dublin,1st,1
76,University of Aberdeen,1st,1
77,University of Applied Sciences Ravensburg-Weingarten,1st,1
78,University of Bath,1st,1
79,University of Burgundy - ISAT,1st,1
80,University of California Berkeley,1st,1
81,University of California Berkeley,1st,1
82,University of Huddersfield,1st,1
83,University of Queensland,1st,1
84,University of Ulster,1st,1
85,University of Waterloo,1st,1
86,University of Wollongong,1st,1
87,Università degli Studi di Napoli Federico II,1st,1
88,Università degli Studi di Roma Tor Vergata,1st,1
89,Université du Québec à Trois-Rivières,1st,1
90,Vishwakarma Institute of Technology,1st,1
91,Xiamen University of Technology,1st,1
92,Dwarkadas. J. Sanghvi College of Engineering,2nd,2
93,Fachhochschule Stralsund,2nd,2
94,Hochschule Pforzheim,2nd,2
95,Karlsruhe Institute of Technology,2nd,2
96,Rochester Institute of Technology,2nd,2
97,TAMK University of Applied Sciences,2nd,2
98,University of Auckland,2nd,2
99,University of New South Wales,2nd,2
100,Università degli studi di Padova,2nd,2
101,Virginia Polytechnic Institute and State University,2nd,2
102,Brown University,2nd,1
103,California State University Los Angeles,2nd,1
104,California State University Los Angeles,2nd,1
105,Centro Federal de Educação Tecnológica de Minas Gerais,2nd,1
106,Curtin University,2nd,1
107,Democritus University of Thrace,2nd,1
108,Edith Cowan University,2nd,1
109,Fachhochschule Aachen,2nd,1
110,Hochschule Hannover,2nd,1
111,Instituto Mauá de Tecnologia,2nd,1
112,Instituto Tecnológico de Buenos Aires,2nd,1
113,Massachusetts Institute of Technology,2nd,1
114,Meijo University,2nd,1
115,Oklahoma State University - Stillwater,2nd,1
116,Oregon State University,2nd,1
117,Queen's University Belfast,2nd,1
118,Rensselaer Polytechnic Institute,2nd,1
119,Tokai University,2nd,1
120,UAS Kempten,2nd,1
121,United States Air Force Academy,2nd,1
122,Universidad de Vigo,2nd,1
123,Universidade Federal do Rio de Janeiro,2nd,1
124,Universidade Independente,2nd,1
125,Universitat Politécnica de Valéncia,2nd,1
126,University of California Los Angeles,2nd,1
127,University of California San Diego,2nd,1
128,University of California Los Angeles,2nd,1
129,University of Central Lancashire,2nd,1
130,University of Cincinnati,2nd,1
131,University of Hawaii at Manoa,2nd,1
132,University of Maribor,2nd,1
133,University of Melbourne,2nd,1
134,University of New South Wales - Australian Defence Force Academy,2nd,1
135,University of North Carolina at Charlotte,2nd,1
136,University of Sunderland,2nd,1
137,University of Texas at Arlington,2nd,1
138,University of Thessaly,2nd,1
139,University of Washington,2nd,1
140,Università della Calabria,2nd,1
141,Universität Paderborn,2nd,1
142,Fachhochschule Coburg,3rd,4
143,California State University Northridge,3rd,2
144,California State University Northridge,3rd,2
145,Helsinki Metropolia University of Applied Sciences,3rd,2
146,Politecnico di Milano,3rd,2
147,University of Oklahoma,3rd,2
148,Aalborg University,3rd,1
149,Aston University,3rd,1
150,College of Science and Technology Nihon University,3rd,1
151,College of Science and Technology Nihon University,3rd,1
152,Cornell University,3rd,1
153,Delhi Technological University,3rd,1
154,ETH Zürich,3rd,1
155,Fachhochschule Dortmund,3rd,1
156,Georgia Southern University,3rd,1
157,Hiroshima Institute of Technology,3rd,1
158,Hochschule für Angewandte Wissenschaften Hamburg,3rd,1
159,Hochschule RheinMain,3rd,1
160,Honda Technical College Kanto,3rd,1
161,Ibaraki University,3rd,1
162,Iowa State University,3rd,1
163,Kanazawa University,3rd,1
164,Liverpool John Moores University,3rd,1
165,Minnesota State University Mankato,3rd,1
166,Minnesota State University Mankato,3rd,1
167,Osaka University,3rd,1
168,Oxford Brookes University,3rd,1
169,San José State University,3rd,1
170,Sepuluh Nopember Institute of Technology,3rd,1
171,Shibaura Institute of Technology,3rd,1
172,Staffordshire University,3rd,1
173,Technische Hochschule Ostwestfalen-Lippe,3rd,1
174,Tennessee Technological University,3rd,1
175,UAS Würzburg-Schweinfurt,3rd,1
176,United States Naval Academy,3rd,1
177,Universidad Europea de Madrid,3rd,1
178,Universidade Federal de Itajubá - Itajubá,3rd,1
179,University of Malaga,3rd,1
180,University of Sheffield,3rd,1
181,University of Tasmania,3rd,1
182,University of Western Australia,3rd,1
183,University of Wisconsin-Platteville,3rd,1
184,University of Zagreb,3rd,1
185,Université Laval,3rd,1
186,Vanderbilt University,3rd,1
187,VIT University - Chennai,3rd,1
188,VŠB - Technical University of Ostrava,3rd,1
189,Wichita State University,3rd,1
190,Worcester Polytechnic Institute,3rd,1
191,Universidade Federal de Minas Gerais,4th,2
192,University of New Hampshire,4th,2
193,University of Yamanashi,4th,2
194,Czech University of Life Sciences Prague,4th,1
195,Drexel University,4th,1
196,Escola Politècnica Superior d'Enginyeria de Vilanova i la Geltrú UPC,4th,1
197,Fachhochschule Kiel,4th,1
198,Jilin University,4th,1
199,K. J. Somaiya College of Engineering,4th,1
200,Karlstad University,4th,1
201,Lancaster  University,4th,1
202,Lund University,4th,1
203,McGill University,4th,1
204,Michigan Technological University,4th,1
205,National Technical University of Athens,4th,1
206,Politecnico di Torino,4th,1
207,Siam University,4th,1
208,Smt. Kashibai Navale College of Engineering,4th,1
209,South Dakota School of Mines and Technology,4th,1
210,Technische Universität Darmstadt,4th,1
211,Technische Universität Wien,4th,1
212,The University of Michigan-Dearborn,4th,1
213,Tongji University,4th,1
214,University of Hartford,4th,1
215,University of Leeds,4th,1
216,University of Michigan - Ann Arbor,4th,1
217,University of Oulu,4th,1
218,University of Rijeka,4th,1
219,University of Salford,4th,1
220,University of South Florida,4th,1
221,University of Strathclyde,4th,1
222,University of the West of England,4th,1
223,University of Toledo,4th,1
224,Wroclaw University of Technology,4th,1
225,Cardiff University Wales,5th,3
226,Cardiff University Wales,5th,3
227,Aristotle University of Thessaloniki,5th,2
228,Aso College of Automotive Engineering and Technology,5th,1
229,Daido Institute of Technology,5th,1
230,De Montfort University,5th,1
231,FAMU-FSU College of Engineering,5th,1
232,FH Campus Wien,5th,1
233,Gadjah Mada University,5th,1
234,Griffith University,5th,1
235,Honda Technical College Kansai,5th,1
236,Kogakuin University,5th,1
237,Nagoya University,5th,1
238,Okayama University,5th,1
239,Ostbayerische Technische Hochschule Regensburg,5th,1
240,PSG College of Technology,5th,1
241,Rose-Hulman Institute of Technology,5th,1
242,Rzeszów University of Technology,5th,1
243,Saginaw Valley State University,5th,1
244,Slovak University of Technology in Bratislava,5th,1
245,Sophia University,5th,1
246,Technion - Israel Institute of Technology,5th,1
247,Technische Hochschule Mittelhessen,5th,1
248,The Ohio State University,5th,1
249,The University of Newcastle,5th,1
250,Tokyo Denki University,5th,1
251,UNESP - Campus de Ilha Solteira,5th,1
252,Universidad Nacional Autónoma de México,5th,1
253,Universitas Negeri Yogyakarta,5th,1
254,University of Connecticut,5th,1
255,University of Delaware,5th,1
256,University of Missouri,5th,1
257,University of Seville,5th,1
258,University of Sydney,5th,1
259,University of Texas at Austin,5th,1
260,Doshisha University,6th,2
261,University of Birmingham,6th,2
262,University of Toronto,6th,2
263,Ain Shams University,6th,1
264,Ben-Gurion University of the Negev,6th,1
265,Brunel University London,6th,1
266,California State Polytechnic University Pomona,6th,1
267,California State Polytechnic University Pomona,6th,1
268,California State University Sacramento,6th,1
269,California State University Sacramento,6th,1
270,Ecole Nationale d'Ingénieurs de Metz,6th,1
271,Lehigh University,6th,1
272,Missouri University of Science and Technology,6th,1
273,Otto-von-Guericke-Universität Magdeburg,6th,1
274,Technical University of Liberec,6th,1
275,University of Alberta,6th,1
276,University of Brescia,6th,1
277,University of Colorado at Boulder,6th,1
278,University of Maryland,6th,1
279,University of Waikato,6th,1
280,Università degli Studi di Roma La Sapienza,6th,1
281,Utsunomiya University,6th,1
282,Yıldız Technical University,6th,1
283,California State University Fullerton,7th,2
284,California State University Fullerton,7th,2
285,Universität Kassel,7th,2
286,Arizona State University,7th,1
287,Australian National University,7th,1
288,Chalmers University of Technology,7th,1
289,Gdańsk University of Technology,7th,1
290,Indiana University – Purdue University Indianapolis,7th,1
291,Kanagawa Institute of Technology,7th,1
292,King Mongkut's University of Technology Thonburi,7th,1
293,Kingston University,7th,1
294,Kobe University,7th,1
295,Luleå University of Technology,7th,1
296,Manchester Metropolitan University,7th,1
297,Marche Polytechnic University,7th,1
298,Northwestern University,7th,1
299,Purdue University - West Lafayette,7th,1
300,Rheinisch-Westfälische Technische Hochschule Aachen,7th,1
301,Tottori University,7th,1
302,University of Belgrade,7th,1
303,University of Canterbury,7th,1
304,University of Glasgow,7th,1
305,University of Kansas,7th,1
306,University of Nebraska–Lincoln,7th,1
307,University of New Mexico,7th,1
308,University of Nottingham,7th,1
309,University of Sussex,7th,1
310,University of Texas at San Antonio,7th,1
311,University of Wolverhampton,7th,1
312,Università di Pisa,7th,1
313,West Virginia University,7th,1
314,Yokohama National University,7th,1
315,Fachhochschule Konstanz,8th,3
316,Auburn University,8th,2
317,Okayama University of Science,8th,2
318,University of Liverpool,8th,2
319,Aichi Institute of Technology,8th,1
320,College of Industrial Technology Nihon University,8th,1
321,College of Industrial Technology Nihon University,8th,1
322,Hochschule für Technik und Wirtschaft Mittweida,8th,1
323,Kinki University,8th,1
324,Kurume Institute of Technology,8th,1
325,Lawrence Technological University,8th,1
326,Linköping University,8th,1
327,Meisei University,8th,1
328,National University of Singapore,8th,1
329,Poznan University of Technology,8th,1
330,Shanghai Jiao Tong University,8th,1
331,Tallinn TU UAS,8th,1
332,Technische Universität Dresden,8th,1
333,TECNUN - University of Navarra,8th,1
334,Texas Tech University,8th,1
335,Universidad Simón Bolívar,8th,1
336,Georgia Institute of Technology,9th,2
337,AGH University of Science and Technology,9th,1
338,Colorado Mesa University,9th,1
339,Cégep du Vieux Montréal,9th,1
340,Ferdowsi University of Mashad,9th,1
341,Kokushikan University,9th,1
342,KTH Royal Institute of Technology,9th,1
343,Liaoning University of Technology,9th,1
344,Oakland University,9th,1
345,Osaka Institute of Technology,9th,1
346,Prince of Songkla University,9th,1
347,Silesian University of Technology,9th,1
348,Universidade de Lisboa - Instituto Superior Técnico,9th,1
349,University of Leicester,9th,1
350,University of Malta,9th,1
351,University of Pittsburgh,9th,1
352,University of Warwick,9th,1
353,University of West Bohemia,9th,1
354,University of Illinois at Urbana-Champaign,10th,2
355,Università degli Studi di Firenze,10th,2
356,Western University,10th,2
357,Bauman Moscow State Technical University,10th,1
358,California State University Fresno,10th,1
359,California State University Fresno,10th,1
360,Guangxi University of Science and Technology,10th,1
