Rank,University,Points
1,Instituto Tecnológico de Buenos Aires,86.6
2,Jilin University,73.65
3,Griffith University,67.24
4,University of Virginia,67.1
5,University of West Bohemia,64.29
6,Czech Technical University in Prague,64.19
7,Fachhochschule Kiel,63.02
8,San José State University,62.64
9,Tallinn TU UAS,61.99
10,Technische Universität Graz,61.44
11,Villanova University,61.24
12,Kasetsart University,61.22
13,ETH Zürich,61.0
14,North Carolina State University,60.84
15,Cornell University,60.73
16,Universität Stuttgart,60.7
17,Nihon Automobile College,60.67
18,Texas A&M University,60.59
19,Hubei University of Automotive Technology,60.53
20,Kookmin University,60.42
21,Liaoning University of Technology,60.39
22,University of Michigan - Ann Arbor,60.15
23,Pimpri Chinchwad College Of Engineering,59.49
24,GFR DHBW Ravensburg & Oregon State University,58.93
25,Alma Mater Studiorum - Università di Bologna,58.53
26,Yokohama National University,58.36
27,Universidad LaSalle,57.79
28,Hochschule Esslingen,57.77
29,Brigham Young University,57.57
30,Helsinki Metropolia University of Applied Sciences,56.83
31,Fachhochschule Coburg,56.52
32,Embry-Riddle Aeronautical University,56.44
33,Poznan University of Technology,55.94
34,University of Illinois at Urbana-Champaign,55.62
35,Missouri University of Science and Technology,55.56
36,University of Oulu,55.52
37,Osaka University,55.44
38,Michigan State University,55.33
39,Technische Hochschule Mittelhessen,55.02
40,Universitat Politécnica de Valéncia,54.97
41,University of Wales Trinity Saint David,54.96
42,Rochester Institute of Technology,54.46
43,California State University Northridge,54.45
44,Technische Universität Bergakademie Freiberg,54.21
45,Westsächsische Hochschule Zwickau,54.09
46,Chiba University,53.72
47,Auburn University,53.67
48,Università della Calabria,53.44
49,The Ohio State University,53.25
50,Dr. D. Y. Patil Institute Of Engineering and Technology,52.9
51,Yıldız Technical University,52.84
52,Guangxi University of Science and Technology,52.78
53,Aristotle University of Thessaloniki,52.74
54,Norwegian University of Science and Technology,52.69
55,Wroclaw University of Technology,52.66
56,University of Texas at Arlington,52.58
57,University of Wollongong,52.41
58,Centro Universitário da FEI,52.33
59,Białystok University of Technology,52.18
60,Fachhochschule Joanneum Graz,52.17
61,Karlsruhe Institute of Technology,52.12
62,Chalmers University of Technology,52.06
63,Oregon State University,52.04
64,University of Modena and Reggio Emilia,51.84
65,Nagoya University,51.81
66,University of Florida,51.72
67,Prince of Songkla University,51.33
68,Saginaw Valley State University,51.26
69,Maejo University,51.24
70,Università degli studi di Padova,51.16
71,Ostbayerische Technische Hochschule Amberg-Weiden (OTH),51.02
72,Technische Universiteit Eindhoven,50.26
73,University of Washington,50.2
74,National University of Singapore,50.14
75,University of Applied Sciences Ravensburg-Weingarten,50.01
76,University of Queensland,50.0
77,Santa Clara University,49.96
78,Duale Hochschule Baden-Württemberg Ravensburg,49.92
79,VŠB - Technical University of Ostrava,49.89
80,Brno University of Technology,49.83
81,TU Delft,49.83
82,University of Wisconsin-Madison,49.75
83,Utsunomiya University,49.74
84,Technical University of Munich,49.66
85,Pennsylvania State University,49.47
86,Technische Universität Braunschweig,49.44
87,Technische Universität Wien,49.42
88,Hochschule Karlsruhe,49.24
89,École de Technologie Superieure,49.24
90,Edith Cowan University,49.15
91,Centro Universitário Facens,49.07
92,The University of Akron,48.9
93,California State Polytechnic University Pomona,48.76
94,Ostbayerische Technische Hochschule Regensburg,48.38
95,Fachhochschule München,48.27
96,Universität Siegen,47.94
97,University Of Hertfordshire,47.78
98,Kanazawa Institute of Technology,47.69
99,California Baptist University,47.58
100,University of Maryland,47.55
101,École Centrale de Lyon,47.5
102,Universidade Federal de Minas Gerais,47.39
103,University of New South Wales,47.3
104,Hope College,47.25
105,University of Minnesota Twin Cities,47.16
106,Tokyo Metropolitan College of Industrial Technology,47.14
107,Toyohashi University of Technology,47.13
108,Swinburne University of Technology,46.99
109,Budapest University of Technology and Economics,46.91
110,University of Waterloo,46.9
111,University of Missouri,46.76
112,University of Western Australia,46.73
113,University of Nebraska–Lincoln,46.49
114,Monash University,46.27
