Rank,University,Points
1,Universität Stuttgart,3596.2
2,Technische Universität Graz,3225.1
3,Fachhochschule Joanneum Graz,2622.09
4,Hochschule Esslingen,2306.63
5,Karlsruhe Institute of Technology,2082.28
6,GFR DHBW Ravensburg & Oregon State University,1960.36
7,The University of Akron,1950.04
8,Fachhochschule Coburg,1923.61
9,Technical University of Munich,1844.54
10,Czech Technical University in Prague,1817.66
11,Missouri University of Science and Technology,1742.88
12,Hochschule Karlsruhe,1716.14
13,Rochester Institute of Technology,1697.27
14,École de Technologie Superieure,1678.01
15,University of Michigan - Ann Arbor,1561.38
16,Hochschule für Angewandte Wissenschaften Hamburg,1550.64
17,Universitat Politécnica de Valéncia,1541.97
18,Monash University,1535.62
19,Oxford Brookes University,1444.06
20,Fachhochschule Stralsund,1442.78
21,Technische Universität Berlin,1416.54
22,University of Bath,1346.53
23,University of Modena and Reggio Emilia,1306.38
24,Friedrich-Alexander-Universität Erlangen-Nürnberg,1267.02
25,University of Illinois at Urbana-Champaign,1230.69
26,University of Missouri,1213.01
27,Brno University of Technology,1195.6
28,University of Wisconsin-Madison,1184.51
29,Auburn University,1119.76
30,University of Texas at Arlington,1114.61
31,Ostbayerische Technische Hochschule Regensburg,1113.03
32,University of Washington,1104.18
33,Universität Paderborn,1102.5
34,University Of Hertfordshire,1084.33
35,Białystok University of Technology,1083.81
36,Fachhochschule München,1063.3
37,Wroclaw University of Technology,1037.7
38,Széchenyi István University,1036.1
39,University of Applied Sciences Ravensburg-Weingarten,1023.66
40,Michigan State University,1011.05
41,Università degli studi di Padova,1006.62
42,The Ohio State University,988.3
43,California State Polytechnic University Pomona,977.61
44,Alma Mater Studiorum - Università di Bologna,974.8
45,Sophia University,973.26
46,University of Toledo,970.42
47,University of Toronto,960.36
48,Loughborough University,928.55
49,University of Oklahoma,904.42
50,North Carolina State University,900.61
51,Aristotle University of Thessaloniki,896.91
52,Virginia Polytechnic Institute and State University,894.5
53,Cornell University,875.52
54,Budapest University of Technology and Economics,864.66
55,Fachhochschule Konstanz,860.31
56,Helsinki Metropolia University of Applied Sciences,856.66
57,Ostbayerische Technische Hochschule Amberg-Weiden (OTH),856.43
58,University of Cincinnati,855.68
59,Texas A&M University,853.73
60,Purdue University - West Lafayette,853.24
61,Western University,844.39
62,University of Kansas,830.04
63,University of Waterloo,797.47
64,San José State University,797.4
65,Hochschule Darmstadt UAS,794.05
66,Clemson University,784.83
67,RMIT University,780.14
68,UAS Kempten,774.19
69,École Polytechnique de Montréal,768.57
70,Georgia Institute of Technology,765.42
71,University of Wollongong,760.72
72,University of Minnesota Twin Cities,759.35
73,Centro Universitário da FEI,749.31
74,Universität Kassel,733.04
75,Pennsylvania State University,716.98
76,Politecnico di Milano,710.05
77,Rutgers The State University of New Jersey,703.39
78,University of Maribor,689.47
79,University of Pittsburgh,688.75
80,TAMK University of Applied Sciences,682.58
81,California State University Northridge,682.29
82,University of Western Australia,679.31
83,Ulm University of Applied Sciences,676.3
84,Fachhochschule Aachen,675.19
85,Carleton University,668.98
86,University of Birmingham,661.3
87,University of Florida,658.43
88,University of Maryland,651.04
89,Chalmers University of Technology,648.03
90,Rensselaer Polytechnic Institute,639.42
91,UAS Würzburg-Schweinfurt,638.58
92,Cardiff University Wales,631.22
93,Kyoto Institute of Technology,627.24
94,AGH University of Science and Technology,620.95
95,Saginaw Valley State University,607.99
96,Technische Universität Braunschweig,601.91
97,Osaka University,598.74
98,Shibaura Institute of Technology,597.57
99,University of California Berkeley,594.6
100,Lawrence Technological University,582.92
101,University of Queensland,582.86
102,University of Strathclyde,581.32
103,McGill University,580.19
104,University of South Florida,570.81
105,TU Delft,559.04
106,Brunel University London,553.73
107,Tokyo Denki University,551.32
