Rank,University,Lowest Place,#
67,Queen's University Belfast,1st,1
68,R.V.College of Engineering,1st,1
69,Rensselaer Polytechnic Institute,1st,1
70,RMIT University,1st,1
71,San José State University,1st,1
72,Silesian University of Technology,1st,1
73,Sophia University,1st,1
74,Technische Universität Darmstadt,1st,1
75,The University of Tokyo,1st,1
76,Tokai University,1st,1
77,Tongji University,1st,1
78,Toyohashi University of Technology,1st,1
79,Universidade Paulista,1st,1
80,Universitat Politécnica de Valéncia,1st,1
81,Universitatea Transilvania din Braşov,1st,1
82,University of Auckland,1st,1
83,University of Bath,1st,1
84,University of Birmingham,1st,1
85,University of Connecticut,1st,1
86,University of Toronto,1st,1
87,University of West Bohemia,1st,1
88,University of Wollongong,1st,1
89,Universität Kassel,1st,1
90,Vishwakarma Institute of Information Technology,1st,1
91,École Centrale de Lyon,1st,1
92,École de Technologie Superieure,1st,1
93,Hochschule Esslingen,2nd,4
94,Brno University of Technology,2nd,3
95,Nihon Automobile College,2nd,3
96,Università degli studi di Padova,2nd,3
97,Yokohama National University,2nd,3
98,Centro Universitário Facens,2nd,2
99,Coventry University,2nd,2
100,Curtin University,2nd,2
101,ETH Zürich,2nd,2
102,Instituto Mauá de Tecnologia,2nd,2
103,Missouri University of Science and Technology,2nd,2
104,National University of Singapore,2nd,2
105,Politecnico di Milano,2nd,2
106,TU Delft,2nd,2
107,University Of Hertfordshire,2nd,2
108,University of Oulu,2nd,2
109,University of Pittsburgh,2nd,2
110,University of South Florida,2nd,2
111,University of Washington,2nd,2
112,Aristotle University of Thessaloniki,2nd,1
113,California State University Northridge,2nd,1
114,California State University Northridge,2nd,1
115,College of Science and Technology Nihon University,2nd,1
116,College of Science and Technology Nihon University,2nd,1
117,Czech University of Life Sciences Prague,2nd,1
118,Dr. D. Y. Patil Institute Of Engineering and Technology,2nd,1
119,Ecole Nationale d'Ingénieurs de Metz,2nd,1
120,Georgia Institute of Technology,2nd,1
121,Karlstad University,2nd,1
122,Kasetsart University,2nd,1
123,Liverpool John Moores University,2nd,1
124,Lund University,2nd,1
125,Osaka Metropolitan University,2nd,1
126,Ostbayerische Technische Hochschule Amberg-Weiden (OTH),2nd,1
127,Oxford Brookes University,2nd,1
128,Pune Vidyarti Griha's college of Engineering and Technology,2nd,1
129,Rzeszów University of Technology,2nd,1
130,Shizuoka University,2nd,1
131,Smt. Kashibai Navale College of Engineering,2nd,1
132,SRM Institute of Science and Technology - Kattankulathur,2nd,1
133,Technische Universität Braunschweig,2nd,1
134,Technische Universität Dresden,2nd,1
135,Tokyo Metropolitan College of Industrial Technology,2nd,1
136,UAS Kempten,2nd,1
137,Universidade Federal de Minas Gerais,2nd,1
138,University of Central Lancashire,2nd,1
139,University of Kansas,2nd,1
140,University of Melbourne,2nd,1
141,University of New South Wales,2nd,1
142,University of Tasmania,2nd,1
143,University of Waterloo,2nd,1
144,Università della Calabria,2nd,1
145,Universität Paderborn,2nd,1
146,Virginia Polytechnic Institute and State University,2nd,1
147,Vishwakarma Institute of Technology,2nd,1
148,VŠB - Technical University of Ostrava,2nd,1
149,Western University,2nd,1
150,Western Washington University,2nd,1
151,Fachhochschule Stralsund,3rd,3
152,University of New South Wales - Australian Defence Force Academy,3rd,3
153,University of Wisconsin-Madison,3rd,3
154,Hochschule Karlsruhe,3rd,2
155,Liaoning University of Technology,3rd,2
156,Politecnico di Torino,3rd,2
157,Staffordshire University,3rd,2
158,University of Adelaide,3rd,2
159,University of Malaga,3rd,2
160,University of Texas at Arlington,3rd,2
161,Utsunomiya University,3rd,2
162,Villanova University,3rd,2
163,Brunel University London,3rd,1
164,California State Polytechnic University - San Luis Obispo,3rd,1
165,Clemson University,3rd,1
166,De Montfort University,3rd,1
167,Drexel University,3rd,1
168,Embry-Riddle Aeronautical University,3rd,1
169,Frederick University,3rd,1
170,Instituto Tecnológico de Buenos Aires,3rd,1
171,K. J. Somaiya College of Engineering,3rd,1
172,Kennesaw State University,3rd,1
173,Kobe University,3rd,1
174,Kookmin University,3rd,1
175,Lancaster  University,3rd,1
176,Lovely Professional University,3rd,1
177,Luleå University of Technology,3rd,1
178,Marche Polytechnic University,3rd,1
179,Nagoya University,3rd,1
180,National Technical University of Athens,3rd,1
181,Oakland University,3rd,1
182,Prince of Songkla University,3rd,1
183,Rutgers The State University of New Jersey,3rd,1
184,Rutgers The State University of New Jersey,3rd,1
185,State University of New York at Buffalo,3rd,1
186,Széchenyi István University,3rd,1
187,Technische Hochschule Mittelhessen,3rd,1
188,University of Aberdeen,3rd,1
189,University of California San Diego,3rd,1
190,University of Glasgow,3rd,1
191,University of Nebraska–Lincoln,3rd,1
192,University of Sydney,3rd,1
193,University of Toledo,3rd,1
194,University of Waikato,3rd,1
195,Università degli Studi di Roma Tor Vergata,3rd,1
196,Université de Sherbrooke,3rd,1
197,Tallinn TU UAS,4th,3
198,Loughborough University,4th,2
199,Purdue University - West Lafayette,4th,2
200,Swinburne University of Technology,4th,2
201,Universidade Federal do Rio de Janeiro,4th,2
202,University of Maribor,4th,2
203,École Polytechnique de Montréal,4th,2
204,Escola Politécnica da Universidade de São Paulo,4th,1
205,ESTACA - Paris-Saclay (Ecole Supérieure des Techniques Aéronautiques et de Construction Automobile),4th,1
206,Guangxi University of Science and Technology,4th,1
207,Helmut Schmidt Universität  Universität der Bundeswehr Hamburg,4th,1
208,Hochschule Darmstadt UAS,4th,1
209,Hochschule Darmstadt UAS,4th,1
210,Hochschule für Angewandte Wissenschaften Hamburg,4th,1
211,Kanazawa Institute of Technology,4th,1
212,Kansas State University,4th,1
213,Osaka Sangyo University,4th,1
214,Pellissippi State Community College,4th,1
215,Pimpri Chinchwad College Of Engineering,4th,1
216,PSG College of Technology,4th,1
217,Ritsumeikan University,4th,1
218,South Dakota State University,4th,1
219,TAMK University of Applied Sciences,4th,1
220,Technische Universität Wien,4th,1
221,The University of Michigan-Dearborn,4th,1
222,Tokyo City University,4th,1
223,Tokyo University of Agriculture and Technology,4th,1
224,Tokyo University of Science,4th,1
225,University of California Irvine,4th,1
226,University of Technology Sydney,4th,1
227,University of Technology Sydney,4th,1
228,University of the West of England,4th,1
229,University of Thessaly,4th,1
230,University of Wolverhampton,4th,1
231,Università degli Studi della Tuscia,4th,1
232,Università degli Studi di Roma La Sapienza,4th,1
233,Università di Pisa,4th,1
234,Gdańsk University of Technology,5th,3
235,Lawrence Technological University,5th,3
236,University of Leeds,5th,3
237,University of Missouri,5th,3
238,Duale Hochschule Baden-Württemberg Ravensburg,5th,2
239,Escola Politècnica Superior d'Enginyeria de Manresa,5th,2
240,Hochschule RheinMain,5th,2
241,Louisiana State University,5th,2
242,University of Alberta,5th,2
243,Università degli Studi di Firenze,5th,2
244,Aalborg University,5th,1
245,Brown University,5th,1
246,Indian Institute of Technology Madras,5th,1
247,Kyushu Institute of Technology,5th,1
248,Minnesota State University Mankato,5th,1
249,Minnesota State University Mankato,5th,1
250,Oregon Institute of Technology,5th,1
251,Shibaura Institute of Technology,5th,1
252,Sinhgad College of Engineering Vadgaon,5th,1
253,Sinhgad College of Engineering Vadgaon,5th,1
254,UAS Würzburg-Schweinfurt,5th,1
255,Universidad Francisco de Vitoria,5th,1
256,Universidade de Lisboa - Instituto Superior Técnico,5th,1
257,Universidade Federal de Santa Maria,5th,1
258,University of Alabama,5th,1
259,University of Canterbury,5th,1
260,University of Evansville,5th,1
261,University of Malta,5th,1
262,University of North Carolina at Charlotte,5th,1
263,University of Seville,5th,1
264,University of Split,5th,1
265,University of Wales Trinity Saint David,5th,1
266,Université du Québec à Trois-Rivières,5th,1
267,Waseda University,5th,1
268,Xiamen University of Technology,5th,1
269,Universidade Federal de São João del Rei,6th,2
270,Université Laval,6th,2
271,Arizona State University,6th,1
272,Australian National University,6th,1
273,California State University Sacramento,6th,1
274,California State University Sacramento,6th,1
275,Dartmouth College,6th,1
276,Deakin University,6th,1
277,Dwarkadas. J. Sanghvi College of Engineering,6th,1
278,Fachhochschule Konstanz,6th,1
279,Gadjah Mada University,6th,1
280,Gifu University,6th,1
281,Hochschule für Technik und Wirtschaft Berlin,6th,1
282,Hubei University of Automotive Technology,6th,1
283,KTH Royal Institute of Technology,6th,1
284,Kumaraguru College of Technology,6th,1
285,Kyoto Institute of Technology,6th,1
286,Kyoto University,6th,1
287,Osaka Institute of Technology,6th,1
288,Ryerson University,6th,1
289,Swansea University,6th,1
290,Technische Universiteit Eindhoven,6th,1
291,Technische Universität Bergakademie Freiberg,6th,1
292,The National Institute of Engineering Mysore,6th,1
293,The National Institute of Engineering Mysore,6th,1
294,The University of Newcastle,6th,1
295,Universidad de Vigo,6th,1
296,Universidad Europea de Madrid,6th,1
297,University Carlos III of Madrid,6th,1
298,University of Cadiz,6th,1
299,University of Louisville,6th,1
300,University of Miskolc,6th,1
301,University of North Dakota,6th,1
302,University of Oklahoma,6th,1
303,University of Rijeka,6th,1
304,University of Texas at Austin,6th,1
305,Westsächsische Hochschule Zwickau,6th,1
306,University of Calgary,7th,2
307,University of Minnesota Twin Cities,7th,2
308,Worcester Polytechnic Institute,7th,2
309,Carleton University,7th,1
310,Columbia University,7th,1
311,Duke University,7th,1
312,Kingston University,7th,1
313,Queensland University of Technology,7th,1
314,Sardar Patel College of Engineering Mumbai,7th,1
315,Sardar Patel College of Engineering Mumbai,7th,1
316,Technische Hochschule Ostwestfalen-Lippe,7th,1
317,Thakur College of Engineering and Technology,7th,1
318,Universidade Federal da Bahia,7th,1
319,University of Belgrade,7th,1
320,University of Ulster,7th,1
321,University of Yamanashi,7th,1
322,Università degli Studi di Napoli Federico II,7th,1
323,VIT University - Chennai,7th,1
324,Warsaw University of Technology,7th,1
325,Ferdowsi University of Mashad,8th,1
326,Florida Atlantic University,8th,1
327,Hochschule Hannover,8th,1
328,Hochschule Heilbronn,8th,1
329,Indian Institute of Technology Kharagpur,8th,1
330,Kogakuin University,8th,1
331,Nagoya Institute of Technology,8th,1
332,Norwegian University of Science and Technology,8th,1
333,Ostfalia University of Applied Sciences,8th,1
334,Sanyo-Onoda City University at Tokyo University of Science,8th,1
335,Technical University of Liberec,8th,1
336,Technion - Israel Institute of Technology,8th,1
337,Technische Hochschule Köln,8th,1
338,United States Naval Academy,8th,1
339,Universidad Simón Bolívar,8th,1
340,Universidade de Brasília,8th,1
341,Universidade Federal de Santa Catarina,8th,1
342,Universitat Jaume I,8th,1
343,Universitatea Politehnica Timișoara,8th,1
344,University of Burgundy - ISAT,8th,1
345,University of Cincinnati,8th,1
346,University of Manchester,8th,1
347,University of New Mexico,8th,1
348,University of Puerto Rico,8th,1
349,University of Strathclyde,8th,1
350,Victoria University Australia,8th,1
351,Victoria University Australia,8th,1
352,Università del Salento,9th,2
353,Democritus University of Thrace,9th,1
354,FH Campus Wien,9th,1
355,Hochschule Niederrhein,9th,1
356,Iowa State University,9th,1
357,King Mongkut's University of Technology Thonburi,9th,1
358,McGill University,9th,1
359,Middle Tennessee State University,9th,1
360,Temple University,9th,1
361,Tokyo Denki University,9th,1
362,Universidade Federal Fluminense - Niterói,9th,1
363,Universidade Independente,9th,1
364,University of British Columbia - Vancouver,9th,1
365,University of Cambridge,9th,1
366,University of Huddersfield,9th,1
367,University of Idaho,9th,1
368,University of Ontario Institute of Technology,9th,1
369,University of Southern California,9th,1
370,University of Surrey,9th,1
371,Università degli Studi di Cagliari,9th,1
372,Università degli Studi di Ferrara,9th,1
373,Universität Bayreuth,9th,1
374,Western Michigan University,9th,1
375,Western Sydney University,9th,1
376,Yeungnam University College,9th,1
377,California State University Fullerton,10th,1
378,California State University Fullerton,10th,1
379,Clarkson University,10th,1
380,Concordia University,10th,1
381,Doshisha University,10th,1
382,Fachhochschule Dortmund,10th,1
383,Flinders University,10th,1
384,Georgia Southern University,10th,1
385,Honda Technical College Kansai,10th,1
386,Imperial College London,10th,1
387,Lehigh University,10th,1
388,Milwaukee School of Engineering,10th,1
389,MIT World Peace University,10th,1
390,Rheinisch-Westfälische Technische Hochschule Aachen,10th,1
391,Sheffield Hallam University,10th,1
392,Technische Hochschule Lübeck,10th,1
393,Togliatti State University,10th,1
394,Tokyo Institute of Technology,10th,1
395,Universidade Federal de Itajubá - Itabira,10th,1
396,Universidade Federal de Itajubá - Itajubá,10th,1
397,University of Arizona,10th,1
398,University of Brescia,10th,1
399,University of Guelph,10th,1
400,University of Leicester,10th,1
401,University of New Hampshire,10th,1
402,University of the Basque Country,10th,1
403,University of Valladolid,10th,1
404,University of Virginia,10th,1
405,VIT University - Vellore,10th,1
406,West Virginia University,10th,1
407,Queen's University,11th,2
408,Brigham Young University,11th,1
409,Gheorghe Asachi Technical University of Iaşi,11th,1
410,Hiroshima University,11th,1
411,Hochschule Bonn-Rhein-Sieg,11th,1
412,Hochschule Mannheim,11th,1
413,Hokkaido University,11th,1
414,Lafayette College,11th,1
415,Manchester Metropolitan University,11th,1
416,National Institute of Applied Sciences Lyon,11th,1
417,Okayama University,11th,1
418,Otto-von-Guericke-Universität Magdeburg,11th,1
419,Salesian University School of Sarrià - EUSS,11th,1
420,Ulm University of Applied Sciences,11th,1
421,University of California Santa Barbara,11th,1
422,University of Central Florida,11th,1
423,University of South Australia,11th,1
424,University of Victoria,11th,1
425,University of Windsor,11th,1
426,University Politehnica Of Bucharest,11th,1
427,Wayne State University,11th,1
428,California State University Fresno,12th,1
429,California State University Fresno,12th,1
430,John von Neumann University,12th,1
431,Keio University,12th,1
432,Kumoh National Institute of Technology,12th,1
433,McMaster University,12th,1
434,Meijo University,12th,1
435,Mississippi State University,12th,1
436,Northern Illinois University,12th,1
437,Southern Illinois University Carbondale,12th,1
438,Technical University of Sofia,12th,1
439,Technische Universität Berlin,12th,1
440,TECNUN - University of Navarra,12th,1
441,UNESP - Campus de Ilha Solteira,12th,1
442,Universidad Rey Juan Carlos,12th,1
443,Universidade Federal do Rio Grande do Sul,12th,1
444,University of Sheffield,12th,1
445,University of Southampton,12th,1
446,University of Ulsan,12th,1
447,University of West Attica,12th,1
448,Bradley University,13th,2
449,Bauman Moscow State Technical University,13th,1
450,Federal University of Paraíba,13th,1
451,Heriot-Watt University,13th,1
452,Hochschule für Technik und Wirtschaft Mittweida,13th,1
453,Hochschule Pforzheim,13th,1
454,Kinki University,13th,1
455,Loyola Marymount University,13th,1
456,Massachusetts Institute of Technology,13th,1
457,Meisei University,13th,1
458,Moscow Polytechnic University,13th,1
459,Universidad LaSalle,13th,1
460,University of North Texas,13th,1
461,University of Ottawa,13th,1
462,University of Portsmouth,13th,1
463,Cégep du Vieux Montréal,14th,1
464,Institute of Technologists,14th,1
465,Linköping University,14th,1
466,Northwestern University,14th,1
467,Oklahoma State University - Stillwater,14th,1
468,Polo Universitario de Volta Redonda - Universidade Federal Fluminense,14th,1
469,Ruhr-Universität Bochum,14th,1
470,St. Cloud State University,14th,1
471,Toyota Technical College Nagoya,14th,1
472,Universidad Politécnica de Madrid (UPM),14th,1
473,Università degli Studi di Parma,14th,1
474,University of Southern Queensland,15th,2
475,Ben-Gurion University of the Negev,15th,1
476,Hunan University,15th,1
477,Nippon Institute of Technology,15th,1
478,Old Dominion University,15th,1
479,Rheinland-Pfälzische Technische Universität Kaiserslautern-Landau,15th,1
480,São Paulo State University - UNESP - Bauru,15th,1
481,UniSALESIANO Araçatuba,15th,1
482,University of California Berkeley,15th,1
483,University of California Berkeley,15th,1
484,University of Colorado at Boulder,15th,1
485,University of Illinois at Chicago,15th,1
486,Óbuda University,15th,1
487,Aston University,16th,1
488,Fachhochschule für Wirtschaft und Technik,16th,1
489,Faculty of Textile Science & Technology. Shinshu University,16th,1
490,Faculty of Textile Science & Technology. Shinshu University,16th,1
491,Harbin Institute of Technology at Weihai,16th,1
492,Reykjavík University,16th,1
493,Teikyo University,16th,1
494,Universitas Negeri Yogyakarta,16th,1
495,Universiti Teknologi MARA,16th,1
496,University of California Los Angeles,16th,1
497,University of California Los Angeles,16th,1
498,University of Delaware,16th,1
499,University of Zagreb,16th,1
500,York College of Pennsylvania,16th,1
501,Colorado State University,17th,1
502,Fachhochschule Osnabrück,17th,1
503,Hochschule Offenburg,17th,1
504,Hoseo University,17th,1
505,National Tsing Hua University,17th,1
506,Penn State Harrisburg,17th,1
507,Seikei University,17th,1
508,Shizuoka Institute of Science and Technology,17th,1
509,University of Agder,17th,1
510,University of Hartford,17th,1
511,University of Toyama,17th,1
512,Vanderbilt University,17th,1
513,Saarland University,18th,2
514,Bergische Universität Wuppertal,18th,1
515,California Baptist University,18th,1
516,Michigan Technological University,18th,1
517,Pittsburg State University,18th,1
518,Siam University,18th,1
519,South Dakota School of Mines and Technology,18th,1
520,Tokyo Metropolitan University,18th,1
521,University of Kentucky,18th,1
522,University of Louisiana at Lafayette,18th,1
523,University of Warwick,18th,1
524,Universität Siegen,18th,1
525,Wichita State University,18th,1
526,Belgorod state technological university named after V. G. Shukhov,19th,1
527,Central Piedmont Community College,19th,1
528,Deggendorf Institute of Technology,19th,1
529,Instituto Superior de Engenharia de Lisboa,19th,1
530,Istanbul Technical University,19th,1
531,Portland State University,19th,1
532,Technische Universität Dortmund,19th,1
533,University of Mostar,19th,1
534,University of Pennsylvania,19th,1
535,Université de Versailles-Saint-Quentin-en-Yvelines,19th,1
536,Washington University in St. Louis,19th,1
537,Korea University of Technology and Education,20th,1
538,Peoples' Friendship University of Russia,20th,1
539,Santa Clara University,20th,1
540,Southern Illinois University Edwardsville,20th,1
541,Tel Aviv University,20th,1
542,University of Saskatchewan,20th,1
543,Technological University Dublin,21st,2
544,University College Dublin,21st,2
545,Ain Shams University,21st,1
546,Carnegie Mellon University,21st,1
547,Cooper Union,21st,1
548,Marquette University,21st,1
549,North Carolina Agricultural and Technical State University,21st,1
550,Rose-Hulman Institute of Technology,21st,1
551,Saitama University,21st,1
552,United States Air Force Academy,21st,1
553,University of Fukui,21st,1
554,University of Liverpool,21st,1
555,California State University Chico,22nd,1
556,California State University Chico,22nd,1
557,Florida International University,22nd,1
558,Honda Technical College Kanto,22nd,1
559,Indiana University – Purdue University Indianapolis,22nd,1
560,Kurume Institute of Technology,22nd,1
561,Niigata University,22nd,1
562,Southern Methodist University,22nd,1
563,Universidad de Castilla-La Mancha,22nd,1
564,University of Perugia,22nd,1
565,Daido Institute of Technology,23rd,2
566,Delhi Technological University,23rd,1
567,Escola Politècnica Superior d'Enginyeria de Vilanova i la Geltrú UPC,23rd,1
568,Hope College,23rd,1
569,Instituto Tecnológico de Chihuahua,23rd,1
570,Politecnico di Bari,23rd,1
571,Southern Taiwan University of Technology,23rd,1
572,Syracuse University,23rd,1
573,University of Hull,23rd,1
574,University of Manitoba,23rd,1
575,University of Wisconsin-Platteville,23rd,1
576,Tennessee Technological University,24th,1
577,The University of Kitakyushu,24th,1
578,University of Edinburgh,24th,1
579,University of Exeter,24th,1
580,University of Sussex,24th,1
581,University of Utah,24th,1
582,Barcelona School of Industrial Engineering - ETSEIB - UPC,25th,1
583,California State University Long Beach,25th,1
584,California State University Long Beach,25th,1
585,San Diego State University,25th,1
586,University of California Davis,25th,1
587,Fukui University of Technology,26th,1
588,Karel de Grote University College,26th,1
589,Slovak University of Technology in Bratislava,26th,1
590,University of Moratuwa,26th,1
591,University of Stavanger,26th,1
592,University of Texas at San Antonio,26th,1
593,Brandenburgische Technische Universität Cottbus,27th,1
594,Central Michigan University,27th,1
595,Dalhousie University,27th,1
596,King Mongkut's Institute of Technology Ladkrabang,27th,1
597,Kunsan National University,27th,1
598,Thai-Nichi Institute of Technology,27th,1
599,University of Hawaii at Manoa,27th,1
600,Colorado School of Mines,28th,1
601,Polytechnic Institute of Leiria,28th,1
602,Università degli Studi di Catania,28th,1
603,College of Industrial Technology Nihon University,29th,2
604,College of Industrial Technology Nihon University,29th,2
605,Leibniz Universität Hannover,29th,1
606,Technische Universität Ilmenau,29th,1
607,Universidad Nacional Autónoma de México,29th,1
608,University of Sunderland,29th,1
609,Cedarville University,30th,1
610,Maejo University,30th,1
611,Montana State University - Bozeman,30th,1
612,Nizhny Novgorod State Technical University,30th,1
613,Osaka Prefecture University,30th,1
614,Union College,30th,1
615,University College London,30th,1
616,Universität der Bundeswehr München,30th,1
617,Ural State University of Railway Transport,30th,1
618,Washington State University,30th,1
619,Chiba Institute of Technology,31st,1
620,Polytechnic Institute of New York University,31st,1
621,University of Wyoming,31st,1
622,Grand Valley State University,32nd,1
623,Lakehead University,32nd,1
624,Newcastle University,32nd,1
625,Universidad Central de Venezuela,32nd,1
626,Zhejiang University City College,32nd,1
627,University of Dundee,33rd,1
628,City University London,34th,1
629,FAMU-FSU College of Engineering,34th,1
630,Recinto Universitario de Mayagüez,34th,1
631,University of Colorado Denver,34th,1
632,University of Southern Denmark,34th,1
633,Chungbuk National University,35th,1
634,Duale Hochschule Baden-Württemberg Stuttgart,35th,1
635,Escuela Superior de Ingeniería Automotriz (ESIA) Tlalnepa,35th,1
636,Sojo University,35th,1
637,University of Messina,35th,1
638,University of Nottingham,35th,1
639,National Taipei University of Technology,36th,1
640,Shizuoka Professional College of Automobile Technology,36th,1
641,Université du Québec à Chicoutimi,36th,1
642,Hiroshima Institute of Technology,37th,2
643,Monroe County Community College,37th,1
644,Sepuluh Nopember Institute of Technology,38th,1
645,Setsunan University,38th,1
646,University of Alabama in Huntsville,38th,1
647,Cape Peninsula University of Technology,40th,1
648,HAN University of Applied Sciences,40th,1
649,Okayama University of Science,40th,1
650,California State University Los Angeles,41st,1
651,California State University Los Angeles,41st,1
652,ESIA San Luis Potosi,41st,1
653,Hanyang University,41st,1
654,University of North Florida,41st,1
655,University of Patras,41st,1
656,Stevens Institute of Technology,42nd,2
657,Aichi Institute of Technology,42nd,1
658,Universidad Iberoamericana,42nd,1
659,University of Alabama at Birmingham,42nd,1
660,University of British Columbia - Okanagan,42nd,1
661,University of the Pacific,42nd,1
662,University of the West of Scotland,42nd,1
663,Florida Institute of Technology,43rd,1
664,Saitama Institute of Technology,43rd,1
665,University of St. Thomas,43rd,1
666,LeTourneau University,44th,1
667,The University of Texas at Dallas,44th,1
668,Østfold University College,44th,1
669,University of California Riverside,45th,1
670,University of California Riverside,45th,1
671,Aso College of Automotive Engineering and Technology,46th,1
672,Hokkaido Automotive Engineering College,46th,1
673,Virginia Commonwealth University,47th,1
674,Tottori University,48th,1
675,Birmingham City University,49th,1
676,University of Houston,50th,1
677,Ana G. Méndez University - Gurabo,51st,1
678,New Jersey Institute of Technology,51st,1
679,Moscow State Automobile & Road Technical University - MADI,52nd,1
680,Moscow State Automobile & Road Technical University - MADI,52nd,1
681,Sebelas Maret University,54th,1
682,University of Georgia,54th,1
683,Nelson Mandela Metropolitan University,56th,1
684,Fanshawe College,60th,1
685,Miami University,60th,1
686,University of Maine,61st,1
687,Binghamton University,64th,1
688,Memorial University of Newfoundland,64th,1
689,University of Minnesota Duluth,64th,1
690,Case Western Reserve University,66th,1
691,Universidad Metropolitana,68th,1
692,Universidad del Zulia,69th,1
693,Alabama A&M University,71st,1
694,Alabama A&M University,71st,1
695,Colorado Mesa University,73rd,1
696,Missouri State University,74th,1
697,Texas Tech University,74th,1
698,Ferris State University,82nd,1
699,Purdue University - Northwest,83rd,1
700,Polytechnic University of Puerto Rico,84th,1
701,University of Portland,84th,1
702,North Dakota State University,85th,1
703,Saint Louis University,89th,1
704,Acharya Institute of Technology,N/A,0
705,Ahsanullah University of Science and Technology,N/A,0
706,AISSMS (All India Shri Shivaji Memorial Society's) College of Engineering,N/A,0
707,Aix-Marseille Université,N/A,0
708,Ajou University,N/A,0
709,Akita Prefectural University,N/A,0
710,Alexandria University,N/A,0
711,Aligarh Muslim University,N/A,0
712,Amity School of Engineering and Technology,N/A,0
713,Amrita School of Engineering Coimbatore,N/A,0
714,Amrita School of Engineering Coimbatore,N/A,0
715,Amrutvahini College Of Engineering Sangamner,N/A,0
716,Amrutvahini College Of Engineering Sangamner,N/A,0
717,Aoyama Gakuin University,N/A,0
718,Arab Academy for Science Technology & Maritime Transport (AASTMT),N/A,0
719,Arab Academy for Science Technology & Maritime Transport (AASTMT),N/A,0
720,Ataturk University,N/A,0
721,Bangalore Institute of Technology,N/A,0
722,Berlin School of Economics,N/A,0
723,Bharati Vidyapeeth College of Engineering,N/A,0
724,Bhartiya Institute of Engineering and Technology,N/A,0
725,Birla Institute of Science and Technology Pilani - Dubai,N/A,0
726,Birla Institute of Technology & Science  Pilani,N/A,0
727,Birla Institute of Technology & Science  Pilani,N/A,0
728,Birla Institute of Technology Mesra,N/A,0
729,Birla Institute of Technology Mesra,N/A,0
730,BITS Pilani KK Birla Goa Campus,N/A,0
731,BMS College of Engineering,N/A,0
732,Cairo University,N/A,0
733,CentraleSupélec - Université Paris-Saclay,N/A,0
734,Centro Federal de Educação Tecnológica Celso Suckow da Fonseca,N/A,0
735,Centro integrado de Manufatura e Tecnologia - SENAICIMATEC,N/A,0
736,CESI École d’ingénieurs - Nanterre,N/A,0
737,Ceylon-German Technical Training Institute,N/A,0
738,Chaitanya Bharathi Institute of Technology,N/A,0
739,Chandigarh University,N/A,0
740,Charotar University of Science and Technology,N/A,0
741,Cherepovets State University,N/A,0
742,Chitkara University Punjab,N/A,0
743,Chitkara University Punjab,N/A,0
744,Chulalongkorn University,N/A,0
745,City College of The City University of New York,N/A,0
746,College of Engineering Trivandrum,N/A,0
