Rank,University,Points
1,TAMK University of Applied Sciences,-460
2,Politecnico di Torino,-367
3,Fachhochschule Joanneum Graz,-342
4,University of Applied Sciences Ravensburg-Weingarten,-225
5,Czech University of Life Sciences Prague,-222
6,Tyumen Industrial University,-219
7,Fachhochschule Hannover,-215
8,Technische Universität Graz,-215
9,University of Split,-210
10,R.V.College of Engineering,-205
11,University of Modena and Reggio Emilia,-202
12,Brno University of Technology,-201
13,Università degli Studi della Tuscia,-193
14,Yeungnam University College,-192
15,Poznan University of Technology,-191
16,Kansas State University,-190
17,Hochschule Heilbronn,-185
18,UAS Kempten,-182
19,University of Leeds,-182
20,University of Huddersfield,-174
21,Sinhgad College of Engineering Vadgaon,-170
22,Wroclaw University of Technology,-165
23,Universidad de Vigo,-160
24,École Centrale de Lyon,-160
25,Loughborough University,-159
26,Cairo University,-158
27,Gdańsk University of Technology,-158
28,University of Cambridge,-158
29,Sojo University,-150
30,University of West Bohemia,-150
31,Technion - Israel Institute of Technology,-145
32,Coventry University,-144
33,University of Bath,-142
34,University Of Hertfordshire,-141
35,Utsunomiya University,-140
36,Fachhochschule München,-139
37,Ruhr-Universität Bochum,-136
38,FH Campus Wien,-134
39,Università degli Studi di Roma La Sapienza,-134
40,University of Miskolc,-131
41,Hochschule Pforzheim,-130
42,Thapar Institute of Engineering and Technology,-129
43,Budapest University of Technology and Economics,-128
44,University of Maribor,-127
45,Bangalore Institute of Technology,-125
46,Southern Methodist University,-120
47,Temple University,-120
48,Technische Universität Dresden,-119
49,University of Glasgow,-117
50,Fachhochschule Aachen,-116
51,Universidad Europea de Madrid,-115
52,Universität Stuttgart,-115
53,Aalborg University,-112
54,Oxford Brookes University,-112
55,University of Warwick,-111
56,Ferris State University,-110
57,Gheorghe Asachi Technical University of Iaşi,-110
58,Portland State University,-110
59,Saginaw Valley State University,-110
60,Setsunan University,-110
61,University of Southern California,-110
62,Universität der Bundeswehr München,-110
63,Western Michigan University,-110
64,Fachhochschule Coburg,-109
65,Czech Technical University in Prague,-105
66,Lovely Professional University,-105
67,California State University Long Beach,-100
68,Charotar University of Science and Technology,-100
69,D. Y. Patil College of Engineering &amp; Technology Kasaba Bawada Kolhapur ,-100
70,Florida International University,-100
71,Kogakuin University,-100
72,Oklahoma State University - Stillwater,-100
73,Ramaiah Institute of Technology,-100
74,Rutgers The State University of New Jersey,-100
75,Technical University of Liberec,-100
76,Togliatti State University,-100
77,Universidad Nacional Autónoma de México,-100
78,University of Arizona,-100
79,University of California Berkeley,-100
80,York College of Pennsylvania,-100
81,Hochschule für Angewandte Wissenschaften Hamburg,-97
82,Fachhochschule Osnabrück,-95
83,Seikei University,-95
84,Università degli Studi di Napoli Federico II,-94
85,University of Burgundy - ISAT,-93
86,Slovak University of Technology in Bratislava,-91
87,TECNUN - University of Navarra,-91
88,FAMU-FSU College of Engineering,-90
89,John von Neumann University,-90
90,Lawrence Technological University,-90
91,Shizuoka Professional College of Automobile Technology,-90
92,Technische Hochschule Lübeck,-90
93,University of Maryland,-90
94,Manchester Metropolitan University,-89
95,Karlsruhe Institute of Technology,-88
96,Friedrich-Alexander-Universität Erlangen-Nürnberg,-85
97,Toyota Technical College Nagoya,-85
98,GFR DHBW Ravensburg &amp; Oregon State University,-83
99,VŠB - Technical University of Ostrava,-83
100,Brandenburgische Technische Universität Cottbus,-80
101,California State University Fullerton,-80
102,Central Michigan University,-80
103,DIT University,-80
104,Fachhochschule Konstanz,-80
105,Hochschule Darmstadt UAS,-80
106,Hochschule Niederrhein,-80
107,Institute of Technologists,-80
108,Minnesota State University Mankato,-80
109,University of Belgrade (Универзитет у Београду),-80
110,University of Delaware,-80
111,University of St. Thomas,-80
112,Università degli Studi di Roma Tor Vergata,-80
113,VIT University - Vellore,-80
114,Leibniz Universität Hannover,-78
115,TKM  College of Engineering,-78
116,Universität Kassel,-78
117,Ben-Gurion University of the Negev,-75
