Rank,University,Points
1,Universität Stuttgart,7797.55
2,Technische Universität Graz,6556.55
3,Fachhochschule Joanneum Graz,5193.65
4,Rochester Institute of Technology,5074.8
5,Missouri University of Science and Technology,4938.9
6,Technical University of Munich,4747.78
7,The University of Akron,4470.87
8,GFR DHBW Ravensburg & Oregon State University,4031.18
9,Hochschule Esslingen,3950.17
10,École de Technologie Superieure,3910.63
11,University of Michigan - Ann Arbor,3831.26
12,Karlsruhe Institute of Technology,3790.8
13,University of Kansas,3727.65
14,University of Wisconsin-Madison,3663.54
15,University of Illinois at Urbana-Champaign,3655.3
16,University of Texas at Arlington,3549.89
17,Hochschule für Angewandte Wissenschaften Hamburg,3537.38
18,Fachhochschule Coburg,3528.34
19,Oxford Brookes University,3417.22
20,Czech Technical University in Prague,3341.93
21,University of Missouri,3160.99
22,Monash University,3105.38
23,Michigan State University,3093.46
24,University of Washington,3091.5
25,The Ohio State University,3072.33
26,Auburn University,2913.94
27,University of Bath,2904.2
28,University of Toledo,2845.79
29,Texas A&M University,2712.02
30,Hochschule Karlsruhe,2684.11
31,California State Polytechnic University Pomona,2644.32
32,Cornell University,2627.22
33,Virginia Polytechnic Institute and State University,2576.12
34,Georgia Institute of Technology,2573.73
35,Sophia University,2525.95
36,Friedrich-Alexander-Universität Erlangen-Nürnberg,2499.65
37,University of Toronto,2489.0
38,University of Modena and Reggio Emilia,2485.92
39,University of Cincinnati,2477.96
40,University of Florida,2441.9
41,Purdue University - West Lafayette,2403.9
42,Western University,2388.35
43,Helsinki Metropolia University of Applied Sciences,2339.25
44,University of Waterloo,2337.9
45,University of Oklahoma,2306.37
46,Università degli studi di Padova,2246.41
47,Technische Universität Berlin,2239.39
48,University Of Hertfordshire,2234.33
49,University of Wollongong,2224.87
50,Rensselaer Polytechnic Institute,2210.81
51,École Polytechnique de Montréal,2164.83
52,RMIT University,2113.83
53,University of Pittsburgh,2112.18
54,Loughborough University,2102.24
55,Clemson University,2039.98
56,Universitat Politécnica de Valéncia,2014.99
57,Brno University of Technology,2006.07
58,Centro Universitário da FEI,2005.67
59,University of Birmingham,1950.14
60,Shibaura Institute of Technology,1943.42
61,University of Western Australia,1938.11
62,California State University Northridge,1936.21
63,Pennsylvania State University,1911.49
64,Kyoto University,1899.61
65,Rutgers The State University of New Jersey,1888.52
66,University of Applied Sciences Ravensburg-Weingarten,1887.31
67,San José State University,1857.2
68,Lawrence Technological University,1855.33
69,Fachhochschule Stralsund,1846.51
70,Wroclaw University of Technology,1821.04
