Rank,University,Points
1,Universität Stuttgart,784.87
2,GFR DHBW Ravensburg & Oregon State University,737.08
3,Universidad LaSalle,726.0
4,Monash University,704.62
5,Hochschule Esslingen,700.76
6,Technische Universität Graz,697.26
7,University of Wollongong,694.27
8,Yokohama National University,687.4
9,Cornell University,669.59
10,University of Western Australia,652.76
11,University of Texas at Arlington,651.2
12,Instituto Tecnológico de Buenos Aires,646.0
13,Texas A&M University,644.77
14,Kyoto Institute of Technology,639.53
15,Czech Technical University in Prague,633.9
16,Tallinn TU UAS,631.8
17,Centro Universitário da FEI,631.05
18,Griffith University,629.8
19,Rochester Institute of Technology,621.04
20,Fachhochschule Joanneum Graz,620.85
21,École de Technologie Superieure,618.6
22,Edith Cowan University,618.46
23,Vishwakarma Institute of Technology,615.0
24,University of Michigan - Ann Arbor,612.88
25,Nihon Automobile College,612.67
26,ETH Zürich,610.88
27,Jilin University,609.0
28,Technical University of Munich,608.22
29,Osaka University,607.32
30,Nagoya University,607.0
31,Helsinki Metropolia University of Applied Sciences,600.92
32,University of Canterbury,599.0
33,Brno University of Technology,597.79
34,TU Delft,597.62
35,RMIT University,590.65
36,Fachhochschule Coburg,585.63
37,Universitat Politécnica de Valéncia,583.17
38,Karlsruhe Institute of Technology,583.15
39,Missouri University of Science and Technology,581.73
40,University of Washington,579.48
41,University of Wisconsin-Madison,578.0
42,Gujarat Technological University,576.6
43,Westsächsische Hochschule Zwickau,575.45
44,San José State University,569.33
45,The University of Akron,567.65
46,University Of Hertfordshire,561.71
47,Alma Mater Studiorum - Università di Bologna,561.21
48,Kyoto University,557.94
49,Ostbayerische Technische Hochschule Amberg-Weiden (OTH),551.29
50,Dartmouth College,546.71
51,Sophia University,545.5
52,University of Queensland,544.33
53,University of Illinois at Urbana-Champaign,543.12
54,University of Florida,542.44
55,Auburn University,541.61
56,Hochschule für Angewandte Wissenschaften Hamburg,540.81
57,University of Auckland,540.31
58,Università degli studi di Padova,539.59
59,Wroclaw University of Technology,538.19
60,Hochschule Karlsruhe,538.11
61,Széchenyi István University,537.15
62,Chalmers University of Technology,536.64
63,Friedrich-Alexander-Universität Erlangen-Nürnberg,534.72
64,Centro Universitário Facens,534.26
65,Technische Universität Braunschweig,533.31
66,Michigan State University,532.81
67,Nagoya Institute of Technology,532.0
68,Technische Universität Bergakademie Freiberg,530.3
69,The Ohio State University,528.89
70,University of Bath,525.59
71,Shibaura Institute of Technology,525.32
72,Kookmin University,524.69
73,Universität Kassel,523.1
74,Ibaraki University,522.62
75,Swinburne University of Technology,522.09
76,Technische Universität Berlin,520.53
77,University of Melbourne,520.0
78,Fachhochschule Kiel,519.67
79,Chiba University,518.24
80,Aristotle University of Thessaloniki,517.96
81,Technische Hochschule Mittelhessen,517.81
82,University of Tasmania,517.4
83,University of Modena and Reggio Emilia,517.29
84,Georgia Institute of Technology,515.26
85,Utsunomiya University,512.18
86,Oregon State University,510.86
87,Nippon Institute of Technology,510.46
88,University of West Bohemia,509.2
89,California State University Northridge,505.29
90,University of Toronto,505.06
91,Oxford Brookes University,504.8
92,Clemson University,504.07
93,National University of Singapore,503.38
94,University of Missouri,501.92
95,University of Kansas,501.84
96,University of Sydney,497.67
97,Western Washington University,496.61
98,Ostbayerische Technische Hochschule Regensburg,495.72
99,Virginia Polytechnic Institute and State University,493.22
100,University of Cincinnati,493.12
101,California State Polytechnic University Pomona,492.14
102,Curtin University,490.07
103,University of Applied Sciences Ravensburg-Weingarten,490.0
104,Politecnico di Torino,487.42
105,University of New South Wales,486.05
106,Fachhochschule München,484.5
107,École Polytechnique de Montréal,484.13
108,Universität Siegen,482.33
109,Budapest University of Technology and Economics,479.13
110,University of Oklahoma,478.85
111,Hope College,477.83
112,Escola de Engenharia de São Carlos da Universidade de São Paulo,476.2
113,Technische Universität Darmstadt,476.0
114,Tokyo City University,475.37
115,The University of Tokyo,474.29
116,Staffordshire University,474.17
117,Villanova University,473.93
118,Technische Universität Wien,473.87
119,University of Waterloo,472.38
120,Beijing Institute of Technology,471.0
121,Politecnico di Milano,470.62
122,Fachhochschule Stralsund,470.58
123,University of California Berkeley,469.24
124,Université Laval,469.05
125,Białystok University of Technology,467.36
126,North Carolina State University,467.22
127,Doshisha University,461.06
128,Purdue University - West Lafayette,459.71
129,Cardiff University Wales,459.33
130,Kobe University,458.47
131,Australian National University,457.83
132,Poznan University of Technology,457.36
133,University of Minnesota Twin Cities,456.38
134,University of Toledo,455.05
135,Ben-Gurion University of the Negev,453.29
136,Kanagawa Institute of Technology,452.87
137,Universidade Estadual de Campinas,450.14
138,Kanazawa University,447.95
139,Toyohashi University of Technology,447.83
140,Pennsylvania State University,447.26
141,Western University,447.15
142,Tongji University,447.14
143,University of Maryland,446.83
144,University of Wales Trinity Saint David,444.3
145,Pimpri Chinchwad College Of Engineering,444.0
146,California State Polytechnic University - San Luis Obispo,441.61
147,University of Adelaide,438.94
148,Universität Paderborn,438.43
149,Rensselaer Polytechnic Institute,437.62
150,Tokai University,436.24
151,King Mongkut's University of Technology Thonburi,436.0
152,Norwegian University of Science and Technology,435.75
153,McGill University,434.54
154,University of South Florida,433.13
155,Università della Calabria,432.64
156,Ostfalia University of Applied Sciences,432.62
157,University of Waikato,430.8
158,Saginaw Valley State University,430.3
159,Shizuoka University,429.75
160,University of Virginia,428.0
161,University of New Mexico,427.84
162,Hochschule Darmstadt UAS,425.39
163,Università degli Studi di Firenze,424.57
164,KTH Royal Institute of Technology,421.7
165,University of Connecticut,420.09
166,Universidade Federal de Minas Gerais,419.43
167,Prince of Songkla University,418.5
168,Technische Hochschule Köln,418.4
169,Lund University,415.06
170,Carleton University,415.04
171,Loughborough University,413.69
172,Kokushikan University,413.43
173,Rzeszów University of Technology,413.2
174,University of Thessaly,412.79
175,Rutgers The State University of New Jersey,411.66
176,Kennesaw State University,411.2
177,Rose-Hulman Institute of Technology,411.07
178,Technische Universiteit Eindhoven,410.67
179,Universitas Negeri Yogyakarta,410.2
180,UAS Würzburg-Schweinfurt,409.7
181,Meijo University,408.47
182,VŠB - Technical University of Ostrava,408.12
183,California Baptist University,408.0
184,University of Nebraska–Lincoln,407.71
185,Kyushu Institute of Technology,407.24
186,Shizuoka Institute of Science and Technology,407.21
187,Queen's University Belfast,406.13
188,Università di Pisa,402.96
189,University of Alabama,402.56
190,Liverpool John Moores University,401.64
191,Democritus University of Thrace,400.5
192,Fachhochschule Konstanz,399.88
193,Duale Hochschule Baden-Württemberg Ravensburg,398.38
194,University of New South Wales - Australian Defence Force Academy,397.64
195,Massachusetts Institute of Technology,397.11
196,Universidad Simón Bolívar,396.0
197,University of North Carolina at Charlotte,395.74
198,Iowa State University,394.33
199,National Technical University of Athens,394.22
200,Queensland University of Technology,393.8
201,University of California San Diego,393.53
202,University of Pittsburgh,392.63
203,Oakland University,391.0
204,Chungbuk National University,390.5
205,Brown University,390.26
206,Yıldız Technical University,390.19
207,College of Science and Technology Nihon University,390.11
208,Guangxi University of Science and Technology,389.0
209,Tokyo University of Science,387.06
210,Kettering University,386.46
