Rank,University,Points
1,Universidad LaSalle,328.9
2,Universität Stuttgart,239.56
3,University of Wollongong,234.25
4,University of Western Australia,225.92
5,Yokohama National University,222.4
6,Monash University,209.77
7,Nihon Automobile College,208.51
8,Vishwakarma Institute of Technology,203.79
9,Hochschule Esslingen,202.81
10,Griffith University,196.36
11,GFR DHBW Ravensburg & Oregon State University,195.65
12,Gujarat Technological University,195.0
13,Kyoto Institute of Technology,193.89
14,Tallinn TU UAS,193.64
15,Cornell University,193.48
16,Technische Universität Graz,190.53
17,Nagoya University,184.95
18,Beijing Institute of Technology,179.24
19,University of Canterbury,177.75
20,ETH Zürich,176.47
21,Dartmouth College,176.16
22,University of Queensland,174.65
23,Rochester Institute of Technology,174.64
24,Edith Cowan University,169.95
25,Shibaura Institute of Technology,167.28
26,Fachhochschule Coburg,167.21
27,University of Michigan - Ann Arbor,166.35
28,Texas A&M University,164.59
29,Czech Technical University in Prague,164.27
30,RMIT University,163.08
31,Santa Clara University,162.74
32,University of Texas at Arlington,160.09
33,Centro Universitário da FEI,158.73
34,Utsunomiya University,157.49
35,Osaka University,157.26
36,University of Tasmania,155.99
37,Helsinki Metropolia University of Applied Sciences,154.94
38,Clemson University,153.94
39,University of Melbourne,153.78
40,University of Sydney,150.76
41,Fachhochschule Joanneum Graz,150.44
42,Brno University of Technology,150.27
43,Sophia University,148.66
44,Chiba University,148.07
45,Technische Hochschule Mittelhessen,146.28
46,University Of Hertfordshire,145.32
47,Staffordshire University,145.02
48,Jilin University,145.0
49,The University of Tokyo,143.68
50,Centro Universitário Facens,143.07
51,Auburn University,142.81
52,Nippon Institute of Technology,142.59
53,Fachhochschule Kiel,142.33
54,Westsächsische Hochschule Zwickau,142.16
55,Hochschule für Angewandte Wissenschaften Hamburg,141.66
56,The University of Akron,141.04
57,Tokyo City University,141.04
58,University of Florida,140.12
59,Ostbayerische Technische Hochschule Amberg-Weiden (OTH),139.26
60,University of Washington,138.66
61,Universitat Politécnica de Valéncia,136.7
62,École de Technologie Superieure,136.61
63,Alma Mater Studiorum - Università di Bologna,136.6
64,Kokushikan University,136.44
65,Missouri University of Science and Technology,136.34
66,Australian National University,135.84
67,Siam University,135.47
68,King Mongkut's University of Technology Thonburi,134.85
69,Instituto Tecnológico de Buenos Aires,134.7
70,Wroclaw University of Technology,134.24
71,Université Laval,133.67
72,Curtin University,133.48
73,Universität Siegen,131.31
74,Chalmers University of Technology,131.02
75,University of Wisconsin-Madison,130.71
76,Politecnico di Torino,130.43
77,Technical University of Munich,129.66
78,Toyohashi University of Technology,129.37
79,Tokai University,129.13
80,Nagoya Institute of Technology,128.99
81,Ibaraki University,128.98
82,Østfold University College,127.2
83,University of West Bohemia,126.11
84,Universität Kassel,126.11
85,WIZ International College of Information and Technology,125.61
86,Kyoto University,124.42
87,TU Delft,123.28
88,University of Kansas,123.1
89,Queensland University of Technology,122.92
90,Kookmin University,122.69
91,University of Missouri,122.65
92,University of Adelaide,122.51
93,Tongji University,122.25
94,University of Modena and Reggio Emilia,121.47
95,Kanazawa University,121.38
96,The Ohio State University,121.09
97,Technische Universität Braunschweig,120.81
98,Michigan State University,119.54
99,Friedrich-Alexander-Universität Erlangen-Nürnberg,118.98
100,Hochschule Karlsruhe,118.19
101,Georgia Institute of Technology,117.96
102,University of Toronto,117.78
103,Ben-Gurion University of the Negev,117.73
104,Università degli studi di Padova,117.45
105,Aristotle University of Thessaloniki,117.14
106,University of Connecticut,116.88
107,University of Toledo,116.7
108,Kobe University,116.39
109,Széchenyi István University,115.69
110,Swinburne University of Technology,115.07
111,National University of Singapore,115.06
112,Doshisha University,114.67
113,Hope College,114.45
114,Western Washington University,114.45
115,Thai-Nichi Institute of Technology,114.36
116,KTH Royal Institute of Technology,113.98
117,California State Polytechnic University Pomona,113.82
118,Czech University of Life Sciences Prague,113.7
119,University of Applied Sciences Ravensburg-Weingarten,113.41
120,University of Auckland,113.32
121,Karlsruhe Institute of Technology,113.19
122,California State University Northridge,113.09
123,Politecnico di Milano,112.89
124,Technische Universität Bergakademie Freiberg,112.87
125,Ritsumeikan University,112.58
126,Technische Universität Darmstadt,112.35
127,University of Illinois at Urbana-Champaign,112.32
128,Tokyo University of Science,112.29
129,Korea University of Technology and Education,112.15
