Rank,University,Points
1,Universität Stuttgart,3454.64
2,Technische Universität Graz,3032.61
3,GFR DHBW Ravensburg & Oregon State University,1940.08
4,Hochschule Esslingen,1917.62
5,Fachhochschule Joanneum Graz,1786.75
6,Fachhochschule Coburg,1698.37
7,Friedrich-Alexander-Universität Erlangen-Nürnberg,1649.8
8,Technische Universität Berlin,1552.1
9,Technical University of Munich,1541.53
10,The University of Akron,1428.64
11,Brno University of Technology,1394.72
12,Czech Technical University in Prague,1358.69
13,Hochschule für Angewandte Wissenschaften Hamburg,1308.64
14,École de Technologie Superieure,1268.79
15,Wroclaw University of Technology,1245.1
16,Széchenyi István University,1226.56
17,University of Michigan - Ann Arbor,1188.21
18,Hochschule Darmstadt UAS,1165.13
19,Karlsruhe Institute of Technology,1132.54
20,University Of Hertfordshire,1126.64
21,University of Bath,1112.78
22,Hochschule Karlsruhe,1087.28
23,Monash University,1058.39
24,École Polytechnique de Montréal,1048.39
25,Alma Mater Studiorum - Università di Bologna,986.75
26,Universität Paderborn,928.19
27,University of Modena and Reggio Emilia,927.67
28,University of Wisconsin-Madison,886.83
29,San José State University,869.1
30,The Ohio State University,860.32
31,Kettering University,856.21
32,University of Kansas,850.64
33,Nippon Institute of Technology,832.81
34,Università degli studi di Padova,819.15
35,Rochester Institute of Technology,814.21
36,Ostbayerische Technische Hochschule Regensburg,806.31
37,University of Cincinnati,802.16
38,University of Texas at Arlington,783.35
39,Centro Universitário Facens,772.16
40,Ulm University of Applied Sciences,770.27
41,Fachhochschule München,763.22
42,Universitat Politécnica de Valéncia,746.54
43,University of Illinois at Urbana-Champaign,741.09
44,Oxford Brookes University,730.76
45,Carleton University,726.49
46,Centro Universitário da FEI,722.91
47,University of Toledo,716.08
48,Kyoto Institute of Technology,716.02
49,Cardiff University Wales,707.94
50,Fachhochschule Stralsund,707.43
51,Aristotle University of Thessaloniki,701.08
52,Auburn University,698.55
53,University of Connecticut,696.94
54,Missouri University of Science and Technology,688.9
55,University of Applied Sciences Ravensburg-Weingarten,688.75
56,University of California Berkeley,687.0
57,Nagoya Institute of Technology,684.33
58,University of Washington,676.25
59,Ostbayerische Technische Hochschule Amberg-Weiden (OTH),671.91
60,California State Polytechnic University Pomona,671.39
61,University of Oklahoma,660.39
62,Iowa State University,652.54
63,Osaka University,649.19
64,University of South Florida,643.5
65,California State University Northridge,636.53
66,Tokai University,629.8
67,Budapest University of Technology and Economics,626.07
68,University of Missouri,623.94
69,Białystok University of Technology,622.03
70,Tongji University,615.63
71,Texas A&M University,614.4
72,Virginia Polytechnic Institute and State University,613.03
73,California State Polytechnic University - San Luis Obispo,605.8
74,National University of Singapore,603.3
75,Fachhochschule Konstanz,586.32
76,University of California San Diego,585.6
77,Yokohama National University,585.28
78,Nihon Automobile College,584.03
79,Georgia Institute of Technology,581.31
80,Universität Kassel,580.43
81,Doshisha University,571.42
82,Politecnico di Milano,565.81
83,University of Burgundy - ISAT,563.01
84,The University of Michigan-Dearborn,560.27
85,University of Waterloo,547.71
86,Rose-Hulman Institute of Technology,545.3
87,Meijo University,539.51
88,Technische Hochschule Mittelhessen,537.62
89,University of Yamanashi,535.18
90,Hochschule Pforzheim,534.18
91,Villanova University,517.8
92,Helsinki Metropolia University of Applied Sciences,509.31
93,Saginaw Valley State University,496.3
94,Loughborough University,495.87
95,McGill University,484.84
96,University of Toronto,484.66
97,Tokyo University of Science,480.75
98,University of Huddersfield,480.31
99,UAS Kempten,474.72
100,Oakland University,473.0
101,Brunel University London,466.41
102,Shizuoka Institute of Science and Technology,464.19
103,Shibaura Institute of Technology,462.49
104,UAS Würzburg-Schweinfurt,461.99
105,Kyushu Institute of Technology,456.42
106,Western University,456.41
107,University of Minnesota Twin Cities,452.5
108,VŠB - Technical University of Ostrava,450.72
109,Ibaraki University,450.24
110,Lund University,449.51
111,Michigan State University,448.34
112,University of Alabama,444.5
113,Université du Québec à Trois-Rivières,443.56
114,University of Queensland,441.37
115,Kobe University,429.42
116,Louisiana State University,426.7
117,Kyoto University,420.68
118,Honda Technical College Kansai,418.72
119,Georgia Southern University,416.1
120,North Carolina State University,412.0
121,Tokyo City University,410.32
122,University of Strathclyde,408.16
123,RMIT University,406.24
124,Purdue University - West Lafayette,400.36
125,University of Wollongong,394.69
126,Kennesaw State University,393.4
127,Sophia University,392.17
128,Czech University of Life Sciences Prague,389.46
129,South Dakota State University,386.6
130,Chiba University,386.55
131,Kogakuin University,385.72
132,University of Melbourne,385.04
133,Edith Cowan University,384.29
134,University of Maribor,382.56
135,University of Victoria,381.2
136,University of Pittsburgh,380.44
137,University of Florida,380.25
138,Chalmers University of Technology,377.82
139,Drexel University,376.49
140,Cornell University,368.75
141,College of Science and Technology Nihon University,368.19
142,Nagoya University,367.82
143,Institute of Technologists,367.73
144,Wayne State University,366.1
145,Yıldız Technical University,365.05
146,University of Birmingham,363.36
147,Brown University,362.7
148,Prince of Songkla University,361.91
149,King Mongkut's University of Technology Thonburi,360.44
150,University of Texas at Austin,357.1
151,Honda Technical College Kanto,352.99
152,University of Manitoba,348.9
153,University of New Hampshire,348.6
154,Curtin University,348.2
155,Minnesota State University Mankato,344.1
156,University of Nebraska–Lincoln,344.0
157,Università di Pisa,343.28
158,University of Aberdeen,342.1
159,University of North Carolina at Charlotte,340.1
160,Clemson University,339.4
161,Hochschule für Technik und Wirtschaft Mittweida,338.14
162,Hochschule Niederrhein,336.72
163,Kansas State University,335.8
164,California Baptist University,335.7
165,University of California Irvine,332.73
166,Hochschule Hannover,332.7
167,TU Delft,330.95
168,Okayama University,329.58
169,California State University Sacramento,328.74
170,University of Maryland,328.1
171,Université Laval,326.27
172,Universidade Estadual de Campinas,324.43
173,Osaka Sangyo University,324.01
174,Duke University,323.92
175,Kanazawa University,322.77
176,California State University Fullerton,317.4
177,Fachhochschule Kiel,317.15
178,Centro Federal de Educação Tecnológica de Minas Gerais,312.31
179,Poznan University of Technology,309.37
180,Kookmin University,308.6
181,Università degli Studi di Roma Tor Vergata,307.29
182,Universidade Federal do Rio de Janeiro,307.28
183,University of British Columbia - Vancouver,304.83
184,Kurume Institute of Technology,303.38
185,Indian Institute of Technology Madras,300.0
186,Instituto Mauá de Tecnologia,297.2
187,Technische Universität Darmstadt,295.98
188,College of Industrial Technology Nihon University,294.75
189,Escola de Engenharia de São Carlos da Universidade de São Paulo,293.95
190,Shizuoka University,293.95
191,University of New Mexico,293.8
192,University of West Bohemia,293.42
193,Università degli Studi di Roma La Sapienza,293.15
194,Università degli Studi di Parma,292.73
195,Universitatea Transilvania din Braşov,292.6
196,University of Auckland,292.4
197,Rzeszów University of Technology,288.86
198,Florida Atlantic University,287.9
199,Gujarat Technological University,285.26
200,Université de Sherbrooke,285.24
201,Universitas Negeri Yogyakarta,279.65
202,Gifu University,278.76
203,Rutgers The State University of New Jersey,270.42
204,Escola Politècnica Superior d'Enginyeria de Manresa,269.6
205,Osaka Institute of Technology,265.83
206,Linköping University,264.18
207,Technische Universität Wien,261.97
208,United States Naval Academy,257.5
209,Aichi Institute of Technology,257.36
210,University of Central Florida,256.8
211,University of Fukui,255.48
212,Queen's University Belfast,255.27
213,Universidad Simón Bolívar,254.4
214,Toyota Technical College Nagoya,253.39
215,Western Washington University,252.87
216,Worcester Polytechnic Institute,252.0
217,Università della Calabria,251.87
218,Karlstad University,250.8
219,Fachhochschule Aachen,250.21
220,Università degli Studi di Napoli Federico II,248.11
221,Waseda University,244.17
222,United States Air Force Academy,242.3
223,University of Alberta,242.1
224,University of Belgrade (Универзитет у Београду),241.64
225,Manchester Metropolitan University,238.34
226,Togliatti State University,238.07
227,Hope College,236.8
228,Technische Universität Braunschweig,236.43
229,University of Southern California,235.0
230,Staffordshire University,234.7
231,Ben-Gurion University of the Negev,229.58
232,Swansea University,228.65
233,Tallinn TU UAS,226.45
234,Utsunomiya University,225.41
235,Oklahoma State University - Stillwater,225.0
236,Concordia University,224.26
237,University of New South Wales,221.4
238,Rensselaer Polytechnic Institute,220.28
239,Massachusetts Institute of Technology,219.6
240,Technische Hochschule Ostwestfalen-Lippe,218.21
241,Washington University in St. Louis,217.4
242,Harbin Institute of Technology at Weihai,215.73
243,University of the West of England,213.49
244,Okayama University of Science,205.8
245,AGH University of Science and Technology,205.2
246,University of Sydney,205.0
247,University of New South Wales - Australian Defence Force Academy,204.8
248,Clarkson University,204.07
249,Politecnico di Torino,201.56
250,Liverpool John Moores University,201.3
251,Arizona State University,200.8
252,Coventry University,200.68
253,Universidade Federal de Santa Maria,200.25
254,Hochschule Heilbronn,200.0
255,University of Zagreb,198.99
256,University of Thessaly,197.65
257,California State University Chico,196.2
258,University of Evansville,194.3
259,University of Calgary,192.7
260,Hochschule Mannheim,191.43
261,University of North Texas,191.2
262,Recinto Universitario de Mayagüez,191.0
