Rank,University,Points
1,Hokkaido Automotive Engineering College,100.0
2,Democritus University of Thrace,88.7
3,Instituto Tecnológico de Buenos Aires,82.1
4,Beijing Institute of Technology,71.4
5,Nippon Institute of Technology,64.06
6,University of Virginia,61.4
7,Prince of Songkla University,60.32
8,Gujarat Technological University,57.05
9,California Baptist University,55.95
10,Universitas Negeri Yogyakarta,55.93
11,GFR DHBW Ravensburg & Oregon State University,53.89
12,WIZ International College of Information and Technology,52.14
13,Siam University,49.76
14,Nihon Automobile College,48.67
15,Universität Stuttgart,48.66
16,Brno University of Technology,48.09
17,Kyoto Institute of Technology,47.73
18,Togliatti State University,47.61
19,Széchenyi István University,47.18
20,Vishwakarma Institute of Technology,46.43
21,Technische Universität Graz,45.95
22,Technische Universität Berlin,45.65
23,King Mongkut's University of Technology Thonburi,45.06
24,Tongji University,43.97
25,Hochschule Esslingen,42.61
26,Thai-Nichi Institute of Technology,42.42
27,Friedrich-Alexander-Universität Erlangen-Nürnberg,42.3
28,San José State University,41.39
29,University of Yamanashi,41.17
30,Centro Universitário Facens,40.64
31,University of California Berkeley,40.41
32,Nagoya Institute of Technology,40.25
33,National Taipei University of Technology,39.94
34,Hope College,39.47
35,Staffordshire University,39.12
36,University of California San Diego,39.04
37,Yokohama National University,39.02
38,Rose-Hulman Institute of Technology,38.95
39,Wroclaw University of Technology,38.91
40,Recinto Universitario de Mayagüez,38.2
41,Centro Universitário da FEI,38.05
42,Griffith University,37.84
43,National Tsing Hua University,37.74
44,National University of Singapore,37.71
45,Hochschule Darmstadt UAS,37.58
46,Villanova University,36.99
47,Hochschule Pforzheim,35.61
48,Alma Mater Studiorum - Università di Bologna,35.24
49,École Polytechnique de Montréal,34.95
50,Osaka University,34.17
51,Czech Technical University in Prague,33.97
52,Ferdowsi University of Mashad,33.94
53,Hochschule für Technik und Wirtschaft Mittweida,33.81
54,Technische Hochschule Mittelhessen,33.6
55,Technical University of Munich,33.51
56,Indian Institute of Technology Madras,33.33
57,Fachhochschule Coburg,33.3
58,Shizuoka Institute of Science and Technology,33.16
59,University Of Hertfordshire,33.14
60,Monash University,33.07
61,Ben-Gurion University of the Negev,32.8
62,Georgia Southern University,32.01
63,Central Michigan University,31.96
64,Dr. D. Y. Patil Institute Of Engineering and Technology,31.9
65,Doshisha University,31.75
66,École de Technologie Superieure,31.72
67,Shanghai Jiao Tong University,31.7
68,University of Connecticut,31.68
69,Liaoning University of Technology,30.63
70,Fachhochschule Joanneum Graz,30.28
71,Tokai University,29.99
72,Ulm University of Applied Sciences,29.63
73,Hubei University of Automotive Technology,29.59
74,Edith Cowan University,29.56
75,Linköping University,29.35
76,University of West Bohemia,29.34
77,Università degli Studi di Parma,29.27
78,Hochschule Karlsruhe,28.61
79,Aichi Institute of Technology,28.6
80,Meijo University,28.4
81,Institute of Technologists,28.29
82,Nagoya University,28.29
83,Tokyo University of Science,28.28
84,Ibaraki University,28.14
85,Poznan University of Technology,28.12
86,Lund University,28.09
87,Aristotle University of Thessaloniki,28.04
88,Ostbayerische Technische Hochschule Amberg-Weiden (OTH),28.0
89,University of South Florida,27.98
90,Texas A&M University,27.93
91,University of Alabama,27.78
92,Universität Kassel,27.64
93,University of Michigan - Ann Arbor,27.63
94,Università degli Studi di Napoli Federico II,27.57
95,University of Agder,27.4
96,Santa Clara University,27.34
97,Indiana University – Purdue University Indianapolis,27.28
98,Hochschule für Angewandte Wissenschaften Hamburg,27.26
99,Budapest University of Technology and Economics,27.22
100,University of Bath,27.14
101,Carleton University,26.91
102,Kyushu Institute of Technology,26.85
103,California State University Northridge,26.52
104,Universität Paderborn,26.52
105,VŠB - Technical University of Ostrava,26.51
106,The University of Akron,26.46
107,Fachhochschule Kiel,26.43
108,California State Polytechnic University - San Luis Obispo,26.34
109,Cardiff University Wales,26.22
110,University of Texas at Arlington,26.11
111,De Montfort University,25.93
112,Universitat Politécnica de Valéncia,25.74
113,Okayama University of Science,25.72
114,Jilin University,25.71
115,Kogakuin University,25.71
116,Universidade Federal do Rio de Janeiro,25.61
117,Università degli studi di Padova,25.6
118,Reykjavík University,25.48
119,Kobe University,25.26
120,University of California Los Angeles,25.26
121,Honda Technical College Kanto,25.21
122,Ostbayerische Technische Hochschule Regensburg,25.2
123,Lafayette College,25.19
124,Kasetsart University,25.11
125,University of the Pacific,25.1
126,São Paulo State University - UNESP - Bauru,25.0
127,Xiamen University of Technology,25.0
128,University of Zagreb,24.87
129,Chungbuk National University,24.85
130,Dwarkadas. J. Sanghvi College of Engineering,24.77
131,Instituto Mauá de Tecnologia,24.77
132,University of Queensland,24.52
133,Kettering University,24.46
134,University of Aberdeen,24.44
135,California State University Fullerton,24.42
136,University of Modena and Reggio Emilia,24.41
137,Massachusetts Institute of Technology,24.4
138,Karlsruhe Institute of Technology,24.1
139,Harbin Institute of Technology at Weihai,23.97
140,The Ohio State University,23.9
141,University of Cincinnati,23.59
142,Politecnico di Milano,23.58
143,Teikyo University,23.58
144,Kyoto University,23.37
145,University of Wisconsin-Madison,23.34
146,Curtin University,23.21
147,Universidade Estadual de Campinas,23.17
148,Guangxi University of Science and Technology,23.16
149,Osaka Sangyo University,23.14
150,UAS Würzburg-Schweinfurt,23.1
151,University of Tasmania,23.0
152,Università della Calabria,22.9
153,Yıldız Technical University,22.82
154,Chiba University,22.74
155,College of Industrial Technology Nihon University,22.67
156,Tallinn TU UAS,22.64
157,University of Auckland,22.49
158,Fachhochschule München,22.45
159,Centro Federal de Educação Tecnológica de Minas Gerais,22.31
160,Białystok University of Technology,22.22
161,University of Washington,21.81
162,California State University Chico,21.8
163,Chulalongkorn University,21.8
164,Iowa State University,21.75
165,University of Burgundy - ISAT,21.65
166,Czech University of Life Sciences Prague,21.64
167,Tokyo City University,21.6
168,Saginaw Valley State University,21.58
