Rank,University,Points
1,Pimpri Chinchwad College Of Engineering,61.05
2,Jilin University,55.39
3,GFR DHBW Ravensburg & Oregon State University,54.45
4,Universitat Politécnica de Valéncia,53.17
5,University of Canterbury,51.88
6,Hochschule Esslingen,51.26
7,Universität Stuttgart,50.65
8,Hanyang University,50.23
9,Technische Universität Graz,48.87
10,Monash University,47.99
11,Czech Technical University in Prague,45.44
12,Hochschule Karlsruhe,45.16
13,Fachhochschule Joanneum Graz,44.44
14,Karlsruhe Institute of Technology,44.3
15,Maejo University,43.98
16,École de Technologie Superieure,41.95
17,Kyoto Institute of Technology,41.82
18,Instituto Tecnológico de Buenos Aires,41.8
19,Technische Universität Berlin,41.66
20,Brno University of Technology,41.23
21,Tallinn TU UAS,40.62
22,Technische Universität Bergakademie Freiberg,40.25
23,Technical University of Munich,40.1
24,Westsächsische Hochschule Zwickau,39.93
25,Széchenyi István University,39.85
26,Pune Vidyarti Griha's college of Engineering and Technology,39.59
27,Centro Universitário da FEI,39.44
28,Texas A&M University,38.81
29,Missouri University of Science and Technology,38.73
30,Białystok University of Technology,38.71
31,Vishwakarma Institute of Technology,38.16
32,Fachhochschule Stralsund,37.97
33,San José State University,37.97
34,Nelson Mandela Metropolitan University,37.9
35,Fachhochschule Coburg,37.72
36,Technische Universität Braunschweig,37.62
37,Budapest University of Technology and Economics,37.59
38,Nirma University,37.5
39,Smt. Kashibai Navale College of Engineering,37.46
40,Griffith University,37.34
41,University of Texas at Arlington,37.15
42,Norwegian University of Science and Technology,36.52
43,University of Michigan - Ann Arbor,36.31
44,ETH Zürich,36.17
45,The University of Akron,36.11
46,University of West Bohemia,35.92
47,Aristotle University of Thessaloniki,35.88
48,Universität Siegen,35.81
49,Helsinki Metropolia University of Applied Sciences,35.69
50,Ostbayerische Technische Hochschule Amberg-Weiden (OTH),35.68
51,University of Washington,35.62
52,Oxford Brookes University,35.22
53,University of California Berkeley,34.98
54,TU Delft,34.94
55,Edith Cowan University,34.93
56,Universität Kassel,34.91
57,Alma Mater Studiorum - Università di Bologna,34.81
58,Ostbayerische Technische Hochschule Regensburg,34.78
59,Sophia University,34.76
60,University of Wollongong,34.58
61,University of Modena and Reggio Emilia,34.38
62,Fachhochschule Kiel,34.13
63,Fachhochschule für Wirtschaft und Technik,33.98
64,Nihon Automobile College,33.88
65,Kookmin University,33.42
66,North Carolina State University,33.36
67,Rochester Institute of Technology,33.28
68,Poznan University of Technology,33.27
69,University of Bath,32.84
70,Escola de Engenharia de São Carlos da Universidade de São Paulo,32.72
71,Duale Hochschule Baden-Württemberg Ravensburg,32.56
72,Friedrich-Alexander-Universität Erlangen-Nürnberg,32.49
73,Cornell University,32.43
74,Hope College,32.43
75,Wroclaw University of Technology,32.43
76,University of Queensland,32.38
77,University of Western Australia,32.35
78,Hochschule für Angewandte Wissenschaften Hamburg,32.3
79,Santa Clara University,32.25
80,University of Applied Sciences Ravensburg-Weingarten,31.99
81,UAS Würzburg-Schweinfurt,31.93
82,University Of Hertfordshire,31.89
83,University of Auckland,31.77
84,Staffordshire University,31.67
85,Yokohama National University,31.67
86,University of Minnesota Twin Cities,31.64
87,Osaka University,31.51
88,Universität Paderborn,31.5
89,Università degli studi di Padova,31.46
90,Fachhochschule München,31.27
91,Universidad LaSalle,31.22
92,University of Wisconsin-Madison,31.17
93,University of Missouri,31.1
94,National Technical University of Athens,30.97
95,Technische Hochschule Mittelhessen,30.84
96,Technische Universität Wien,30.14
97,University of Oulu,30.03
98,University of Illinois at Urbana-Champaign,30.02
99,RMIT University,30.01
100,Democritus University of Thrace,29.62
101,Politecnico di Milano,29.59
102,AGH University of Science and Technology,29.57
103,Liverpool John Moores University,29.54
104,Auburn University,29.47
105,Chalmers University of Technology,29.46
106,Kyoto University,29.4
107,Nagoya Institute of Technology,29.24
108,Kanagawa Institute of Technology,28.93
109,Nippon Institute of Technology,28.75
110,Utsunomiya University,28.62
111,VŠB - Technical University of Ostrava,28.61
112,California State University Northridge,28.43
113,University of Maryland,28.31
114,Brigham Young University,28.15
115,Michigan State University,28.08
116,Clemson University,28.03
117,Hubei University of Automotive Technology,27.98
118,Virginia Polytechnic Institute and State University,27.95
119,California State Polytechnic University Pomona,27.93
120,Curtin University,27.69
121,Technische Universität Ilmenau,27.62
122,Università degli Studi di Napoli Federico II,27.56
123,Purdue University - West Lafayette,27.52
124,Technische Universiteit Eindhoven,27.48
125,The Ohio State University,27.45
126,University of Oklahoma,27.41
127,Ostfalia University of Applied Sciences,27.39
128,Shibaura Institute of Technology,27.16
129,Politecnico di Torino,27.13
130,University of Tasmania,27.08
131,Chiba University,26.94
132,Technische Universität Darmstadt,26.82
133,UAS Kempten,26.7
134,University of Toronto,26.68
135,Pennsylvania State University,26.55
136,Loughborough University,26.53
137,Technische Hochschule Ostwestfalen-Lippe,26.5
138,Prince of Songkla University,26.49
139,Dartmouth College,26.48
140,Saginaw Valley State University,26.43
141,California Baptist University,26.4
142,Lund University,26.39
143,Oregon State University,26.32
144,Duale Hochschule Baden-Württemberg Stuttgart,26.31
145,TAMK University of Applied Sciences,26.25
146,Centro Universitário Facens,26.21
147,MIT World Peace University,26.19
148,University of the West of England,26.19
149,University of California San Diego,26.15
150,Kasetsart University,26.12
151,Fachhochschule Konstanz,26.07
152,Ulm University of Applied Sciences,26.01
153,Fachhochschule Aachen,25.97
154,Pellissippi State Community College,25.97
155,Universitas Negeri Yogyakarta,25.89
156,Teikyo University,25.81
157,Nagoya University,25.77
158,Hochschule Hannover,25.67
159,Recinto Universitario de Mayagüez,25.66
160,École Polytechnique de Montréal,25.62
161,Hochschule Darmstadt UAS,25.61
162,University of Melbourne,25.57
163,Embry-Riddle Aeronautical University,25.51
164,Swinburne University of Technology,25.34
165,Tongji University,25.26
166,University of Cincinnati,25.17
167,Ibaraki University,24.9
168,Western University,24.83
169,University of South Florida,24.82
170,Carleton University,24.78
171,Georgia Institute of Technology,24.69
172,National University of Singapore,24.63
173,Technion - Israel Institute of Technology,24.63
174,Universidade Federal de Minas Gerais,24.56
175,University of Wales Trinity Saint David,24.54
176,University of New South Wales,24.52
177,Escola Politècnica Superior d'Enginyeria de Manresa,24.44
178,University of Florida,24.39
179,Hochschule Pforzheim,24.3
180,Rzeszów University of Technology,24.3
181,University of Seville,24.18
182,University of Nebraska–Lincoln,24.13
183,Villanova University,24.09
184,Czech University of Life Sciences Prague,23.96
185,Technische Hochschule Köln,23.96
186,California State Polytechnic University - San Luis Obispo,23.75
187,Western Washington University,23.72
188,University of Toledo,23.67
189,Georgia Southern University,23.66
190,University of Adelaide,23.6
191,University of Waikato,23.57
192,Liaoning University of Technology,23.46
193,University of Thessaly,23.46
194,University of Waterloo,23.46
195,Kokushikan University,23.39
196,Cardiff University Wales,23.38
197,University Carlos III of Madrid,23.23
198,Università degli Studi di Firenze,23.19
199,École Centrale de Lyon,23.07
200,Tokyo City University,22.91
201,Rose-Hulman Institute of Technology,22.69
202,Waseda University,22.68
203,University of New Mexico,22.61
204,Instituto Mauá de Tecnologia,22.6
205,Shizuoka Institute of Science and Technology,22.59
206,Minnesota State University Mankato,22.54
207,Doshisha University,22.52
208,Università di Pisa,22.49
209,Østfold University College,22.4
210,McGill University,22.32
211,University of Sydney,22.31
212,Universidade Estadual de Campinas,22.27
213,University of Maribor,22.24
214,Rutgers The State University of New Jersey,21.98
215,Dwarkadas. J. Sanghvi College of Engineering,21.9
216,Hochschule für Technik und Wirtschaft Berlin,21.75
217,Kyushu Institute of Technology,21.6
218,Centro Federal de Educação Tecnológica de Minas Gerais,21.59
219,University of Alabama,21.56
220,Hochschule Bonn-Rhein-Sieg,21.52
221,Université Laval,20.91
222,KTH Royal Institute of Technology,20.81
223,Louisiana State University,20.81
224,Hochschule RheinMain,20.72
225,Università della Calabria,20.49
226,Meijo University,20.37
227,Luleå University of Technology,20.26
228,University of New South Wales - Australian Defence Force Academy,20.21
229,Kennesaw State University,19.98
230,Rensselaer Polytechnic Institute,19.98
231,University of Connecticut,19.94
232,University of California Los Angeles,19.9
233,University of Ontario Institute of Technology,19.88
234,Lovely Professional University,19.76
235,Rheinisch-Westfälische Technische Hochschule Aachen,19.74
236,Tokyo Denki University,19.69
237,University of Pittsburgh,19.68
238,Gdańsk University of Technology,19.66
239,Siam University,19.65
240,University of North Florida,19.59
241,University of Birmingham,19.45
242,Coventry University,19.39
243,University of Strathclyde,19.38
244,University of Kansas,19.3
245,Gifu University,19.24
246,South Dakota School of Mines and Technology,19.21
247,Università degli Studi di Roma Tor Vergata,19.15
248,Kanazawa Institute of Technology,19.05
