Rank,University,Lowest Place,#
94,Purdue University - West Lafayette,2nd,2
95,Tallinn TU UAS,2nd,2
96,Technische Hochschule Mittelhessen,2nd,2
97,Universidade Estadual de Campinas,2nd,2
98,Universidade Federal de Santa Maria,2nd,2
99,University of Florida,2nd,2
100,University of Oklahoma,2nd,2
101,Yokohama National University,2nd,2
102,Budapest University of Technology and Economics,2nd,1
103,Cardiff University Wales,2nd,1
104,Cardiff University Wales,2nd,1
105,Carleton University,2nd,1
106,College of Science and Technology Nihon University,2nd,1
107,College of Science and Technology Nihon University,2nd,1
108,Curtin University,2nd,1
109,Drexel University,2nd,1
110,Ecole Nationale d'Ingénieurs de Metz,2nd,1
111,Fachhochschule Aachen,2nd,1
112,Gifu University,2nd,1
113,Griffith University,2nd,1
114,Ibaraki University,2nd,1
115,Indian Institute of Technology Madras,2nd,1
116,Kanazawa University,2nd,1
117,Kumaraguru College of Technology,2nd,1
118,Lund University,2nd,1
119,Osaka University,2nd,1
120,Rensselaer Polytechnic Institute,2nd,1
121,Rose-Hulman Institute of Technology,2nd,1
122,Shibaura Institute of Technology,2nd,1
123,SRM Institute of Science and Technology - Kattankulathur,2nd,1
124,TAMK University of Applied Sciences,2nd,1
125,Technische Universität Darmstadt,2nd,1
126,Tongji University,2nd,1
127,Universidad de Vigo,2nd,1
128,Universidad LaSalle,2nd,1
129,Universidade Federal de Minas Gerais,2nd,1
130,Universidade Paulista,2nd,1
131,University of Aberdeen,2nd,1
132,University of Applied Sciences Ravensburg-Weingarten,2nd,1
133,University of California Berkeley,2nd,1
134,University of California Berkeley,2nd,1
135,University of Central Lancashire,2nd,1
136,University Of Hertfordshire,2nd,1
137,University of Malaga,2nd,1
138,University of Maryland,2nd,1
139,University of Missouri,2nd,1
140,University of Wales Trinity Saint David,2nd,1
141,Università degli Studi di Firenze,2nd,1
142,Università degli Studi di Napoli Federico II,2nd,1
143,Villanova University,2nd,1
144,Warsaw University of Technology,2nd,1
145,École Polytechnique de Montréal,2nd,1
146,Centro Federal de Educação Tecnológica de Minas Gerais,3rd,2
147,Fachhochschule Stralsund,3rd,2
148,Helsinki Metropolia University of Applied Sciences,3rd,2
149,Iowa State University,3rd,2
150,Toyohashi University of Technology,3rd,2
151,Universidade Federal do Rio de Janeiro,3rd,2
152,University of North Carolina at Charlotte,3rd,2
153,University of Thessaly,3rd,2
154,Virginia Polytechnic Institute and State University,3rd,2
155,Czech University of Life Sciences Prague,3rd,1
156,Delhi Technological University,3rd,1
157,ETH Zürich,3rd,1
158,Fachhochschule Konstanz,3rd,1
159,Fachhochschule München,3rd,1
160,Frederick University,3rd,1
161,Hochschule Hannover,3rd,1
162,Instituto Mauá de Tecnologia,3rd,1
163,Instituto Tecnológico de Buenos Aires,3rd,1
164,Kansas State University,3rd,1
165,Karlstad University,3rd,1
166,Kingston University,3rd,1
167,KTH Royal Institute of Technology,3rd,1
168,Manipal Academy of Higher Education,3rd,1
169,Ostbayerische Technische Hochschule Amberg-Weiden (OTH),3rd,1
170,Ostbayerische Technische Hochschule Regensburg,3rd,1
171,Swansea University,3rd,1
172,Technische Universität Braunschweig,3rd,1
173,Tokyo City University,3rd,1
174,Ulm University of Applied Sciences,3rd,1
175,Universidad Francisco de Vitoria,3rd,1
176,University of Canterbury,3rd,1
177,University of Cincinnati,3rd,1
178,University of Connecticut,3rd,1
179,University of Glasgow,3rd,1
180,University of Maribor,3rd,1
181,University of Minnesota Twin Cities,3rd,1
182,University of Seville,3rd,1
183,University of Sydney,3rd,1
184,Università degli Studi di Roma Tor Vergata,3rd,1
185,Università della Calabria,3rd,1
186,Université Laval,3rd,1
187,VŠB - Technical University of Ostrava,3rd,1
188,Yıldız Technical University,3rd,1
189,Tokai University,4th,3
190,Escola Politècnica Superior d'Enginyeria de Manresa,4th,2
191,University of Auckland,4th,2
192,Aalborg University,4th,1
193,Chiba University,4th,1
194,De Montfort University,4th,1
195,Doshisha University,4th,1
196,Dr. D. Y. Patil Institute Of Engineering and Technology,4th,1
197,Dwarkadas. J. Sanghvi College of Engineering,4th,1
198,Escola Politécnica da Universidade de São Paulo,4th,1
199,Fachhochschule Dortmund,4th,1
200,Kanagawa Institute of Technology,4th,1
201,Kinki University,4th,1
202,Kogakuin University,4th,1
203,Loughborough University,4th,1
204,McGill University,4th,1
205,Osaka Sangyo University,4th,1
206,Pennsylvania State University,4th,1
207,PES University,4th,1
208,Poznan University of Technology,4th,1
209,Shanghai Jiao Tong University,4th,1
210,São Paulo State University - UNESP - Bauru,4th,1
211,Technische Hochschule Ostwestfalen-Lippe,4th,1
212,The University of Michigan-Dearborn,4th,1
213,UAS Kempten,4th,1
214,Universidade Independente,4th,1
215,University of Adelaide,4th,1
216,University of Belgrade,4th,1
217,University of California San Diego,4th,1
218,University of Fukui,4th,1
219,University of Leicester,4th,1
220,University of Pittsburgh,4th,1
221,University of Rijeka,4th,1
222,University of South Florida,4th,1
223,University of West Bohemia,4th,1
224,Universität Paderborn,4th,1
225,Western Washington University,4th,1
226,Westsächsische Hochschule Zwickau,4th,1
227,Aston University,5th,1
228,Australian National University,5th,1
229,California State University Northridge,5th,1
230,California State University Sacramento,5th,1
231,California State University Northridge,5th,1
232,California State University Sacramento,5th,1
233,Clemson University,5th,1
234,Coventry University,5th,1
235,Dartmouth College,5th,1
236,Ferdowsi University of Mashad,5th,1
237,Gadjah Mada University,5th,1
238,Hope College,5th,1
239,Kookmin University,5th,1
240,Liverpool John Moores University,5th,1
241,Nippon Institute of Technology,5th,1
242,Oakland University,5th,1
243,Okayama University of Science,5th,1
244,PSG College of Technology,5th,1
245,Queensland University of Technology,5th,1
246,Ryerson University,5th,1
247,Smt. Kashibai Navale College of Engineering,5th,1
248,UAS Würzburg-Schweinfurt,5th,1
249,Universidade de Lisboa - Instituto Superior Técnico,5th,1
250,University College Dublin,5th,1
251,University of Burgundy - ISAT,5th,1
252,University of California Los Angeles,5th,1
253,University of California Los Angeles,5th,1
254,University of New South Wales - Australian Defence Force Academy,5th,1
255,University of Oulu,5th,1
256,University of Salford,5th,1
257,University of Split,5th,1
258,University of the West of England,5th,1
259,University of West Attica,5th,1
260,Utsunomiya University,5th,1
261,California State Polytechnic University - San Luis Obispo,6th,2
262,Hochschule Pforzheim,6th,2
263,Technische Universität Bergakademie Freiberg,6th,2
264,University of Huddersfield,6th,2
265,University of Tasmania,6th,2
266,Aligarh Muslim University,6th,1
267,Ben-Gurion University of the Negev,6th,1
268,Clarkson University,6th,1
269,Deakin University,6th,1
270,FH Campus Wien,6th,1
271,Gdańsk University of Technology,6th,1
272,Guangxi University of Science and Technology,6th,1
273,Heriot-Watt University,6th,1
274,Hochschule Heilbronn,6th,1
275,Hochschule RheinMain,6th,1
276,Honda Technical College Kansai,6th,1
277,Honda Technical College Kanto,6th,1
278,Kettering University,6th,1
279,Kyushu Institute of Technology,6th,1
280,Lawrence Technological University,6th,1
281,Massachusetts Institute of Technology,6th,1
282,Meijo University,6th,1
283,North Carolina State University,6th,1
284,Osaka Metropolitan University,6th,1
285,Queen's University Belfast,6th,1
286,Ruhr-Universität Bochum,6th,1
287,Rutgers The State University of New Jersey,6th,1
288,Rutgers The State University of New Jersey,6th,1
289,Stevens Institute of Technology,6th,1
290,Technische Hochschule Köln,6th,1
291,Technische Universität Wien,6th,1
292,Tokyo University of Agriculture and Technology,6th,1
293,Universidade Federal de Itajubá - Itajubá,6th,1
294,University of Alberta,6th,1
295,University of New Mexico,6th,1
296,University of Southampton,6th,1
297,University of Waterloo,6th,1
298,Università di Pisa,6th,1
299,Université du Québec à Trois-Rivières,6th,1
300,VIT University - Chennai,6th,1
301,University of Calgary,7th,2
302,Brown University,7th,1
303,Concordia University,7th,1
304,Democritus University of Thrace,7th,1
305,Hochschule Niederrhein,7th,1
306,John von Neumann University,7th,1
307,Kanazawa Institute of Technology,7th,1
308,Keio University,7th,1
309,King Mongkut's University of Technology Thonburi,7th,1
310,Liaoning University of Technology,7th,1
311,National Institute of Technology - Kurukshetra,7th,1
312,National Technical University of Athens,7th,1
313,Oregon Institute of Technology,7th,1
314,Ostfalia University of Applied Sciences,7th,1
315,Otto-von-Guericke-Universität Magdeburg,7th,1
316,Prince of Songkla University,7th,1
317,Rajarambapu Institute of Technology,7th,1
318,Saarland University,7th,1
319,Shizuoka University,7th,1
320,South Dakota School of Mines and Technology,7th,1
321,State University of New York at Buffalo,7th,1
322,Technical University of Liberec,7th,1
323,Technion - Israel Institute of Technology,7th,1
324,The University of Newcastle,7th,1
325,UNESP - Campus de Ilha Solteira,7th,1
326,Universidade Federal de Santa Catarina,7th,1
327,Universidade Tecnológica Federal do Paraná,7th,1
328,University College London,7th,1
329,University of Alabama,7th,1
330,University of Louisville,7th,1
331,University of Strathclyde,7th,1
332,University of Technology Sydney,7th,1
333,University of Technology Sydney,7th,1
334,University of Texas at Austin,7th,1
335,Università degli Studi della Tuscia,7th,1
336,Università degli Studi di Roma La Sapienza,7th,1
337,Worcester Polytechnic Institute,7th,1
338,AGH University of Science and Technology,8th,2
339,Shizuoka Institute of Science and Technology,8th,2
340,University of Nebraska–Lincoln,8th,2
341,Fachhochschule für Wirtschaft und Technik,8th,1
342,Helmut Schmidt Universität  Universität der Bundeswehr Hamburg,8th,1
343,Hochschule für Technik und Wirtschaft Mittweida,8th,1
344,Manchester Metropolitan University,8th,1
345,Marche Polytechnic University,8th,1
346,McMaster University,8th,1
347,Minnesota State University Mankato,8th,1
348,Minnesota State University Mankato,8th,1
349,Polo Universitario de Volta Redonda - Universidade Federal Fluminense,8th,1
350,Siam University,8th,1
351,South Dakota State University,8th,1
352,Technische Universität Dortmund,8th,1
353,Universidade de Brasília,8th,1
354,Universidade Federal de Itajubá - Itabira,8th,1
355,Universidade Federal de São João del Rei,8th,1
356,Universidade Federal Fluminense - Niterói,8th,1
357,University of Idaho,8th,1
358,University of Louisiana at Lafayette,8th,1
359,University of the Basque Country,8th,1
360,Hochschule Mannheim,9th,2
361,California Baptist University,9th,1
362,California State University Chico,9th,1
363,California State University Chico,9th,1
364,Colorado State University,9th,1
365,Cégep du Vieux Montréal,9th,1
366,Fachhochschule Kiel,9th,1
367,Linköping University,9th,1
368,Louisiana State University,9th,1
369,Milwaukee School of Engineering,9th,1
370,North Carolina Agricultural and Technical State University,9th,1
371,Technische Hochschule Lübeck,9th,1
372,Universidad Simón Bolívar,9th,1
373,Universidade Estadual Paulista - Guaratinguetá,9th,1
374,University of British Columbia - Vancouver,9th,1
375,University of South Australia,9th,1
376,Università degli Studi di Parma,9th,1
377,Universität Bayreuth,9th,1
378,Universität Siegen,9th,1
379,Université de Sherbrooke,9th,1
380,Flinders University,10th,2
381,Tokyo University of Science,10th,2
382,Barcelona School of Industrial Engineering - ETSEIB - UPC,10th,1
383,Bergische Universität Wuppertal,10th,1
384,California State University Fullerton,10th,1
385,California State University Fullerton,10th,1
386,Duale Hochschule Baden-Württemberg Ravensburg,10th,1
387,Escola Politècnica Superior d'Enginyeria de Vilanova i la Geltrú UPC,10th,1
388,Fachhochschule Osnabrück,10th,1
389,Hochschule für Technik und Wirtschaft Berlin,10th,1
390,King Mongkut's Institute of Technology Ladkrabang,10th,1
391,Meisei University,10th,1
392,Michigan Technological University,10th,1
393,Saginaw Valley State University,10th,1
394,Sanyo-Onoda City University at Tokyo University of Science,10th,1
395,Seikei University,10th,1
396,Technische Universität Dresden,10th,1
397,TECNUN - University of Navarra,10th,1
398,Tokyo Metropolitan College of Industrial Technology,10th,1
399,Universidad Europea de Madrid,10th,1
400,University of Surrey,10th,1
401,University of Texas at San Antonio,10th,1
402,Ural State University of Railway Transport,10th,1
403,Gheorghe Asachi Technical University of Iaşi,11th,1
404,Hokkaido University,11th,1
405,Hubei University of Automotive Technology,11th,1
406,Instituto Tecnológico de Chihuahua,11th,1
407,Lancaster  University,11th,1
408,Oklahoma State University - Stillwater,11th,1
409,Osaka Institute of Technology,11th,1
410,Queen's University,11th,1
411,Reykjavík University,11th,1
412,Rheinisch-Westfälische Technische Hochschule Aachen,11th,1
413,Silesian University of Technology,11th,1
414,Technische Universiteit Eindhoven,11th,1
415,Togliatti State University,11th,1
416,Toyota Technical College Nagoya,11th,1
417,Universidad Rey Juan Carlos,11th,1
418,University of Cadiz,11th,1
419,University of North Texas,11th,1
420,University of Southern California,11th,1
421,University of Victoria,11th,1
422,University of Wolverhampton,11th,1
423,Università del Salento,11th,1
424,Victoria University Australia,11th,1
425,Victoria University Australia,11th,1
426,Wayne State University,11th,1
427,Western Sydney University,11th,1
428,École Centrale de Lyon,11th,1
429,University of Zagreb,12th,2
430,Columbia University,12th,1
431,Duke University,12th,1
432,Florida Atlantic University,12th,1
433,Imperial College London,12th,1
434,Saitama University,12th,1
435,Union College,12th,1
436,University of Agder,12th,1
437,University of Arizona,12th,1
438,University of Hawaii at Manoa,12th,1
439,VIT University - Vellore,12th,1
440,Wichita State University,12th,1
441,Waseda University,13th,2
442,Kasetsart University,13th,1
443,Kennesaw State University,13th,1
444,Rheinland-Pfälzische Technische Universität Kaiserslautern-Landau,13th,1
445,Sheffield Hallam University,13th,1
446,Slovak University of Technology in Bratislava,13th,1
447,Technological University Dublin,13th,1
448,UniSALESIANO Araçatuba,13th,1
449,Universidade Federal do Paraná,13th,1
450,Universitat Jaume I,13th,1
451,Universiti Teknologi MARA,13th,1
452,University of Central Florida,13th,1
453,University of Houston,13th,1
454,University of Warwick,13th,1
455,University of Yamanashi,13th,1
456,University of Delaware,14th,2
457,Bauman Moscow State Technical University,14th,1
458,Belgorod state technological university named after V. G. Shukhov,14th,1
459,Hunan University,14th,1
460,Institute of Technologists,14th,1
461,Portland State University,14th,1
462,Salesian University School of Sarrià - EUSS,14th,1
463,Universidade Federal da Bahia,14th,1
464,University of Guelph,14th,1
465,University of Manitoba,14th,1
466,University of Miskolc,14th,1
467,University of Nottingham,14th,1
468,University of Sussex,14th,1
469,University of Wisconsin-Platteville,14th,1
470,West Virginia University,14th,1
471,Aichi Institute of Technology,15th,1
472,Ain Shams University,15th,1
473,Beijing Institute of Technology,15th,1
474,Cooper Union,15th,1
475,Georgia Southern University,15th,1
476,James Cook University,15th,1
477,Lafayette College,15th,1
478,Northwestern University,15th,1
479,Taylor's University,15th,1
480,Temple University,15th,1
481,Tokyo Metropolitan University,15th,1
482,University of Brescia,15th,1
483,University of Hull,15th,1
484,University of Manchester,15th,1
485,University of Messina,15th,1
486,University of Pennsylvania,15th,1
487,Università degli Studi di Cagliari,15th,1
488,Colorado School of Mines,16th,1
489,Daido Institute of Technology,16th,1
490,Dalhousie University,16th,1
491,Duale Hochschule Baden-Württemberg Stuttgart,16th,1
492,Federal University of Paraíba,16th,1
493,Harbin Institute of Technology at Weihai,16th,1
494,Indian Institute of Technology Roorkee,16th,1
495,Moscow State Automobile & Road Technical University - MADI,16th,1
496,Moscow State Automobile & Road Technical University - MADI,16th,1
497,National University of Singapore,16th,1
498,Okayama University,16th,1
499,Politecnico di Bari,16th,1
500,R.V.College of Engineering,16th,1
501,The University of Kitakyushu,16th,1
502,Trinity College University of Dublin,16th,1
503,Trinity College University of Dublin,16th,1
504,Universidad Politécnica de Madrid (UPM),16th,1
505,Universidade Federal de Santa Catarina - Joinville,16th,1
506,University of California Irvine,16th,1
507,University of Hartford,16th,1
508,University of Liverpool,16th,1
509,University of North Florida,16th,1
510,University of Patras,16th,1
511,Western Michigan University,16th,1
512,Zhejiang University City College,16th,1
513,Hacettepe University,17th,1
514,Korea University of Technology and Education,17th,1
515,LeTourneau University,17th,1
516,Montana State University - Bozeman,17th,1
517,Moscow Polytechnic University,17th,1
518,Norwegian University of Science and Technology,17th,1
519,Shizuoka Professional College of Automobile Technology,17th,1
520,Syracuse University,17th,1
521,Teikyo University,17th,1
522,University of Brighton,17th,1
523,University of Dundee,17th,1
524,University of North Dakota,17th,1
525,University of Ulsan,17th,1
526,University of Western Macedonia,17th,1
527,Université de Versailles-Saint-Quentin-en-Yvelines,17th,1
528,Xiamen University of Technology,17th,1
529,College of Industrial Technology Nihon University,18th,1
530,College of Industrial Technology Nihon University,18th,1
531,Indiana University – Purdue University Indianapolis,18th,1
532,Kurume Institute of Technology,18th,1
533,Monroe County Community College,18th,1
534,Niigata University,18th,1
535,Nizhny Novgorod State Technical University,18th,1
536,Technische Universität Ilmenau,18th,1
537,Tennessee Technological University,18th,1
538,Universidad Nacional Autónoma de México,18th,1
539,Universidade Comunitária Regional de Chapecó,18th,1
540,University of Bolton,18th,1
541,University of California Riverside,18th,1
542,University of California Riverside,18th,1
543,University of Colorado at Boulder,18th,1
544,University of Evansville,18th,1
545,University of Virginia,18th,1
546,University of Windsor,18th,1
547,Yeungnam University College,18th,1
548,Arizona State University,19th,1
549,Deggendorf Institute of Technology,19th,1
550,Hiroshima University,19th,1
551,North Dakota State University,19th,1
552,Peoples' Friendship University of Russia,19th,1
553,San Diego State University,19th,1
554,Universidade Federal de São Carlos,19th,1
555,Universitas Negeri Yogyakarta,19th,1
556,University of Cambridge,19th,1
557,University of Colorado Denver,19th,1
558,University of Utah,19th,1
559,Birmingham City University,20th,1
560,California State University Fresno,20th,1
561,California State University Fresno,20th,1
562,Colorado Mesa University,20th,1
563,Luleå University of Technology,20th,1
564,MIT World Peace University,20th,1
565,University of California Davis,20th,1
566,Chiba Institute of Technology,21st,1
567,Middle Tennessee State University,21st,1
568,Northern Illinois University,21st,1
569,Southern Illinois University Carbondale,21st,1
570,Thai-Nichi Institute of Technology,21st,1
571,University of Kentucky,21st,1
572,Vanderbilt University,21st,1
573,Østfold University College,21st,1
574,Bradley University,22nd,1
575,California State University Los Angeles,22nd,1
576,California State University Los Angeles,22nd,1
577,Cherepovets State University,22nd,1
578,Faculty of Textile Science & Technology. Shinshu University,22nd,1
579,Faculty of Textile Science & Technology. Shinshu University,22nd,1
580,Hochschule Bonn-Rhein-Sieg,22nd,1
581,Lehigh University,22nd,1
582,Pellissippi State Community College,22nd,1
583,Penn State Harrisburg,22nd,1
584,Santa Clara University,22nd,1
585,Southern Taiwan University of Technology,22nd,1
586,Tottori University,22nd,1
587,University of Moratuwa,22nd,1
588,University of Puerto Rico,22nd,1
589,University of Sunderland,22nd,1
590,Chungbuk National University,23rd,1
591,City University London,23rd,1
592,University of Ottawa,23rd,1
593,University of Saskatchewan,23rd,1
594,Washington State University,23rd,1
595,Nelson Mandela Metropolitan University,24th,1
596,Polytechnic Institute of Leiria,24th,1
597,University of Southern Denmark,24th,1
598,Carnegie Mellon University,25th,1
599,Mississippi State University,25th,1
600,Old Dominion University,25th,1
601,Sebelas Maret University,25th,1
602,The University of Texas at Dallas,25th,1
603,University of Georgia,25th,1
604,University of Mostar,25th,1
605,University of the Pacific,25th,1
606,Virginia Commonwealth University,25th,1
607,Southern Methodist University,26th,2
608,University of Portsmouth,26th,2
609,Cape Peninsula University of Technology,26th,1
610,Ceylon-German Technical Training Institute,26th,1
611,University of Illinois at Chicago,26th,1
612,University of Ljubljana,26th,1
613,University of New Hampshire,26th,1
614,University of Toyama,26th,1
615,University of Ulster,26th,1
616,California State University Long Beach,27th,1
617,California State University Long Beach,27th,1
618,Florida International University,27th,1
619,HAN University of Applied Sciences,27th,1
620,Hiroshima Institute of Technology,27th,1
621,Lakehead University,27th,1
622,Marquette University,27th,1
623,Sepuluh Nopember Institute of Technology,27th,1
624,Washington University in St. Louis,27th,1
625,University of Wyoming,28th,2
626,Setsunan University,28th,1
627,University of British Columbia - Okanagan,28th,1
628,University of Perugia,28th,1
629,Université du Québec à Chicoutimi,28th,1
630,National University of Sciences and Technology - Karachi,29th,1
631,Universidad Politecnica Salesiana,29th,1
632,Cedarville University,30th,2
633,National Tsing Hua University,30th,2
634,Hokkaido Automotive Engineering College,30th,1
635,Karel de Grote University College,30th,1
636,Universidad de Castilla-La Mancha,30th,1
637,WIZ International College of Information and Technology,30th,1
638,ESTACA - Paris-Saclay (Ecole Supérieure des Techniques Aéronautiques et de Construction Automobile),31st,1
639,FAMU-FSU College of Engineering,31st,1
640,Florida Institute of Technology,31st,1
641,Saitama Institute of Technology,31st,1
642,Sinhgad College of Engineering Vadgaon,31st,1
643,Sinhgad College of Engineering Vadgaon,31st,1
644,United States Naval Academy,31st,1
645,Chulalongkorn University,32nd,1
646,Grand Valley State University,32nd,1
647,Osaka Prefecture University,32nd,1
648,Aso College of Automotive Engineering and Technology,33rd,1
649,Kumoh National Institute of Technology,33rd,1
650,Texas Tech University,33rd,1
651,Tyumen Industrial University,33rd,1
652,University of Edinburgh,33rd,1
653,Ajou University,34th,1
654,St. Cloud State University,34th,1
655,University of Exeter,35th,1
656,Central Michigan University,36th,1
657,Hanyang University,36th,1
658,Hanze University of Applied Sciences Groningen,36th,1
659,Recinto Universitario de Mayagüez,36th,1
660,Universidad Central de Venezuela,36th,1
661,Maejo University,37th,1
662,Universidad Autónoma del Estado de México,37th,1
663,Embry-Riddle Aeronautical University,38th,1
664,University of St. Thomas,38th,1
665,York College of Pennsylvania,39th,1
666,United States Air Force Academy,40th,1
667,University of Stavanger,40th,1
668,Case Western Reserve University,41st,1
669,Northern Arizona University,41st,1
670,University of Minnesota Duluth,42nd,1
671,National Taipei University of Technology,43rd,2
672,Sojo University,45th,1
673,Purdue University - Northwest,46th,2
674,Universidad Metropolitana,46th,2
675,Ferris State University,46th,1
676,University of Maine,46th,1
677,University of Derby,47th,1
678,ESIA San Luis Potosi,48th,1
679,Technical University of Sofia,48th,1
680,Seoul National University of Science and Technology,52nd,1
681,Hoseo University,53rd,1
682,Thapar Institute of Engineering and Technology,53rd,1
683,University of Ontario Institute of Technology,54th,1
684,Ana G. Méndez University - Gurabo,56th,1
685,Gunma University,58th,1
686,Indian Institute of Technology Kharagpur,58th,1
687,Cairo University,60th,1
688,Saint Louis University,66th,1
689,Missouri State University,79th,1
690,Polytechnic University of Puerto Rico,88th,1
691,Binghamton University,92nd,1
692,Acharya Institute of Technology,N/A,0
693,Ahsanullah University of Science and Technology,N/A,0
694,AISSMS (All India Shri Shivaji Memorial Society's) College of Engineering,N/A,0
695,Aix-Marseille Université,N/A,0
696,Akita Prefectural University,N/A,0
697,Alabama A&M University,N/A,0
698,Alabama A&M University,N/A,0
699,Alexandria University,N/A,0
700,Amity School of Engineering and Technology,N/A,0
701,Amrita School of Engineering Coimbatore,N/A,0
702,Amrita School of Engineering Coimbatore,N/A,0
703,Amrutvahini College Of Engineering Sangamner,N/A,0
704,Amrutvahini College Of Engineering Sangamner,N/A,0
705,Aoyama Gakuin University,N/A,0
706,Arab Academy for Science Technology & Maritime Transport (AASTMT),N/A,0
707,Arab Academy for Science Technology & Maritime Transport (AASTMT),N/A,0
708,Ataturk University,N/A,0
709,Bangalore Institute of Technology,N/A,0
710,Berlin School of Economics,N/A,0
711,Bharati Vidyapeeth College of Engineering,N/A,0
712,Bhartiya Institute of Engineering and Technology,N/A,0
713,Birla Institute of Science and Technology Pilani - Dubai,N/A,0
714,Birla Institute of Technology & Science  Pilani,N/A,0
715,Birla Institute of Technology & Science  Pilani,N/A,0
716,Birla Institute of Technology Mesra,N/A,0
717,Birla Institute of Technology Mesra,N/A,0
718,BITS Pilani KK Birla Goa Campus,N/A,0
719,BMS College of Engineering,N/A,0
720,Brandenburgische Technische Universität Cottbus,N/A,0
721,Brigham Young University,N/A,0
722,Central Piedmont Community College,N/A,0
723,CentraleSupélec - Université Paris-Saclay,N/A,0
724,Centro Federal de Educação Tecnológica Celso Suckow da Fonseca,N/A,0
725,Centro integrado de Manufatura e Tecnologia - SENAICIMATEC,N/A,0
726,CESI École d’ingénieurs - Nanterre,N/A,0
727,Chaitanya Bharathi Institute of Technology,N/A,0
728,Chandigarh University,N/A,0
729,Charotar University of Science and Technology,N/A,0
730,Chitkara University Punjab,N/A,0
731,Chitkara University Punjab,N/A,0
732,City College of The City University of New York,N/A,0
733,College of Engineering Trivandrum,N/A,0
734,D Y Patil University Pune Ambi,N/A,0
735,D Y Patil University Pune Ambi,N/A,0
736,DHA Suffa University,N/A,0
737,DIT University,N/A,0
738,Dr. Mahalingam College of Engineering and Technology,N/A,0
739,Düzce University,N/A,0
740,Escola de Engenharia de Lorena da Universidade de São Paulo,N/A,0
741,Escuela Superior de Ingeniería Automotriz (ESIA) Tlalnepa,N/A,0
742,Escuela Superior de Ingeniería Mecánica y Electrica Unidad Politécnica Ticomán,N/A,0
743,Eskişehir Technical University,N/A,0
