Rank,University,Lowest Place,#
1,Universität Stuttgart,1st,15
2,École de Technologie Superieure,1st,14
3,Fachhochschule Joanneum Graz,1st,10
4,GFR DHBW Ravensburg & Oregon State University,1st,10
5,GFR DHBW Ravensburg & Oregon State University,1st,10
6,Hochschule Esslingen,1st,10
7,Monash University,1st,9
8,Technische Universität Graz,1st,8
9,Technical University of Munich,1st,7
10,Karlsruhe Institute of Technology,1st,6
11,Sophia University,1st,6
12,Universitat Politécnica de Valéncia,1st,6
13,Centro Universitário da FEI,1st,5
14,Escola de Engenharia de São Carlos da Universidade de São Paulo,1st,5
15,University of Western Australia,1st,5
16,Brno University of Technology,1st,4
17,University of Texas at Arlington,1st,4
18,University of Wisconsin-Madison,1st,4
19,Rochester Institute of Technology,1st,3
20,TU Delft,1st,3
21,University of Illinois at Urbana-Champaign,1st,3
22,Università degli studi di Padova,1st,3
23,Budapest University of Technology and Economics,1st,2
24,Cornell University,1st,2
25,Czech Technical University in Prague,1st,2
26,Edith Cowan University,1st,2
27,Friedrich-Alexander-Universität Erlangen-Nürnberg,1st,2
28,Georgia Institute of Technology,1st,2
29,Hochschule Karlsruhe,1st,2
30,Indian Institute of Technology Madras,1st,2
31,Kyoto University,1st,2
32,Osaka University,1st,2
33,Thapar Institute of Engineering and Technology,1st,2
34,University Of Hertfordshire,1st,2
35,University of Thessaly,1st,2
36,University of Washington,1st,2
37,University of Wollongong,1st,2
38,Alma Mater Studiorum - Università di Bologna,1st,1
39,Auburn University,1st,1
40,Dwarkadas. J. Sanghvi College of Engineering,1st,1
41,Escola Politècnica Superior d'Enginyeria de Manresa,1st,1
42,ETH Zürich,1st,1
43,Helsinki Metropolia University of Applied Sciences,1st,1
44,Hochschule für Angewandte Wissenschaften Hamburg,1st,1
45,Instituto Mauá de Tecnologia,1st,1
46,Jilin University,1st,1
47,Kanazawa University,1st,1
48,Lund University,1st,1
49,Michigan State University,1st,1
50,Oxford Brookes University,1st,1
51,Pennsylvania State University,1st,1
52,Politecnico di Milano,1st,1
53,R.V.College of Engineering,1st,1
54,RMIT University,1st,1
55,San José State University,1st,1
56,Technische Universität Berlin,1st,1
57,Technische Universität Braunschweig,1st,1
58,Technische Universität Wien,1st,1
59,The University of Tokyo,1st,1
60,Universidade Estadual de Campinas,1st,1
61,University Carlos III of Madrid,1st,1
62,University of Adelaide,1st,1
63,University of Applied Sciences Ravensburg-Weingarten,1st,1
64,University of Auckland,1st,1
65,University of Kansas,1st,1
66,University of Leeds,1st,1
67,University of Michigan - Ann Arbor,1st,1
68,University of Modena and Reggio Emilia,1st,1
69,University of Oklahoma,1st,1
70,University of Sheffield,1st,1
71,University of Waterloo,1st,1
72,Westsächsische Hochschule Zwickau,1st,1
73,École Polytechnique de Montréal,1st,1
74,University of Bath,2nd,4
75,Wroclaw University of Technology,2nd,4
76,Curtin University,2nd,2
77,Fachhochschule Aachen,2nd,2
78,Hochschule Darmstadt UAS,2nd,2
79,Hochschule Darmstadt UAS,2nd,2
80,Nagoya University,2nd,2
81,Rutgers The State University of New Jersey,2nd,2
82,Rutgers The State University of New Jersey,2nd,2
83,Swinburne University of Technology,2nd,2
84,Aristotle University of Thessaloniki,2nd,1
85,Białystok University of Technology,2nd,1
86,Centro Federal de Educação Tecnológica de Minas Gerais,2nd,1
87,Chalmers University of Technology,2nd,1
88,Hochschule Hannover,2nd,1
89,K. J. Somaiya College of Engineering,2nd,1
90,Kanagawa Institute of Technology,2nd,1
91,Kokushikan University,2nd,1
92,McGill University,2nd,1
93,Missouri University of Science and Technology,2nd,1
94,Nirma University,2nd,1
95,North Carolina State University,2nd,1
96,Oregon State University,2nd,1
97,Purdue University - West Lafayette,2nd,1
98,Queen's University Belfast,2nd,1
99,SRM Institute of Science and Technology - Kattankulathur,2nd,1
100,Tallinn TU UAS,2nd,1
101,TAMK University of Applied Sciences,2nd,1
102,Texas A&M University,2nd,1
103,Texas A&M University,2nd,1
104,The Ohio State University,2nd,1
105,The University of Akron,2nd,1
106,Tokyo Denki University,2nd,1
107,Tongji University,2nd,1
108,University of Florida,2nd,1
109,University of Maribor,2nd,1
110,University of Missouri,2nd,1
111,University of Strathclyde,2nd,1
112,Università degli Studi di Roma La Sapienza,2nd,1
113,Università di Pisa,2nd,1
114,Virginia Polytechnic Institute and State University,2nd,1
115,Western University,2nd,1
116,Yokohama National University,2nd,1
117,Fachhochschule München,3rd,4
118,Centro Universitário Facens,3rd,3
119,Ostbayerische Technische Hochschule Amberg-Weiden (OTH),3rd,2
120,Ostbayerische Technische Hochschule Regensburg,3rd,2
121,Széchenyi István University,3rd,2
122,Toyohashi University of Technology,3rd,2
123,University of Toronto,3rd,2
124,Universität Paderborn,3rd,2
125,California State Polytechnic University - San Luis Obispo,3rd,1
126,Cardiff University Wales,3rd,1
127,Cardiff University Wales,3rd,1
128,Czech University of Life Sciences Prague,3rd,1
129,Delhi Technological University,3rd,1
130,Griffith University,3rd,1
131,Gujarat Technological University,3rd,1
132,Harbin Institute of Technology at Weihai,3rd,1
133,Ibaraki University,3rd,1
134,Kanazawa Institute of Technology,3rd,1
135,Marche Polytechnic University,3rd,1
136,Nagoya Institute of Technology,3rd,1
137,National Technical University of Athens,3rd,1
138,Northern Illinois University,3rd,1
139,Pune Vidyarti Griha's college of Engineering and Technology,3rd,1
140,Sinhgad College of Engineering Vadgaon,3rd,1
141,Sinhgad College of Engineering Vadgaon,3rd,1
142,Universidade Federal do Rio Grande do Sul,3rd,1
143,University of Canterbury,3rd,1
144,University of Cincinnati,3rd,1
145,University of Glasgow,3rd,1
146,University of Malaga,3rd,1
147,University of Maryland,3rd,1
148,University of Melbourne,3rd,1
149,University of Queensland,3rd,1
150,Università degli Studi di Firenze,3rd,1
151,Università degli Studi di Napoli Federico II,3rd,1
152,Università della Calabria,3rd,1
153,Universität Bayreuth,3rd,1
154,Vishwakarma Institute of Technology,3rd,1
155,VŠB - Technical University of Ostrava,3rd,1
156,Western Washington University,3rd,1
157,Fachhochschule Coburg,4th,2
158,Kyoto Institute of Technology,4th,2
159,Manipal Academy of Higher Education,4th,2
160,Universidade Federal de Santa Maria,4th,2
161,University of New South Wales,4th,2
162,Brigham Young University,4th,1
163,Brunel University London,4th,1
164,Doshisha University,4th,1
165,Ecole Nationale d'Ingénieurs de Metz,4th,1
166,ESTACA - Paris-Saclay (Ecole Supérieure des Techniques Aéronautiques et de Construction Automobile),4th,1
167,Fachhochschule Stralsund,4th,1
168,Frederick University,4th,1
169,Gdańsk University of Technology,4th,1
170,Gifu University,4th,1
171,Hochschule Niederrhein,4th,1
172,Instituto Tecnológico de Buenos Aires,4th,1
173,J.C. Bose University of Science and Technology YMCA,4th,1
174,J.C. Bose University of Science and Technology YMCA,4th,1
175,Keio University,4th,1
176,Kettering University,4th,1
177,Lehigh University,4th,1
178,Luleå University of Technology,4th,1
179,National University of Singapore,4th,1
180,Osaka Institute of Technology,4th,1
181,Politecnico di Torino,4th,1
182,Queen's University,4th,1
183,Rzeszów University of Technology,4th,1
184,Sardar Patel College of Engineering Mumbai,4th,1
185,Sardar Patel College of Engineering Mumbai,4th,1
186,Smt. Kashibai Navale College of Engineering,4th,1
187,South Dakota School of Mines and Technology,4th,1
188,Technische Universität Bergakademie Freiberg,4th,1
189,The University of Michigan-Dearborn,4th,1
190,UAS Würzburg-Schweinfurt,4th,1
191,Universidade Federal de Itajubá - Itajubá,4th,1
192,Universidade Federal de Minas Gerais,4th,1
193,Universidade Federal do Rio de Janeiro,4th,1
194,Universitatea Transilvania din Braşov,4th,1
195,University of Birmingham,4th,1
196,University of California Berkeley,4th,1
197,University of California Berkeley,4th,1
198,University of Manitoba,4th,1
199,University of New South Wales - Australian Defence Force Academy,4th,1
200,Università del Salento,4th,1
201,Université Laval,4th,1
202,Utsunomiya University,4th,1
203,VIT University - Chennai,4th,1
204,VIT University - Vellore,4th,1
205,Escola Politécnica da Universidade de São Paulo,5th,3
206,Michigan Technological University,5th,2
207,Tokai University,5th,2
208,University of Alabama,5th,2
209,AGH University of Science and Technology,5th,1
210,Aligarh Muslim University,5th,1
211,California State Polytechnic University Pomona,5th,1
212,California State Polytechnic University Pomona,5th,1
213,Cedarville University,5th,1
214,College of Science and Technology Nihon University,5th,1
215,College of Science and Technology Nihon University,5th,1
216,Deakin University,5th,1
217,Fachhochschule Kiel,5th,1
218,Iowa State University,5th,1
219,Liaoning University of Technology,5th,1
220,Mississippi State University,5th,1
221,MIT World Peace University,5th,1
222,Oklahoma State University - Stillwater,5th,1
223,Pittsburg State University,5th,1
224,Poznan University of Technology,5th,1
225,SRM Institute of Science and Technology NCR Campus,5th,1
226,SRM Institute of Science and Technology NCR Campus,5th,1
227,State University of New York at Buffalo,5th,1
228,UAS Kempten,5th,1
229,Universidad de Vigo,5th,1
230,University of Cadiz,5th,1
231,University of Kocaeli,5th,1
232,University of Puerto Rico,5th,1
233,University of Seville,5th,1
234,University of Southampton,5th,1
235,University of Split,5th,1
236,University of Sydney,5th,1
237,University of the West of England,5th,1
238,Universität Kassel,5th,1
239,Yeungnam University College,5th,1
240,Kobe University,6th,2
241,Technische Hochschule Mittelhessen,6th,2
242,University of Nebraska–Lincoln,6th,2
243,Birla Institute of Technology Mesra,6th,1
244,Birla Institute of Technology Mesra,6th,1
245,California State University Northridge,6th,1
246,California State University Northridge,6th,1
247,Coventry University,6th,1
248,Fachhochschule Dortmund,6th,1
249,Gadjah Mada University,6th,1
250,Indian Institute of Technology Kharagpur,6th,1
251,Lancaster  University,6th,1
252,Lawrence Technological University,6th,1
253,McMaster University,6th,1
254,Pimpri Chinchwad College Of Engineering,6th,1
255,Politecnico di Bari,6th,1
256,Rheinisch-Westfälische Technische Hochschule Aachen,6th,1
257,Ryerson University,6th,1
258,Shibaura Institute of Technology,6th,1
259,Technische Universität Darmstadt,6th,1
260,The National Institute of Engineering Mysore,6th,1
261,The National Institute of Engineering Mysore,6th,1
262,The University of Newcastle,6th,1
263,Tokyo University of Agriculture and Technology,6th,1
264,Tokyo University of Science,6th,1
265,Universidad Rey Juan Carlos,6th,1
266,Universidade Federal de São João del Rei,6th,1
267,Universidade Federal do Ceará,6th,1
268,Universidade Federal Fluminense - Niterói,6th,1
269,Universidade Paulista,6th,1
270,University of British Columbia - Vancouver,6th,1
271,University of Oulu,6th,1
