Rank,University,Points
1,Universität Stuttgart,4754.41
2,Technische Universität Graz,4085.05
3,Fachhochschule Joanneum Graz,3507.24
4,Karlsruhe Institute of Technology,3119.66
5,Rochester Institute of Technology,3114.97
6,The University of Akron,2890.94
7,Technical University of Munich,2762.91
8,Missouri University of Science and Technology,2742.14
9,Hochschule für Angewandte Wissenschaften Hamburg,2622.11
10,Hochschule Esslingen,2618.03
11,Fachhochschule Coburg,2563.67
12,University of Bath,2480.26
13,GFR DHBW Ravensburg & Oregon State University,2454.17
14,Oxford Brookes University,2435.93
15,University of Michigan - Ann Arbor,2434.77
16,University of Illinois at Urbana-Champaign,2400.6
17,Czech Technical University in Prague,2374.83
18,University of Kansas,2372.05
19,École de Technologie Superieure,2315.43
20,University of Missouri,2278.18
21,University of Wisconsin-Madison,2232.0
22,Michigan State University,2174.76
23,Fachhochschule Stralsund,2172.47
24,University of Toronto,2112.59
25,The Ohio State University,2110.91
26,Auburn University,2099.39
27,Monash University,2079.94
28,Hochschule Karlsruhe,2062.94
29,Friedrich-Alexander-Universität Erlangen-Nürnberg,2062.69
30,Fachhochschule München,2012.33
31,University of Toledo,1955.7
32,University of Washington,1949.52
33,Università degli studi di Padova,1944.44
34,Universität Paderborn,1923.76
35,Technische Universität Berlin,1911.61
36,University Of Hertfordshire,1906.25
37,Wroclaw University of Technology,1904.61
38,Western University,1897.43
39,University of Cincinnati,1884.02
40,Rensselaer Polytechnic Institute,1862.6
41,Ostbayerische Technische Hochschule Regensburg,1840.92
42,Fachhochschule Konstanz,1840.32
43,University of Oklahoma,1835.03
44,Virginia Polytechnic Institute and State University,1819.33
45,Loughborough University,1798.53
46,University of Birmingham,1797.57
47,University of Modena and Reggio Emilia,1788.28
48,Georgia Institute of Technology,1781.74
49,California State Polytechnic University Pomona,1764.85
50,Kettering University,1759.07
51,University of Texas at Arlington,1740.45
52,Queen's University,1725.63
53,Universitat Politécnica de Valéncia,1708.09
54,University of Applied Sciences Ravensburg-Weingarten,1707.16
55,University of Pittsburgh,1702.19
56,Cornell University,1693.98
57,Cardiff University Wales,1687.9
58,University of Huddersfield,1686.35
59,Brunel University London,1676.71
60,Purdue University - West Lafayette,1670.97
61,University of Waterloo,1648.99
62,RMIT University,1640.93
63,Rutgers The State University of New Jersey,1633.82
64,Brno University of Technology,1627.12
65,UAS Kempten,1614.84
66,Alma Mater Studiorum - Università di Bologna,1609.7
67,Lawrence Technological University,1589.53
68,University of Florida,1558.21
69,Sophia University,1557.13
70,University of Strathclyde,1556.12
71,University of Leeds,1552.28
72,École Polytechnique de Montréal,1550.16
73,Hochschule Darmstadt UAS,1536.49
74,University of Manitoba,1528.36
75,Carleton University,1497.16
76,Aristotle University of Thessaloniki,1487.59
77,Clemson University,1483.81
78,Oakland University,1422.26
79,Budapest University of Technology and Economics,1410.45
80,Iowa State University,1407.78
81,Helsinki Metropolia University of Applied Sciences,1384.17
82,University of Maribor,1375.95
83,Ryerson University,1374.03
84,Pennsylvania State University,1371.47
85,Ostbayerische Technische Hochschule Amberg-Weiden (OTH),1370.92
86,Széchenyi István University,1352.44
87,Texas A&M University,1348.28
88,South Dakota School of Mines and Technology,1328.74
89,University of Alberta,1325.04
90,Università di Pisa,1318.63
91,University of British Columbia - Vancouver,1316.03
92,University of Wollongong,1311.54
93,Duke University,1311.0
94,Ulm University of Applied Sciences,1306.46
95,Chalmers University of Technology,1299.79
96,McGill University,1289.63
97,University of Liverpool,1273.27
98,California State University Northridge,1272.72
99,Michigan Technological University,1261.1
100,The University of Michigan-Dearborn,1252.77
101,Saginaw Valley State University,1250.85
102,North Carolina State University,1244.24
103,University of Maryland,1233.46
104,University of Minnesota Twin Cities,1229.91
105,Białystok University of Technology,1205.42
106,Brown University,1202.39
107,Universität Kassel,1201.53
108,University of Western Australia,1197.57
109,Tokyo Denki University,1184.43
110,Kansas State University,1168.18
111,University of South Florida,1159.77
112,Universitatea Transilvania din Braşov,1157.43
113,California State Polytechnic University - San Luis Obispo,1151.37
114,Università degli Studi di Roma La Sapienza,1146.4
115,University of Seville,1139.66
116,Kanazawa University,1131.83
117,University of Thessaly,1126.99
118,University of Burgundy - ISAT,1125.43
119,University of Calgary,1103.15
120,TAMK University of Applied Sciences,1089.71
121,San José State University,1077.1
122,United States Naval Academy,1074.27
123,University of Texas at Austin,1072.95
124,University of Connecticut,1070.32
125,Centro Universitário da FEI,1061.45
126,Rheinisch-Westfälische Technische Hochschule Aachen,1053.19
127,TU Delft,1052.74
128,University of New Mexico,1051.61
129,Wayne State University,1048.36
130,National University of Singapore,1046.97
131,Politecnico di Milano,1044.15
132,Dartmouth College,1034.04
133,Shibaura Institute of Technology,1021.82
134,University of New South Wales,1020.35
135,University of California Berkeley,1017.01
136,Lehigh University,1014.43
137,Université du Québec à Trois-Rivières,1013.71
138,University of Saskatchewan,1007.24
139,AGH University of Science and Technology,1005.89
140,Kyoto University,1004.99
141,R.V.College of Engineering,1002.3
142,Centro Universitário Facens,994.85
143,University of Melbourne,989.95
144,UAS Würzburg-Schweinfurt,983.57
145,Meijo University,982.14
146,Osaka University,977.88
147,Bradley University,977.85
148,Politecnico di Torino,976.51
149,Universidad Europea de Madrid,976.0
150,University of Sydney,975.83
151,Universidad Politécnica de Madrid (UPM),975.73
152,Fachhochschule Aachen,973.49
153,University of Central Florida,969.63
154,Western Washington University,967.39
155,Technische Universität Braunschweig,965.5
156,Louisiana State University,959.8
157,University of Southern California,959.43
158,University of Queensland,957.4
159,Hochschule für Technik und Wirtschaft Berlin,957.06
160,University of Cambridge,948.13
161,Escola de Engenharia de São Carlos da Universidade de São Paulo,942.69
162,Université Laval,941.02
163,Yokohama National University,926.95
164,VŠB - Technical University of Ostrava,913.79
165,Technische Universität Wien,913.1
166,Universidad Simón Bolívar,912.67
167,Clarkson University,907.46
168,University of Victoria,902.44
169,Minnesota State University Mankato,898.74
170,Coventry University,897.67
171,Universidade Estadual de Campinas,896.42
172,Kennesaw State University,887.0
173,University of Colorado at Boulder,883.79
174,Oregon State University,880.6
175,Honda Technical College Kansai,879.56
176,University of Adelaide,876.25
177,Rzeszów University of Technology,875.35
178,Swansea University,869.65
179,University of Belgrade (Универзитет у Београду),867.48
180,Technische Universität Darmstadt,865.64
181,Hochschule Niederrhein,859.95
182,Tokyo City University,858.62
183,Université de Sherbrooke,858.51
184,Kokushikan University,857.1
185,Oklahoma State University - Stillwater,855.39
186,United States Air Force Academy,853.78
187,Kookmin University,852.0
188,University of Alabama,846.31
189,Colorado School of Mines,840.03
190,Università degli Studi di Roma Tor Vergata,835.75
191,Hochschule Hannover,833.25
192,University of Sheffield,830.4
193,University of Nebraska–Lincoln,829.3
194,California State University Sacramento,825.25
195,Università degli Studi di Firenze,824.58
196,Chiba University,823.94
197,Sheffield Hallam University,819.18
198,VIT University - Vellore,818.61
199,Manipal Academy of Higher Education,816.33
200,University of Warwick,816.29
201,Aston University,815.0
202,The University of Tokyo,810.57
203,University of Auckland,807.78
204,College of Science and Technology Nihon University,806.66
