Acceleration - Average Points,10th,54.67,
Acceleration - Best Result,7th,1st,x3
Acceleration - Total,5th,2186.96,
AutoX - Average Points,12th,88.4,
AutoX - Best Result,11th,1st,x1
AutoX - Total,6th,3536.2,
Business Presentation - Average Points,17th,58.17,
Business Presentation - Best Result,17th,1st,x1
Business Presentation - Total,5th,2326.9,
Cost - Average Points,31st,67.42,
Cost - Best Result,7th,1st,x2
Cost - Total,6th,2696.89,
Endurance - Average Points,25th,109.58,
Endurance - Best Result,7th,1st,x2
Endurance - Total,11th,4383.23,
Engineering Design - Average Points,15th,101.16,
Engineering Design - Best Result,6th,1st,x2
Engineering Design - Total,7th,4046.5,
Fuel - Average Points,58th,16.6,
Fuel - Best Result,79th,10th,x2
Fuel - Total,14th,664.19,
Points - Average Points,14th,535.12,
Points - Total,5th,21405,
Skidpad - Average Points,20th,29.32,
Skidpad - Best Result,30th,2nd,x1
Skidpad - Total,5th,1172.89,
