Acceleration - Average Points,50th,0.95,
Acceleration - Best Result,39th,23rd,x1
Acceleration - Total,48th,7.6,
AutoX - Average Points,42nd,8.7,
AutoX - Best Result,45th,25th,x1
AutoX - Total,43rd,69.6,
Business Presentation - Average Points,46th,32.48,
Business Presentation - Best Result,47th,25th,x1
Business Presentation - Total,42nd,259.8,
Cost - Average Points,57th,19.55,
Cost - Best Result,51st,30th,x1
Cost - Total,49th,156.4,
Endurance - Average Points,40th,7.5,
Endurance - Best Result,38th,15th,x1
Endurance - Total,41st,60.0,
Engineering Design - Average Points,48th,42.25,
Engineering Design - Best Result,45th,27th,x1
Engineering Design - Total,42nd,338.0,
Points - Average Points,55th,108.88,
Points - Total,47th,871,
Skidpad - Average Points,39th,3.84,
Skidpad - Best Result,33rd,14th,x1
Skidpad - Total,37th,30.7,
