Acceleration - Average Points,120th,21.48,
Acceleration - Best Result,65th,7th,x1
Acceleration - Total,87th,343.6,
AutoX - Average Points,124th,26.39,
AutoX - Best Result,151st,35th,x1
AutoX - Total,88th,422.2,
Business Presentation - Average Points,134th,41.05,
Business Presentation - Best Result,77th,8th,x1
Business Presentation - Total,83rd,656.86,
Cost - Average Points,16th,70.1,
Cost - Best Result,22nd,2nd,x1
Cost - Total,56th,1121.64,
Endurance - Average Points,150th,18.12,
Endurance - Best Result,86th,12th,x1
Endurance - Total,115th,290.0,
Engineering Design - Average Points,121st,60.69,
Engineering Design - Best Result,121st,17th,x1
Engineering Design - Total,87th,971.0,
Fuel - Average Points,105th,8.11,
Fuel - Best Result,116th,18th,x1
Fuel - Total,90th,129.8,
Points - Average Points,124th,248.88,
Points - Total,87th,3982,
Skidpad - Average Points,152nd,5.01,
Skidpad - Best Result,142nd,30th,x1
Skidpad - Total,118th,80.1,
