Acceleration - Average Points,82nd,30.65,
Acceleration - Best Result,35th,3rd,x1
Acceleration - Total,58th,674.34,
AutoX - Average Points,65th,50.64,
AutoX - Best Result,38th,4th,x1
AutoX - Total,55th,1113.98,
Business Presentation - Average Points,153rd,36.0,
Business Presentation - Best Result,92nd,10th,x1
Business Presentation - Total,73rd,791.99,
Cost - Average Points,127th,54.13,
Cost - Best Result,26th,2nd,x1
Cost - Total,57th,1190.81,
Endurance - Average Points,40th,90.26,
Endurance - Best Result,23rd,2nd,x1
Endurance - Total,43rd,1985.62,
Engineering Design - Average Points,63rd,75.77,
Engineering Design - Best Result,102nd,14th,x2
Engineering Design - Total,49th,1666.88,
Fuel - Average Points,59th,17.11,
Fuel - Best Result,45th,4th,x1
Fuel - Total,45th,376.49,
Points - Average Points,62nd,370.18,
Points - Total,52nd,8144,
Skidpad - Average Points,73rd,16.59,
Skidpad - Best Result,42nd,5th,x1
Skidpad - Total,57th,364.98,
