Acceleration - Average Points,2nd,34.67,
Acceleration - Best Result,2nd,5th,x1
Acceleration - Total,2nd,693.36,
AutoX - Average Points,1st,58.02,
AutoX - Best Result,2nd,2nd,x1
AutoX - Total,1st,1160.5,
Business Presentation - Average Points,2nd,54.35,
Business Presentation - Best Result,2nd,4th,x1
Business Presentation - Total,1st,1086.9,
Cost - Average Points,1st,78.89,
Cost - Best Result,2nd,2nd,x1
Cost - Total,1st,1577.74,
Endurance - Average Points,1st,122.01,
Endurance - Best Result,1st,2nd,x2
Endurance - Total,1st,2440.16,
Engineering Design - Average Points,1st,105.7,
Engineering Design - Best Result,2nd,4th,x2
Engineering Design - Total,1st,2113.97,
Fuel - Average Points,1st,51.61,
Fuel - Best Result,1st,1st,x2
Fuel - Total,1st,1032.16,
Points - Average Points,1st,540.7,
Points - Total,1st,10814,
Skidpad - Average Points,1st,36.54,
Skidpad - Best Result,2nd,4th,x1
Skidpad - Total,1st,730.87,
