Acceleration - Average Points,22nd,20.87,
Acceleration - Best Result,21st,6th,x1
Acceleration - Total,15th,396.58,
AutoX - Average Points,29th,25.27,
AutoX - Best Result,38th,14th,x1
AutoX - Total,17th,480.12,
Business Presentation - Average Points,34th,45.77,
Business Presentation - Best Result,22nd,4th,x1
Business Presentation - Total,14th,869.65,
Cost - Average Points,26th,54.6,
Cost - Best Result,16th,2nd,x1
Cost - Total,15th,1037.43,
Endurance - Average Points,17th,49.96,
Endurance - Best Result,14th,3rd,x1
Endurance - Total,14th,949.33,
Engineering Design - Average Points,24th,72.47,
Engineering Design - Best Result,27th,12th,x1
Engineering Design - Total,14th,1377.0,
Fuel - Average Points,22nd,12.03,
Fuel - Best Result,1st,1st,x2
Fuel - Total,14th,228.65,
Points - Average Points,22nd,286.68,
Points - Total,14th,5447,
Skidpad - Average Points,30th,7.87,
Skidpad - Best Result,28th,11th,x1
Skidpad - Total,23rd,149.47,
