Business Presentation - Average Points,43rd,34.2,
Business Presentation - Best Result,56th,77th,x1
Business Presentation - Total,54th,34.2,
Cost - Average Points,55th,22.9,
Cost - Best Result,57th,76th,x1
Cost - Total,56th,22.9,
Endurance - Average Points,48th,2.0,
Endurance - Best Result,50th,47th,x1
Endurance - Total,50th,2.0,
Engineering Design - Average Points,23rd,75.0,
Engineering Design - Best Result,56th,51st,x1
Engineering Design - Total,52nd,75.0,
Points - Average Points,50th,124.0,
Points - Total,53rd,124,
