Acceleration - Average Points,31st,11.94,
Acceleration - Best Result,23rd,8th,x1
Acceleration - Total,29th,131.39,
AutoX - Average Points,35th,14.15,
AutoX - Best Result,38th,18th,x1
AutoX - Total,34th,155.68,
Business Presentation - Average Points,38th,40.79,
Business Presentation - Best Result,29th,10th,x2
Business Presentation - Total,32nd,448.74,
Cost - Average Points,23rd,55.77,
Cost - Best Result,30th,6th,x1
Cost - Total,25th,613.42,
Endurance - Average Points,32nd,31.53,
Endurance - Best Result,38th,15th,x1
Endurance - Total,29th,346.79,
Engineering Design - Average Points,35th,59.45,
Engineering Design - Best Result,42nd,23rd,x1
Engineering Design - Total,30th,654.0,
Fuel - Average Points,41st,0.86,
Fuel - Best Result,35th,12th,x1
Fuel - Total,39th,9.49,
Points - Average Points,31st,215.64,
Points - Total,32nd,2372,
Skidpad - Average Points,33rd,5.93,
Skidpad - Best Result,41st,24th,x1
Skidpad - Total,30th,65.27,
