Business Presentation - Average Points,38th,16.7,
Business Presentation - Best Result,32nd,16th,x1
Business Presentation - Total,27th,100.22,
Cost - Average Points,23rd,45.8,
Cost - Best Result,28th,12th,x1
Cost - Total,20th,274.79,
Endurance - Average Points,30th,0.17,
Endurance - Best Result,30th,19th,x1
Endurance - Total,30th,1.0,
Engineering Design - Average Points,37th,14.74,
Engineering Design - Best Result,33rd,20th,x1
Engineering Design - Total,30th,88.45,
Points - Average Points,35th,77.33,
Points - Total,26th,464,
