Acceleration - Average Points,8th,37.44,
Acceleration - Best Result,14th,9th,x1
Acceleration - Total,7th,861.23,
AutoX - Average Points,8th,52.61,
AutoX - Best Result,16th,13th,x1
AutoX - Total,8th,1210.0,
Business Presentation - Average Points,8th,53.47,
Business Presentation - Best Result,19th,10th,x1
Business Presentation - Total,12th,1229.73,
Cost - Average Points,8th,66.54,
Cost - Best Result,10th,3rd,x2
Cost - Total,12th,1530.44,
Endurance - Average Points,16th,40.07,
Endurance - Best Result,16th,9th,x1
Endurance - Total,15th,921.63,
Engineering Design - Average Points,9th,85.17,
Engineering Design - Best Result,13th,7th,x1
Engineering Design - Total,10th,1959.0,
Fuel - Average Points,12th,13.25,
Fuel - Best Result,13th,11th,x1
Fuel - Total,12th,304.83,
Points - Average Points,9th,362.91,
Points - Total,11th,8347,
Skidpad - Average Points,10th,17.09,
Skidpad - Best Result,17th,13th,x1
Skidpad - Total,9th,393.02,
