Acceleration - Average Points,23rd,10.06,
Acceleration - Best Result,21st,8th,x1
Acceleration - Total,22nd,50.3,
AutoX - Average Points,25th,3.0,
AutoX - Best Result,26th,15th,x1
AutoX - Total,24th,15.0,
Business Presentation - Average Points,26th,35.74,
Business Presentation - Best Result,21st,9th,x1
Business Presentation - Total,24th,178.7,
Cost - Average Points,8th,65.7,
Cost - Best Result,22nd,9th,x1
Cost - Total,20th,328.5,
Endurance - Average Points,22nd,22.04,
Endurance - Best Result,23rd,11th,x1
Endurance - Total,22nd,110.2,
Engineering Design - Average Points,24th,62.38,
Engineering Design - Best Result,25th,17th,x1
Engineering Design - Total,23rd,311.9,
Points - Average Points,23rd,199.4,
Points - Total,22nd,997,
Skidpad - Average Points,24th,0.5,
Skidpad - Best Result,24th,16th,x1
Skidpad - Total,24th,2.5,
