Acceleration - Average Points,3rd,57.77,
Acceleration - Best Result,12th,2nd,x4
Acceleration - Total,3rd,2599.78,
AutoX - Average Points,3rd,87.78,
AutoX - Best Result,2nd,1st,x8
AutoX - Total,3rd,3950.17,
Business Presentation - Average Points,11th,58.18,
Business Presentation - Best Result,5th,1st,x2
Business Presentation - Total,5th,2618.03,
Cost - Average Points,3rd,76.44,
Cost - Best Result,4th,1st,x4
Cost - Total,4th,3439.67,
Endurance - Average Points,2nd,202.81,
Endurance - Best Result,2nd,1st,x10
Endurance - Total,2nd,9126.35,
Engineering Design - Average Points,4th,124.51,
Engineering Design - Best Result,2nd,1st,x10
Engineering Design - Total,4th,5602.8,
Fuel - Average Points,3rd,42.61,
Fuel - Best Result,10th,1st,x1
Fuel - Total,2nd,1917.62,
Points - Average Points,2nd,700.76,
Points - Total,2nd,31534,
Skidpad - Average Points,1st,51.26,
Skidpad - Best Result,2nd,1st,x7
Skidpad - Total,2nd,2306.63,
