Acceleration - Average Points,80th,30.32,
Acceleration - Best Result,57th,6th,x1
Acceleration - Total,65th,515.46,
AutoX - Average Points,69th,47.78,
AutoX - Best Result,49th,7th,x1
AutoX - Total,63rd,812.26,
Business Presentation - Average Points,91st,45.52,
Business Presentation - Best Result,140th,26th,x1
Business Presentation - Total,68th,773.85,
Cost - Average Points,123rd,54.63,
Cost - Best Result,94th,10th,x1
Cost - Total,76th,928.77,
Endurance - Average Points,39th,91.55,
Endurance - Best Result,41st,5th,x1
Endurance - Total,50th,1556.31,
Engineering Design - Average Points,89th,69.9,
Engineering Design - Best Result,50th,7th,x1
Engineering Design - Total,72nd,1188.29,
Fuel - Average Points,51st,18.31,
Fuel - Best Result,57th,6th,x1
Fuel - Total,50th,311.34,
Points - Average Points,65th,366.88,
Points - Total,59th,6237,
Skidpad - Average Points,98th,11.85,
Skidpad - Best Result,115th,19th,x1
Skidpad - Total,72nd,201.41,
