Acceleration - Average Points,58th,9.8,
Acceleration - Best Result,42nd,11th,x1
Acceleration - Total,59th,58.79,
AutoX - Average Points,59th,4.05,
AutoX - Best Result,42nd,12th,x1
AutoX - Total,59th,24.31,
Business Presentation - Average Points,40th,49.24,
Business Presentation - Best Result,41st,7th,x2
Business Presentation - Total,50th,295.47,
Cost - Average Points,14th,69.9,
Cost - Best Result,19th,2nd,x1
Cost - Total,47th,419.43,
Endurance - Average Points,59th,4.17,
Endurance - Best Result,55th,15th,x1
Endurance - Total,59th,25.0,
Engineering Design - Average Points,65th,38.58,
Engineering Design - Best Result,39th,10th,x1
Engineering Design - Total,57th,231.48,
Points - Average Points,60th,169.67,
Points - Total,56th,1018,
Skidpad - Average Points,57th,8.9,
Skidpad - Best Result,44th,12th,x2
Skidpad - Total,60th,53.38,
