Acceleration - Average Points,14th,7.58,
Acceleration - Best Result,11th,10th,x1
Acceleration - Total,15th,45.48,
AutoX - Average Points,5th,11.49,
AutoX - Best Result,8th,8th,x1
AutoX - Total,9th,68.93,
Business Presentation - Average Points,16th,37.75,
Business Presentation - Best Result,15th,9th,x1
Business Presentation - Total,14th,226.51,
Cost - Average Points,10th,50.0,
Cost - Best Result,8th,3rd,x1
Cost - Total,13th,300.0,
Endurance - Average Points,7th,18.6,
Endurance - Best Result,7th,8th,x1
Endurance - Total,10th,111.61,
Engineering Design - Average Points,14th,53.25,
Engineering Design - Best Result,15th,12th,x1
Engineering Design - Total,15th,319.5,
Points - Average Points,10th,184.0,
Points - Total,13th,1104,
Skidpad - Average Points,10th,7.95,
Skidpad - Best Result,15th,13th,x1
Skidpad - Total,12th,47.73,
