Acceleration - Average Points,23rd,37.92,
Acceleration - Best Result,4th,1st,x1
Acceleration - Total,21st,530.9,
AutoX - Average Points,4th,105.63,
AutoX - Best Result,49th,3rd,x1
AutoX - Total,9th,1478.8,
Business Presentation - Average Points,13th,49.15,
Business Presentation - Best Result,3rd,1st,x2
Business Presentation - Total,22nd,688.17,
Cost - Average Points,30th,42.35,
Cost - Best Result,46th,12th,x1
Cost - Total,28th,592.84,
Endurance - Average Points,13th,136.26,
Endurance - Best Result,13th,2nd,x1
Endurance - Total,20th,1907.62,
Engineering Design - Average Points,7th,109.96,
Engineering Design - Best Result,12th,3rd,x1
Engineering Design - Total,11th,1539.51,
Fuel - Average Points,18th,27.87,
Fuel - Best Result,11th,3rd,x1
Fuel - Total,18th,390.2,
Points - Average Points,10th,528.43,
Points - Total,16th,7398,
Skidpad - Average Points,20th,20.1,
Skidpad - Best Result,18th,3rd,x1
Skidpad - Total,23rd,281.35,
