Acceleration - Average Points,33rd,33.81,
Acceleration - Best Result,29th,6th,x1
Acceleration - Total,29th,574.69,
AutoX - Average Points,40th,28.59,
AutoX - Best Result,47th,14th,x2
AutoX - Total,34th,486.09,
Business Presentation - Average Points,18th,56.3,
Business Presentation - Best Result,12th,1st,x1
Business Presentation - Total,24th,957.06,
Cost - Average Points,40th,61.17,
Cost - Best Result,43rd,8th,x1
Cost - Total,27th,1039.84,
Endurance - Average Points,47th,35.16,
Endurance - Best Result,50th,10th,x1
Endurance - Total,36th,597.76,
Engineering Design - Average Points,36th,79.31,
Engineering Design - Best Result,45th,13th,x1
Engineering Design - Total,28th,1348.24,
Fuel - Average Points,52nd,6.07,
Fuel - Best Result,44th,12th,x1
Fuel - Total,42nd,103.15,
Points - Average Points,41st,320.35,
Points - Total,33rd,5446,
Skidpad - Average Points,39th,21.75,
Skidpad - Best Result,45th,12th,x1
Skidpad - Total,32nd,369.77,
