Acceleration - Average Points,35th,9.11,
Acceleration - Best Result,45th,32nd,x1
Acceleration - Total,45th,27.33,
AutoX - Average Points,45th,5.0,
AutoX - Best Result,49th,31st,x1
AutoX - Total,49th,15.0,
Business Presentation - Average Points,22nd,51.56,
Business Presentation - Best Result,23rd,5th,x1
Business Presentation - Total,45th,154.69,
Cost - Average Points,45th,39.8,
Cost - Best Result,46th,28th,x1
Cost - Total,50th,119.39,
Engineering Design - Average Points,26th,69.33,
Engineering Design - Best Result,46th,29th,x1
Engineering Design - Total,45th,208.0,
Points - Average Points,37th,179.33,
Points - Total,49th,538,
Skidpad - Average Points,35th,4.49,
Skidpad - Best Result,47th,35th,x1
Skidpad - Total,43rd,13.46,
