Acceleration - Average Points,1st,47.5,
Acceleration - Best Result,1st,1st,x1
Acceleration - Total,3rd,570.01,
AutoX - Average Points,3rd,29.99,
AutoX - Best Result,2nd,10th,x1
AutoX - Total,3rd,359.85,
Business Presentation - Average Points,1st,53.28,
Business Presentation - Best Result,1st,4th,x1
Business Presentation - Total,3rd,639.33,
Cost - Average Points,1st,73.07,
Cost - Best Result,1st,2nd,x1
Cost - Total,3rd,876.89,
Endurance - Average Points,3rd,44.93,
Endurance - Best Result,3rd,11th,x1
Endurance - Total,3rd,539.16,
Engineering Design - Average Points,1st,88.31,
Engineering Design - Best Result,2nd,6th,x1
Engineering Design - Total,3rd,1059.71,
Fuel - Average Points,4th,0.5,
Fuel - Best Result,3rd,19th,x1
Fuel - Total,4th,6.03,
Points - Average Points,1st,347.33,
Points - Total,3rd,4168,
Skidpad - Average Points,1st,23.07,
Skidpad - Best Result,3rd,9th,x1
Skidpad - Total,3rd,276.84,
