Acceleration - Average Points,5th,58.27,
Acceleration - Best Result,15th,1st,x1
Acceleration - Total,17th,1456.87,
AutoX - Average Points,42nd,61.9,
AutoX - Best Result,17th,2nd,x1
AutoX - Total,34th,1547.42,
Business Presentation - Average Points,85th,46.36,
Business Presentation - Best Result,72nd,7th,x1
Business Presentation - Total,38th,1158.94,
Cost - Average Points,95th,59.3,
Cost - Best Result,50th,4th,x1
Cost - Total,34th,1482.48,
Endurance - Average Points,27th,107.55,
Endurance - Best Result,52nd,6th,x1
Endurance - Total,27th,2688.71,
Engineering Design - Average Points,46th,83.0,
Engineering Design - Best Result,33rd,4th,x1
Engineering Design - Total,32nd,2075.0,
Fuel - Average Points,59th,16.48,
Fuel - Best Result,82nd,10th,x1
Fuel - Total,38th,412.0,
Points - Average Points,28th,464.52,
Points - Total,31st,11613,
Skidpad - Average Points,13th,32.0,
Skidpad - Best Result,12th,1st,x1
Skidpad - Total,18th,799.91,
