Acceleration - Average Points,32nd,32.88,
Acceleration - Best Result,27th,5th,x1
Acceleration - Total,37th,394.51,
AutoX - Average Points,25th,63.14,
AutoX - Best Result,54th,6th,x1
AutoX - Total,41st,757.74,
Business Presentation - Average Points,25th,43.84,
Business Presentation - Best Result,29th,4th,x1
Business Presentation - Total,37th,526.03,
Cost - Average Points,56th,27.08,
Cost - Best Result,59th,22nd,x1
Cost - Total,49th,324.95,
Endurance - Average Points,45th,73.71,
Endurance - Best Result,51st,13th,x2
Endurance - Total,44th,884.53,
Engineering Design - Average Points,48th,68.32,
Engineering Design - Best Result,45th,14th,x1
Engineering Design - Total,44th,819.78,
Fuel - Average Points,37th,19.77,
Fuel - Best Result,58th,20th,x1
Fuel - Total,38th,237.24,
Points - Average Points,38th,345.67,
Points - Total,43rd,4148,
Skidpad - Average Points,20th,20.45,
Skidpad - Best Result,34th,7th,x1
Skidpad - Total,29th,245.34,
