Acceleration - Average Points,2nd,47.17,
Acceleration - Best Result,3rd,2nd,x1
Acceleration - Total,2nd,1556.68,
AutoX - Average Points,5th,67.68,
AutoX - Best Result,4th,2nd,x1
AutoX - Total,4th,2233.5,
Business Presentation - Average Points,16th,48.19,
Business Presentation - Best Result,14th,4th,x1
Business Presentation - Total,5th,1590.19,
Cost - Average Points,19th,60.99,
Cost - Best Result,22nd,9th,x1
Cost - Total,4th,2012.82,
Endurance - Average Points,5th,99.12,
Endurance - Best Result,10th,6th,x1
Endurance - Total,3rd,3270.88,
Engineering Design - Average Points,4th,97.45,
Engineering Design - Best Result,2nd,1st,x1
Engineering Design - Total,3rd,3215.99,
Fuel - Average Points,8th,16.6,
Fuel - Best Result,4th,1st,x1
Fuel - Total,4th,547.71,
Points - Average Points,4th,472.76,
Points - Total,3rd,15601,
Skidpad - Average Points,6th,22.44,
Skidpad - Best Result,6th,3rd,x1
Skidpad - Total,5th,740.37,
