Acceleration - Average Points,15th,52.04,
Acceleration - Best Result,16th,1st,x1
Acceleration - Total,45th,728.62,
AutoX - Average Points,9th,89.62,
AutoX - Best Result,18th,2nd,x1
AutoX - Total,44th,1254.71,
Business Presentation - Average Points,3rd,62.9,
Business Presentation - Best Result,12th,1st,x1
Business Presentation - Total,59th,880.6,
Cost - Average Points,106th,57.54,
Cost - Best Result,88th,8th,x1
Cost - Total,92nd,805.59,
Endurance - Average Points,24th,111.83,
Endurance - Best Result,11th,1st,x1
Endurance - Total,49th,1565.67,
Engineering Design - Average Points,12th,103.48,
Engineering Design - Best Result,17th,2nd,x1
Engineering Design - Total,53rd,1448.79,
Fuel - Average Points,107th,7.78,
Fuel - Best Result,19th,2nd,x1
Fuel - Total,96th,108.99,
Points - Average Points,19th,510.86,
Points - Total,54th,7152,
Skidpad - Average Points,31st,26.32,
Skidpad - Best Result,33rd,3rd,x1
Skidpad - Total,50th,368.48,
