Acceleration - Average Points,21st,21.33,
Acceleration - Best Result,19th,5th,x3
Acceleration - Total,9th,597.27,
AutoX - Average Points,9th,47.96,
AutoX - Best Result,1st,1st,x2
AutoX - Total,7th,1342.89,
Business Presentation - Average Points,21st,51.87,
Business Presentation - Best Result,7th,1st,x1
Business Presentation - Total,10th,1452.28,
Cost - Average Points,16th,59.35,
Cost - Best Result,5th,1st,x2
Cost - Total,9th,1661.76,
Endurance - Average Points,11th,76.59,
Endurance - Best Result,1st,1st,x2
Endurance - Total,6th,2144.38,
Engineering Design - Average Points,8th,89.41,
Engineering Design - Best Result,3rd,1st,x1
Engineering Design - Total,7th,2503.55,
Fuel - Average Points,35th,2.89,
Fuel - Best Result,18th,4th,x1
Fuel - Total,27th,80.98,
Points - Average Points,13th,360.04,
Points - Total,9th,10081,
Skidpad - Average Points,18th,15.37,
Skidpad - Best Result,5th,1st,x1
Skidpad - Total,10th,430.26,
