Acceleration - Average Points,35th,9.82,
Acceleration - Best Result,32nd,12th,x1
Acceleration - Total,33rd,127.6,
AutoX - Average Points,14th,38.61,
AutoX - Best Result,5th,1st,x1
AutoX - Total,16th,501.9,
Business Presentation - Average Points,5th,58.62,
Business Presentation - Best Result,25th,5th,x1
Business Presentation - Total,18th,762.1,
Cost - Average Points,3rd,75.74,
Cost - Best Result,11th,1st,x1
Cost - Total,16th,984.6,
Endurance - Average Points,23rd,40.2,
Endurance - Best Result,6th,1st,x1
Endurance - Total,20th,522.6,
Engineering Design - Average Points,6th,91.69,
Engineering Design - Best Result,4th,1st,x1
Engineering Design - Total,17th,1192.0,
Fuel - Average Points,22nd,11.6,
Fuel - Best Result,15th,3rd,x1
Fuel - Total,22nd,150.8,
Points - Average Points,17th,333.69,
Points - Total,19th,4338,
Skidpad - Average Points,27th,9.34,
Skidpad - Best Result,22nd,8th,x1
Skidpad - Total,26th,121.4,
