Acceleration - Average Points,1st,51.36,
Acceleration - Best Result,1st,1st,x1
Acceleration - Total,1st,770.36,
AutoX - Average Points,1st,49.19,
AutoX - Best Result,1st,4th,x1
AutoX - Total,1st,737.87,
Business Presentation - Average Points,1st,43.87,
Business Presentation - Best Result,1st,2nd,x1
Business Presentation - Total,1st,658.03,
Cost - Average Points,3rd,52.21,
Cost - Best Result,1st,6th,x1
Cost - Total,1st,783.13,
Endurance - Average Points,1st,80.02,
Endurance - Best Result,1st,3rd,x1
Endurance - Total,1st,1200.32,
Engineering Design - Average Points,1st,78.94,
Engineering Design - Best Result,1st,7th,x1
Engineering Design - Total,1st,1184.09,
Fuel - Average Points,1st,24.34,
Fuel - Best Result,1st,6th,x1
Fuel - Total,1st,365.05,
Points - Average Points,1st,392.47,
Points - Total,1st,5887,
Skidpad - Average Points,1st,14.87,
Skidpad - Best Result,1st,9th,x1
Skidpad - Total,1st,223.12,
