Acceleration - Average Points,45th,23.37,
Acceleration - Best Result,40th,10th,x1
Acceleration - Total,66th,46.74,
AutoX - Average Points,20th,73.25,
AutoX - Best Result,51st,3rd,x1
AutoX - Total,68th,146.5,
Business Presentation - Average Points,66th,28.72,
Business Presentation - Best Result,70th,35th,x1
Business Presentation - Total,79th,57.43,
Cost - Average Points,43rd,34.5,
Cost - Best Result,69th,28th,x1
Cost - Total,76th,69.0,
Engineering Design - Average Points,72nd,41.0,
Engineering Design - Best Result,76th,45th,x1
Engineering Design - Total,82nd,82.0,
Points - Average Points,66th,166.0,
Points - Total,79th,332,
