Acceleration - Average Points,9th,55.06,
Acceleration - Best Result,4th,1st,x3
Acceleration - Total,7th,1927.2,
AutoX - Average Points,14th,85.68,
AutoX - Best Result,16th,2nd,x1
AutoX - Total,11th,2998.96,
Business Presentation - Average Points,11th,60.34,
Business Presentation - Best Result,11th,1st,x1
Business Presentation - Total,9th,2111.76,
Cost - Average Points,68th,63.38,
Cost - Best Result,11th,1st,x1
Cost - Total,12th,2218.31,
Endurance - Average Points,20th,117.68,
Endurance - Best Result,18th,2nd,x2
Endurance - Total,15th,4118.89,
Engineering Design - Average Points,7th,107.28,
Engineering Design - Best Result,9th,1st,x1
Engineering Design - Total,9th,3754.76,
Fuel - Average Points,84th,12.81,
Fuel - Best Result,103rd,14th,x1
Fuel - Total,31st,448.34,
Points - Average Points,15th,530.71,
Points - Total,10th,18575,
Skidpad - Average Points,22nd,28.5,
Skidpad - Best Result,11th,1st,x1
Skidpad - Total,11th,997.65,
