Acceleration - Average Points,90th,28.04,
Acceleration - Best Result,99th,13th,x1
Acceleration - Total,106th,224.3,
AutoX - Average Points,57th,53.48,
AutoX - Best Result,106th,19th,x1
AutoX - Total,86th,427.8,
Business Presentation - Average Points,119th,43.16,
Business Presentation - Best Result,90th,10th,x1
Business Presentation - Total,121st,345.3,
Cost - Average Points,57th,64.69,
Cost - Best Result,90th,8th,x1
Cost - Total,121st,517.5,
Endurance - Average Points,71st,64.84,
Endurance - Best Result,83rd,11th,x1
Endurance - Total,89th,518.7,
Engineering Design - Average Points,110th,62.38,
Engineering Design - Best Result,134th,21st,x1
Engineering Design - Total,127th,499.0,
Fuel - Average Points,26th,23.9,
Fuel - Best Result,84th,10th,x1
Fuel - Total,72nd,191.2,
Points - Average Points,71st,347.12,
Points - Total,111th,2777,
Skidpad - Average Points,108th,10.44,
Skidpad - Best Result,137th,28th,x1
Skidpad - Total,115th,83.5,
