Acceleration - Average Points,32nd,11.86,
Acceleration - Best Result,31st,13th,x1
Acceleration - Total,35th,94.9,
AutoX - Average Points,29th,23.85,
AutoX - Best Result,33rd,13th,x1
AutoX - Total,27th,190.8,
Business Presentation - Average Points,12th,55.1,
Business Presentation - Best Result,17th,3rd,x1
Business Presentation - Total,33rd,440.8,
Cost - Average Points,7th,69.54,
Cost - Best Result,29th,6th,x1
Cost - Total,33rd,556.3,
Endurance - Average Points,19th,45.76,
Endurance - Best Result,22nd,6th,x1
Endurance - Total,28th,366.1,
Engineering Design - Average Points,28th,68.75,
Engineering Design - Best Result,31st,14th,x1
Engineering Design - Total,35th,550.0,
Fuel - Average Points,28th,7.6,
Fuel - Best Result,39th,18th,x1
Fuel - Total,30th,60.8,
Points - Average Points,24th,284.25,
Points - Total,34th,2274,
Skidpad - Average Points,34th,4.7,
Skidpad - Best Result,25th,10th,x1
Skidpad - Total,35th,37.6,
