Acceleration - Average Points,184th,2.9,
Acceleration - Best Result,172nd,50th,x1
Acceleration - Total,183rd,11.6,
AutoX - Average Points,95th,37.25,
AutoX - Best Result,144th,31st,x1
AutoX - Total,137th,149.0,
Business Presentation - Average Points,96th,44.92,
Business Presentation - Best Result,158th,36th,x1
Business Presentation - Total,158th,179.7,
Cost - Average Points,100th,58.68,
Cost - Best Result,142nd,25th,x1
Cost - Total,156th,234.7,
Endurance - Average Points,108th,35.25,
Endurance - Best Result,95th,13th,x1
Endurance - Total,145th,141.0,
Engineering Design - Average Points,165th,50.0,
Engineering Design - Best Result,166th,44th,x1
Engineering Design - Total,165th,200.0,
Fuel - Average Points,45th,20.32,
Fuel - Best Result,87th,11th,x1
Fuel - Total,107th,81.3,
Points - Average Points,125th,248.25,
Points - Total,154th,993,
Skidpad - Average Points,117th,9.2,
Skidpad - Best Result,125th,21st,x1
Skidpad - Total,146th,36.8,
