Acceleration - Average Points,26th,48.47,
Acceleration - Best Result,11th,1st,x2
Acceleration - Total,3rd,2568.77,
AutoX - Average Points,17th,82.67,
AutoX - Best Result,14th,2nd,x2
AutoX - Total,3rd,4381.37,
Business Presentation - Average Points,31st,54.04,
Business Presentation - Best Result,15th,1st,x1
Business Presentation - Total,2nd,2863.94,
Cost - Average Points,19th,69.45,
Cost - Best Result,20th,2nd,x2
Cost - Total,1st,3680.82,
Endurance - Average Points,9th,143.7,
Endurance - Best Result,7th,1st,x2
Endurance - Total,2nd,7616.27,
Engineering Design - Average Points,15th,101.71,
Engineering Design - Best Result,21st,2nd,x1
Engineering Design - Total,2nd,5390.73,
Fuel - Average Points,19th,26.96,
Fuel - Best Result,2nd,1st,x2
Fuel - Total,1st,1428.64,
Points - Average Points,9th,570.28,
Points - Total,2nd,30225,
Skidpad - Average Points,8th,35.61,
Skidpad - Best Result,19th,1st,x1
Skidpad - Total,1st,1887.14,
