Acceleration - Average Points,17th,28.06,
Acceleration - Best Result,18th,11th,x2
Acceleration - Total,6th,897.81,
AutoX - Average Points,14th,39.81,
AutoX - Best Result,14th,12th,x1
AutoX - Total,8th,1274.04,
Business Presentation - Average Points,6th,53.93,
Business Presentation - Best Result,8th,2nd,x1
Business Presentation - Total,4th,1725.63,
Cost - Average Points,25th,58.93,
Cost - Best Result,24th,12th,x1
Cost - Total,6th,1885.82,
Endurance - Average Points,19th,32.99,
Endurance - Best Result,18th,11th,x1
Endurance - Total,14th,1055.72,
Engineering Design - Average Points,10th,84.32,
Engineering Design - Best Result,7th,4th,x1
Engineering Design - Total,6th,2698.33,
Fuel - Average Points,25th,3.15,
Fuel - Best Result,22nd,24th,x1
Fuel - Total,21st,100.86,
Points - Average Points,15th,312.38,
Points - Total,8th,9996,
Skidpad - Average Points,13th,12.15,
Skidpad - Best Result,15th,12th,x1
Skidpad - Total,10th,388.93,
