Acceleration - Average Points,35th,44.52,
Acceleration - Best Result,71st,8th,x1
Acceleration - Total,18th,1469.3,
AutoX - Average Points,29th,72.2,
AutoX - Best Result,22nd,2nd,x1
AutoX - Total,21st,2382.46,
Business Presentation - Average Points,25th,55.81,
Business Presentation - Best Result,54th,5th,x3
Business Presentation - Total,15th,1841.62,
Cost - Average Points,13th,71.58,
Cost - Best Result,5th,1st,x3
Cost - Total,9th,2362.22,
Endurance - Average Points,29th,107.9,
Endurance - Best Result,32nd,3rd,x1
Endurance - Total,20th,3560.59,
Engineering Design - Average Points,29th,91.7,
Engineering Design - Best Result,27th,3rd,x1
Engineering Design - Total,20th,3025.97,
Fuel - Average Points,30th,23.17,
Fuel - Best Result,25th,2nd,x1
Fuel - Total,10th,764.66,
Points - Average Points,26th,490.12,
Points - Total,17th,16174,
Skidpad - Average Points,38th,24.11,
Skidpad - Best Result,60th,7th,x1
Skidpad - Total,21st,795.48,
