Acceleration - Average Points,101st,25.84,
Acceleration - Best Result,168th,44th,x1
Acceleration - Total,128th,155.04,
AutoX - Average Points,98th,36.63,
AutoX - Best Result,125th,26th,x1
AutoX - Total,123rd,219.8,
Business Presentation - Average Points,70th,48.45,
Business Presentation - Best Result,88th,10th,x1
Business Presentation - Total,135th,290.69,
Cost - Average Points,34th,67.04,
Cost - Best Result,136th,22nd,x1
Cost - Total,138th,402.27,
Endurance - Average Points,102nd,39.22,
Endurance - Best Result,109th,17th,x1
Endurance - Total,126th,235.3,
Engineering Design - Average Points,78th,71.67,
Engineering Design - Best Result,113th,15th,x1
Engineering Design - Total,134th,430.0,
Points - Average Points,90th,300.67,
Points - Total,131st,1804,
Skidpad - Average Points,96th,11.93,
Skidpad - Best Result,110th,18th,x1
Skidpad - Total,124th,71.56,
