Acceleration - Average Points,19th,6.26,
Acceleration - Best Result,20th,23rd,x1
Acceleration - Total,13th,62.58,
AutoX - Average Points,10th,15.59,
AutoX - Best Result,4th,2nd,x1
AutoX - Total,5th,155.9,
Business Presentation - Average Points,42nd,47.19,
Business Presentation - Best Result,9th,3rd,x1
Business Presentation - Total,6th,471.93,
Cost - Average Points,24th,60.52,
Cost - Best Result,8th,2nd,x2
Cost - Total,8th,605.23,
Endurance - Average Points,9th,31.54,
Endurance - Best Result,6th,3rd,x1
Endurance - Total,5th,315.44,
Engineering Design - Average Points,21st,74.1,
Engineering Design - Best Result,7th,3rd,x1
Engineering Design - Total,6th,741.0,
Fuel - Average Points,10th,8.24,
Fuel - Best Result,4th,3rd,x1
Fuel - Total,6th,82.35,
Points - Average Points,15th,243.9,
Points - Total,8th,2439,
Skidpad - Average Points,21st,0.65,
Skidpad - Best Result,20th,26th,x1
Skidpad - Total,20th,6.46,
