Acceleration - Average Points,66th,36.18,
Acceleration - Best Result,26th,2nd,x1
Acceleration - Total,46th,723.6,
AutoX - Average Points,70th,47.41,
AutoX - Best Result,38th,4th,x1
AutoX - Total,57th,948.27,
Business Presentation - Average Points,75th,47.29,
Business Presentation - Best Result,50th,4th,x1
Business Presentation - Total,54th,945.82,
Cost - Average Points,172nd,40.76,
Cost - Best Result,16th,1st,x1
Cost - Total,91st,815.19,
Endurance - Average Points,28th,107.15,
Endurance - Best Result,33rd,3rd,x1
Endurance - Total,37th,2142.98,
Engineering Design - Average Points,98th,66.89,
Engineering Design - Best Result,86th,11th,x1
Engineering Design - Total,60th,1337.88,
Fuel - Average Points,12th,30.6,
Fuel - Best Result,52nd,5th,x1
Fuel - Total,19th,611.94,
Points - Average Points,53rd,388.9,
Points - Total,49th,7778,
Skidpad - Average Points,65th,16.08,
Skidpad - Best Result,72nd,10th,x1
Skidpad - Total,56th,321.68,
