Acceleration - Average Points,15th,9.51,
Acceleration - Best Result,13th,7th,x1
Acceleration - Total,14th,57.07,
AutoX - Average Points,24th,4.35,
AutoX - Best Result,24th,12th,x1
AutoX - Total,24th,26.11,
Business Presentation - Average Points,23rd,34.04,
Business Presentation - Best Result,27th,9th,x1
Business Presentation - Total,20th,204.27,
Cost - Average Points,32nd,34.15,
Cost - Best Result,31st,14th,x1
Cost - Total,25th,204.92,
Endurance - Average Points,24th,1.83,
Endurance - Best Result,26th,14th,x1
Endurance - Total,23rd,11.0,
Engineering Design - Average Points,23rd,39.89,
Engineering Design - Best Result,30th,14th,x1
Engineering Design - Total,20th,239.36,
Points - Average Points,25th,120.83,
Points - Total,21st,725,
Skidpad - Average Points,22nd,0.42,
Skidpad - Best Result,18th,11th,x1
Skidpad - Total,22nd,2.5,
