Acceleration - Average Points,127th,20.71,
Acceleration - Best Result,175th,60th,x1
Acceleration - Total,162nd,62.12,
AutoX - Average Points,181st,5.0,
AutoX - Best Result,184th,75th,x1
AutoX - Total,180th,15.0,
Business Presentation - Average Points,187th,22.9,
Business Presentation - Best Result,191st,82nd,x1
Business Presentation - Total,181st,68.71,
Cost - Average Points,39th,66.66,
Cost - Best Result,179th,54th,x1
Cost - Total,163rd,199.98,
Engineering Design - Average Points,175th,46.67,
Engineering Design - Best Result,179th,55th,x1
Engineering Design - Total,172nd,140.0,
Points - Average Points,173rd,166.0,
Points - Total,176th,498,
Skidpad - Average Points,164th,4.2,
Skidpad - Best Result,178th,70th,x1
Skidpad - Total,172nd,12.6,
