Acceleration - Average Points,62nd,7.5,
Acceleration - Best Result,59th,22nd,x1
Acceleration - Total,55th,105.05,
AutoX - Average Points,49th,48.76,
AutoX - Best Result,61st,12th,x1
AutoX - Total,48th,682.57,
Business Presentation - Average Points,50th,35.8,
Business Presentation - Best Result,41st,9th,x1
Business Presentation - Total,41st,501.16,
Cost - Average Points,36th,39.65,
Cost - Best Result,29th,6th,x1
Cost - Total,35th,555.05,
Endurance - Average Points,35th,89.84,
Endurance - Best Result,33rd,6th,x1
Endurance - Total,33rd,1257.83,
Engineering Design - Average Points,53rd,61.4,
Engineering Design - Best Result,55th,21st,x1
Engineering Design - Total,45th,859.63,
Fuel - Average Points,23rd,25.21,
Fuel - Best Result,11th,3rd,x1
Fuel - Total,26th,352.99,
Points - Average Points,43rd,323.07,
Points - Total,43rd,4523,
Skidpad - Average Points,29th,17.63,
Skidpad - Best Result,30th,6th,x1
Skidpad - Total,33rd,246.88,
