Acceleration - Average Points,18th,2.9,
Acceleration - Best Result,17th,22nd,x1
Acceleration - Total,18th,8.71,
AutoX - Average Points,13th,4.0,
AutoX - Best Result,15th,13th,x1
AutoX - Total,17th,12.0,
Business Presentation - Average Points,17th,34.73,
Business Presentation - Best Result,18th,14th,x1
Business Presentation - Total,19th,104.18,
Cost - Average Points,16th,36.44,
Cost - Best Result,19th,16th,x1
Cost - Total,19th,109.32,
Endurance - Average Points,17th,1.33,
Endurance - Best Result,17th,30th,x1
Endurance - Total,17th,4.0,
Engineering Design - Average Points,14th,55.67,
Engineering Design - Best Result,20th,21st,x1
Engineering Design - Total,18th,167.0,
Points - Average Points,18th,120.33,
Points - Total,19th,361,
Skidpad - Average Points,15th,2.0,
Skidpad - Best Result,18th,18th,x1
Skidpad - Total,18th,6.0,
