Acceleration - Average Points,55th,15.89,
Acceleration - Best Result,57th,22nd,x1
Acceleration - Total,52nd,174.84,
AutoX - Average Points,61st,36.35,
AutoX - Best Result,22nd,1st,x1
AutoX - Total,52nd,399.89,
Business Presentation - Average Points,37th,38.86,
Business Presentation - Best Result,53rd,16th,x1
Business Presentation - Total,43rd,427.47,
Cost - Average Points,15th,54.09,
Cost - Best Result,24th,4th,x1
Cost - Total,27th,594.99,
Endurance - Average Points,62nd,34.39,
Endurance - Best Result,60th,18th,x1
Endurance - Total,57th,378.32,
Engineering Design - Average Points,60th,55.18,
Engineering Design - Best Result,59th,24th,x1
Engineering Design - Total,53rd,607.0,
Fuel - Average Points,61st,7.6,
Fuel - Best Result,65th,27th,x1
Fuel - Total,56th,83.61,
Points - Average Points,59th,244.45,
Points - Total,51st,2689,
Skidpad - Average Points,58th,6.92,
Skidpad - Best Result,65th,30th,x1
Skidpad - Total,52nd,76.12,
