Acceleration - Average Points,6th,39.91,
Acceleration - Best Result,16th,4th,x2
Acceleration - Total,4th,1397.01,
AutoX - Average Points,4th,60.06,
AutoX - Best Result,6th,2nd,x1
AutoX - Total,4th,2102.24,
Business Presentation - Average Points,24th,51.39,
Business Presentation - Best Result,12th,2nd,x2
Business Presentation - Total,4th,1798.53,
Cost - Average Points,11th,64.38,
Cost - Best Result,7th,1st,x1
Cost - Total,5th,2253.32,
Endurance - Average Points,10th,78.1,
Endurance - Best Result,17th,4th,x1
Endurance - Total,4th,2733.55,
Engineering Design - Average Points,13th,83.59,
Engineering Design - Best Result,18th,7th,x1
Engineering Design - Total,5th,2925.59,
Fuel - Average Points,16th,14.17,
Fuel - Best Result,4th,1st,x1
Fuel - Total,5th,495.87,
Points - Average Points,7th,413.69,
Points - Total,4th,14479,
Skidpad - Average Points,6th,26.53,
Skidpad - Best Result,17th,5th,x5
Skidpad - Total,4th,928.55,
