Acceleration - Average Points,5th,36.21,
Acceleration - Best Result,4th,2nd,x1
Acceleration - Total,5th,615.5,
AutoX - Average Points,4th,59.84,
AutoX - Best Result,4th,5th,x1
AutoX - Total,3rd,1017.23,
Business Presentation - Average Points,6th,36.19,
Business Presentation - Best Result,5th,6th,x1
Business Presentation - Total,4th,615.16,
Cost - Average Points,6th,28.38,
Cost - Best Result,4th,2nd,x1
Cost - Total,5th,482.49,
Endurance - Average Points,4th,120.39,
Endurance - Best Result,3rd,3rd,x1
Endurance - Total,3rd,2046.64,
Engineering Design - Average Points,5th,74.5,
Engineering Design - Best Result,3rd,3rd,x1
Engineering Design - Total,3rd,1266.51,
Fuel - Average Points,5th,22.91,
Fuel - Best Result,4th,4th,x1
Fuel - Total,4th,389.46,
Points - Average Points,4th,389.82,
Points - Total,3rd,6627,
Skidpad - Average Points,5th,24.4,
Skidpad - Best Result,4th,3rd,x1
Skidpad - Total,3rd,414.85,
