Acceleration - Average Points,132nd,19.89,
Acceleration - Best Result,167th,43rd,x1
Acceleration - Total,114th,238.69,
AutoX - Average Points,128th,25.83,
AutoX - Best Result,152nd,36th,x1
AutoX - Total,112th,309.95,
Business Presentation - Average Points,160th,34.83,
Business Presentation - Best Result,179th,52nd,x1
Business Presentation - Total,115th,418.01,
Cost - Average Points,107th,57.28,
Cost - Best Result,173rd,47th,x1
Cost - Total,104th,687.35,
Endurance - Average Points,131st,22.4,
Endurance - Best Result,159th,31st,x1
Endurance - Total,126th,268.8,
Engineering Design - Average Points,142nd,56.25,
Engineering Design - Best Result,159th,38th,x1
Engineering Design - Total,114th,675.0,
Points - Average Points,143rd,218.42,
Points - Total,122nd,2621,
Skidpad - Average Points,175th,2.79,
Skidpad - Best Result,167th,42nd,x1
Skidpad - Total,152nd,33.5,
