Acceleration - Average Points,9th,56.44,
Acceleration - Best Result,36th,3rd,x1
Acceleration - Total,89th,395.1,
AutoX - Average Points,73rd,46.81,
AutoX - Best Result,110th,20th,x1
AutoX - Total,111th,327.7,
Business Presentation - Average Points,69th,47.89,
Business Presentation - Best Result,58th,5th,x1
Business Presentation - Total,128th,335.23,
Cost - Average Points,100th,58.43,
Cost - Best Result,175th,51st,x1
Cost - Total,142nd,409.02,
Endurance - Average Points,162nd,13.57,
Endurance - Best Result,165th,38th,x1
Endurance - Total,164th,95.0,
Engineering Design - Average Points,102nd,65.71,
Engineering Design - Best Result,141st,25th,x1
Engineering Design - Total,134th,460.0,
Fuel - Average Points,138th,3.37,
Fuel - Best Result,144th,36th,x1
Fuel - Total,145th,23.6,
Points - Average Points,83rd,317.57,
Points - Total,128th,2223,
Skidpad - Average Points,36th,25.51,
Skidpad - Best Result,151st,31st,x1
Skidpad - Total,88th,178.6,
