Acceleration - Average Points,30th,13.31,
Acceleration - Best Result,37th,21st,x1
Acceleration - Total,17th,279.58,
AutoX - Average Points,33rd,17.25,
AutoX - Best Result,43rd,24th,x1
AutoX - Total,23rd,362.35,
Business Presentation - Average Points,2nd,60.63,
Business Presentation - Best Result,8th,1st,x1
Business Presentation - Total,11th,1273.27,
Cost - Average Points,6th,69.79,
Cost - Best Result,10th,1st,x1
Cost - Total,11th,1465.51,
Endurance - Average Points,33rd,29.54,
Endurance - Best Result,39th,16th,x1
Endurance - Total,16th,620.4,
Engineering Design - Average Points,17th,80.4,
Engineering Design - Best Result,21st,10th,x1
Engineering Design - Total,11th,1688.5,
Fuel - Average Points,26th,8.78,
Fuel - Best Result,31st,8th,x2
Fuel - Total,15th,184.36,
Points - Average Points,25th,283.43,
Points - Total,12th,5952,
Skidpad - Average Points,32nd,6.19,
Skidpad - Best Result,32nd,15th,x1
Skidpad - Total,24th,129.94,
