Acceleration - Average Points,1st,20.05,
Acceleration - Best Result,1st,8th,x1
Acceleration - Total,1st,40.1,
AutoX - Average Points,1st,17.64,
AutoX - Best Result,1st,5th,x1
AutoX - Total,1st,35.28,
Business Presentation - Average Points,2nd,43.8,
Business Presentation - Best Result,1st,12th,x1
Business Presentation - Total,1st,87.59,
Cost - Average Points,2nd,50.78,
Cost - Best Result,2nd,18th,x1
Cost - Total,1st,101.55,
Endurance - Average Points,1st,56.0,
Endurance - Best Result,1st,5th,x1
Endurance - Total,1st,112.01,
Engineering Design - Average Points,3rd,49.52,
Engineering Design - Best Result,1st,13th,x1
Engineering Design - Total,1st,99.03,
Fuel - Average Points,1st,33.94,
Fuel - Best Result,1st,9th,x1
Fuel - Total,1st,67.88,
Points - Average Points,1st,284.5,
Points - Total,1st,569,
Skidpad - Average Points,1st,12.82,
Skidpad - Best Result,1st,22nd,x1
Skidpad - Total,1st,25.65,
