Acceleration - Average Points,2nd,22.74,
Acceleration - Best Result,3rd,13th,x1
Acceleration - Total,1st,386.55,
AutoX - Average Points,4th,15.75,
AutoX - Best Result,4th,19th,x1
AutoX - Total,2nd,267.78,
Business Presentation - Average Points,3rd,43.98,
Business Presentation - Best Result,1st,7th,x1
Business Presentation - Total,1st,747.73,
Cost - Average Points,2nd,66.28,
Cost - Best Result,1st,1st,x1
Cost - Total,1st,1126.84,
Endurance - Average Points,3rd,21.66,
Endurance - Best Result,6th,17th,x1
Endurance - Total,1st,368.3,
Engineering Design - Average Points,2nd,68.95,
Engineering Design - Best Result,2nd,9th,x1
Engineering Design - Total,1st,1172.13,
Fuel - Average Points,2nd,5.3,
Fuel - Best Result,3rd,20th,x1
Fuel - Total,2nd,90.1,
Points - Average Points,2nd,253.0,
Points - Total,1st,4301,
Skidpad - Average Points,2nd,11.3,
Skidpad - Best Result,2nd,10th,x1
Skidpad - Total,1st,192.04,
